Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
19.6660,0.9384,73.6224,130.8252,155.2867,0.9915,5.0040,1.0000,6.0924,6.0924,6.3986,0605B5AB-D968-4ECF-9262-621791618B01,0.5628,2.1092,1.1870,7.4401,2019-10-22T09:41:39.954,6.560536e+01,4.7294
70.2564,0.7801,69.0744,130.2727,151.4876,0.9144,9.4580,0.5257,14.6211,7.6860,12.5190,68493193-A36E-49E6-95B2-A81AF032A871,0.5302,2.1931,1.1628,9.6702,2019-10-22T09:41:39.954,4.429886e+02,9.1806
52.8898,0.8110,51.3608,117.2921,142.2371,0.9745,8.2062,1.0000,8.9757,8.9757,10.2934,EBE2A430-41CA-4A01-84AC-7572B2792066,0.4379,2.7694,1.2127,14.1221,2019-10-22T09:41:39.954,2.893489e+02,7.5114
23.0112,0.7629,48.1572,110.3396,139.1887,0.9477,5.4128,1.0000,6.8456,6.8456,7.5114,21C8C0C9-71E0-4629-90FC-2325CC64984A,0.4364,2.8903,1.2615,5.8743,2019-10-22T09:41:40.054,8.303736e+01,4.7294
14.2406,0.4126,46.9138,89.2414,102.7759,0.3343,4.2581,0.0821,20.9161,1.7169,10.8498,E5D3705E-66B8-46F0-A895-6200481E30CE,0.5257,2.1907,1.1517,13.0553,2019-10-22T09:41:40.154,4.042572e+01,4.1730
24.2867,0.6438,36.5030,81.4061,96.9212,0.8623,5.5608,0.7259,8.3888,6.0892,8.6242,9F7C40A1-9606-4010-B995-2A75ECBF7AB2,0.4484,2.6552,1.1906,21.7763,2019-10-22T09:41:40.254,9.003600e+01,4.7294
45.3666,0.8598,56.2664,109.0116,125.0039,0.9844,7.6002,1.0000,8.4670,8.4670,9.1806,39CA1BF1-900C-41CE-8EE0-69060F06F813,0.5162,2.2216,1.1467,10.1196,2019-10-22T09:41:40.357,2.298628e+02,6.9550
23.4352,0.6141,32.3540,74.1677,92.1056,0.6997,5.4625,0.2207,15.0282,3.3166,9.1806,FDC393B0-292C-4737-A781-A9A25BFF4EE9,0.4362,2.8468,1.2419,17.3144,2019-10-22T09:41:40.457,8.534267e+01,5.8422
37.5409,0.4857,29.6800,61.1867,76.1733,0.7718,6.9137,1.0000,8.2366,8.2366,11.4062,0CA4D5A8-AF0C-4E9D-B703-60E6A5FB9199,0.4851,2.5665,1.2449,18.7171,2019-10-22T09:41:40.554,1.730299e+02,4.1730
124.2389,0.7606,48.1196,101.6534,121.5719,0.7124,12.5772,0.1258,37.6754,4.7412,22.5342,87B3F506-B709-4BB6-AB63-14966506128D,0.4734,2.5265,1.1959,24.6974,2019-10-22T09:41:40.554,1.041718e+03,12.5190
25.5726,0.6133,38.0058,90.6842,114.5439,0.4779,5.7061,0.0583,30.1448,1.7561,10.8498,38770872-0C54-42FF-83EC-AF56D2591964,0.4191,3.0138,1.2631,11.5961,2019-10-22T09:41:40.657,9.728077e+01,6.9550
28.1739,0.4048,65.1093,126.8525,149.9071,0.6191,5.9893,0.2535,14.9483,3.7899,11.4062,18FFD9AB-D1FF-479A-A242-EFD19C76E286,0.5133,2.3024,1.1817,9.5400,2019-10-22T09:41:40.657,1.124950e+02,4.1730
129.4113,0.9140,43.2312,91.7169,110.4858,0.9874,12.8363,1.0000,12.9717,12.9717,14.1882,04C16E90-20F8-438D-919E-B0AF851CB5AC,0.4714,2.5557,1.2046,21.2753,2019-10-22T09:41:40.657,1.107445e+03,12.5190
37.0867,0.8983,54.9013,105.9910,127.6771,0.9322,6.8717,0.3600,13.8486,4.9851,9.1806,F75A0793-322B-4644-8258-42995FB768B9,0.5180,2.3256,1.2046,13.2789,2019-10-22T09:41:40.657,1.698994e+02,6.9550
22.3776,0.5387,38.7821,88.4551,104.2115,0.8082,5.3378,1.0000,6.8456,6.8456,8.6242,DFDFCD0C-B364-4CCF-A44F-36A964C15C83,0.4384,2.6871,1.1781,18.5499,2019-10-22T09:41:40.755,7.963145e+01,3.6166
41.8908,0.4814,56.2828,109.4549,131.4016,0.7679,7.3032,1.0000,8.4810,8.4810,11.4062,93878345-4876-423F-88CF-0C4DD2CCD22C,0.5142,2.3347,1.2005,16.3740,2019-10-22T09:41:40.755,2.039585e+02,4.1730
109.3432,0.5025,43.0193,96.8536,115.3430,0.7908,11.7992,0.5529,17.0463,9.4257,18.0830,E53F63BB-5A38-46CB-B477-688090B44989,0.4442,2.6812,1.1909,23.9911,2019-10-22T09:41:40.755,8.601054e+02,8.0678
32.8105,0.9267,50.5000,106.1324,130.5343,0.9903,6.4634,1.0000,7.4020,7.4020,7.5114,76029753-2A9F-4887-8D5B-D40F58AE73ED,0.4758,2.5848,1.2299,13.0463,2019-10-22T09:41:40.856,1.413785e+02,6.3986
14.2406,0.3825,72.5431,109.0086,121.6466,0.4377,4.2581,0.2812,11.3000,3.1780,8.6242,943D499B-F649-4E59-AAB8-2B9B583CE7A7,0.6655,1.6769,1.1159,16.6819,2019-10-22T09:41:41.054,4.042572e+01,3.0602
95.1281,0.7256,64.5529,117.5054,134.3391,0.9382,11.0055,1.0000,12.4968,12.4968,15.3010,6127EE05-70E8-46D8-B83E-817C9A040175,0.5494,2.0811,1.1433,10.1534,2019-10-22T09:41:41.156,6.979549e+02,10.8498
14.4358,0.5992,41.1795,99.2393,123.9316,0.8742,4.2872,1.0000,5.6990,5.6990,6.9550,3FB2D5E1-8C5E-40F1-808C-3A7CDFD27656,0.4150,3.0095,1.2488,10.3881,2019-10-22T09:41:41.355,4.125973e+01,3.0602
50.0525,0.8114,54.1075,107.1971,124.7491,0.9423,7.9830,1.0000,9.1724,9.1724,10.2934,F3087FD7-3811-4C44-8407-D5D7D10E1A95,0.5047,2.3056,1.1637,19.1919,2019-10-22T09:41:41.355,2.663803e+02,7.5114
19.2541,0.7023,38.6383,93.8723,118.9433,0.8951,4.9513,1.0000,6.2892,6.2892,7.5114,A1D18F02-A5C8-4130-BB18-4AB0D4E22CB2,0.4116,3.0784,1.2671,7.0709,2019-10-22T09:41:41.455,6.355482e+01,4.1730
20.7022,0.8991,44.4595,96.3649,109.8108,0.9790,5.1341,1.0000,6.4044,6.4044,6.3986,B4C5F4E8-5534-4931-8023-C68E444D94BD,0.4614,2.4699,1.1395,9.6084,2019-10-22T09:41:41.554,7.085776e+01,4.7294
30.5900,0.3145,38.8711,86.6392,108.0567,0.5285,6.2409,0.3134,13.8434,4.3384,13.0754,00165580-948D-435A-88D9-2802F2FE2FDD,0.4487,2.7799,1.2472,12.4807,2019-10-22T09:41:41.554,1.272719e+02,3.6166
10.4500,0.5640,77.0833,137.8542,157.6771,0.4131,3.6477,0.1311,15.0555,1.9740,9.1806,D5CE81BC-4360-4A71-B1FC-A9ED837B5C16,0.5592,2.0455,1.1438,4.7821,2019-10-22T09:41:41.554,2.541204e+01,5.2858
188.0720,0.5880,50.4841,102.6037,127.0878,0.6595,15.4745,0.1152,46.9398,5.4081,23.6470,1CE19059-71DD-4D9F-B30C-28B5AAA4C043,0.4920,2.5174,1.2386,22.3773,2019-10-22T09:41:41.654,1.940216e+03,14.7446
41.4300,0.6231,67.7314,123.1281,143.5661,0.8848,7.2629,1.0000,8.5345,8.5345,10.2934,38269904-A071-47B7-A70E-B941C2A859E9,0.5501,2.1196,1.1660,9.6750,2019-10-22T09:41:41.755,2.006028e+02,5.2858
79.8673,0.5537,57.5323,94.1642,115.0000,0.8302,10.0842,0.4508,19.2578,8.6808,18.6394,914BA114-8689-49F3-973E-C8D5FC47D26A,0.6110,1.9989,1.2213,20.6824,2019-10-22T09:41:41.857,5.369295e+02,9.1806
56.9398,0.5900,36.7727,83.6364,114.2435,0.3924,8.5146,0.0730,36.1420,2.6382,16.9702,B1D0C4B2-FEC3-46CC-B9E1-DBF4E17D990F,0.4397,3.1067,1.3660,17.6211,2019-10-22T09:41:41.957,3.232120e+02,10.8498
21.1190,0.8669,62.7067,130.2000,156.9333,0.9815,5.1855,1.0000,6.3706,6.3706,6.3986,C1B0FE6E-9F12-4E6A-975D-8C7C0826EF3C,0.4816,2.5027,1.2053,8.9694,2019-10-22T09:41:42.054,7.300877e+01,4.7294
28.8299,0.3994,24.3656,75.0376,103.9247,0.4971,6.0587,0.2419,15.4271,3.7325,11.9626,4C643074-2B5B-4477-9A4D-4DEF65243693,0.3247,4.2652,1.3850,17.2941,2019-10-22T09:41:42.354,1.164471e+02,4.7294
30.5900,0.8624,61.6598,118.3763,139.5825,0.9834,6.2409,1.0000,7.2390,7.2390,8.0678,31DD4619-A102-401E-B299-32CFAF35282E,0.5209,2.2638,1.1791,11.7881,2019-10-22T09:41:42.354,1.272719e+02,5.8422
22.3776,0.9310,38.1410,86.2692,110.7756,0.9952,5.3378,1.0000,6.7641,6.7641,6.9550,F55FEB38-C0ED-428E-8029-FFCAAAFCAC3C,0.4421,2.9044,1.2841,15.2919,2019-10-22T09:41:42.554,7.963145e+01,5.8422
203.3019,0.8307,23.9042,56.4561,71.4322,0.9636,16.0889,1.0000,15.7060,15.7060,18.6394,CB3057A3-E2A5-497F-9CD2-05A5D2610C8C,0.4234,2.9883,1.2653,25.7498,2019-10-22T09:41:42.654,2.180600e+03,15.3010
24.5003,0.7596,67.5783,103.5602,123.7169,0.4220,5.5852,0.1083,21.7797,2.3596,10.8498,DAB3FC40-545C-4ACD-9E62-A657E6B07897,0.6526,1.8307,1.1946,21.0868,2019-10-22T09:41:42.654,9.122646e+01,7.5114
14.8277,0.3563,60.4874,98.3866,122.1765,0.5039,4.3450,0.2145,13.1057,2.8110,10.2934,1F611882-8F88-4503-8A75-935CA86FD4BA,0.6148,2.0199,1.2418,16.2636,2019-10-22T09:41:42.857,4.295102e+01,2.5038
20.2867,0.8153,49.6849,88.1849,105.6438,0.9645,5.0823,1.0000,6.2554,6.2554,6.3986,5CB58872-F53E-433A-8ABF-A6C398F15815,0.5634,2.1263,1.1980,23.6091,2019-10-22T09:41:42.857,6.873528e+01,4.7294
5.1389,0.1402,49.2000,99.7538,134.2923,0.1851,2.5579,0.0752,16.3556,1.2303,12.5190,F90A5A60-4337-4655-9FB6-80644EB725A6,0.4932,2.7295,1.3462,7.7434,2019-10-22T09:41:42.857,8.763224e+00,1.6692
23.8603,0.6828,50.1779,103.4172,123.8282,0.9288,5.5118,1.0000,6.4859,6.4859,8.0678,8195E4C7-21E3-4C08-83F7-0890DAF25074,0.4852,2.4678,1.1974,19.3231,2019-10-22T09:41:42.857,8.767560e+01,4.1730
71.7267,0.5528,51.4173,102.9864,122.1138,0.8227,9.5564,0.5860,13.9627,8.1815,14.1882,253357A0-DFCC-4D6D-A375-6E4C1DE6B794,0.4993,2.3750,1.1857,17.7595,2019-10-22T09:41:42.954,4.569670e+02,7.5114
306.7971,0.6009,23.8577,83.2886,107.4157,0.7773,19.7643,0.2704,38.7289,10.4715,28.6546,F1B56427-7699-45C0-8A90-4A443A307AA4,0.2864,4.5023,1.2897,18.5107,2019-10-22T09:41:42.954,4.042413e+03,16.9702
178.7622,0.6432,57.6535,117.6548,139.3108,0.8976,15.0867,0.6506,19.3263,12.5746,20.3086,4C2D90FD-116F-46A7-9DB7-877DBF7B0235,0.4900,2.4163,1.1841,12.7703,2019-10-22T09:41:42.954,1.797949e+03,12.5190
44.9012,0.6262,56.0428,98.2179,114.9455,0.8453,7.5611,0.5145,12.4360,6.3978,10.8498,ACE44E9E-96E5-4320-9941-4E60AA458BC2,0.5706,2.0510,1.1703,21.3795,2019-10-22T09:41:43.054,2.263345e+02,5.8422
21.9568,0.4831,47.7338,99.5714,111.5584,0.7555,5.2874,0.4434,10.3690,4.5979,9.1806,A478DA40-57EF-4B84-9161-08DBB0A32537,0.4794,2.3371,1.1204,12.5015,2019-10-22T09:41:43.054,7.739575e+01,3.0602
11.7506,0.4092,64.1748,100.0583,117.0485,0.6156,3.8680,0.2621,11.0309,2.8907,8.0678,B16D4C6E-5943-4DC3-B611-4D1D80FFB9AD,0.6414,1.8239,1.1698,23.1426,2019-10-22T09:41:43.054,3.030061e+01,2.2256
40.2810,0.4153,43.1435,94.8776,118.5274,0.7000,7.1615,0.3620,14.2364,5.1538,13.0754,3655A46A-7984-4BC4-AA39-6935A6D73D7D,0.4547,2.7473,1.2493,6.8050,2019-10-22T09:41:43.054,1.923157e+02,4.1730
30.5900,0.4690,40.1546,97.9639,124.0052,0.7558,6.2409,0.4472,11.5884,5.1826,10.8498,4CBBBCE8-3B8E-4925-B6C3-229A055C118B,0.4099,3.0882,1.2658,8.2020,2019-10-22T09:41:43.054,1.272719e+02,4.1730
29.0491,0.6917,40.8396,89.3743,108.3636,0.9054,6.0816,0.6827,9.2087,6.2866,8.6242,84F5A7B8-BE07-4B18-A551-A798EC2F53E7,0.4569,2.6534,1.2125,18.9446,2019-10-22T09:41:43.054,1.177776e+02,4.7294
31.9197,0.5902,56.7700,118.5050,143.2200,0.8657,6.3751,1.0000,7.7954,7.7954,9.1806,1700D70F-F45E-4EA7-95AA-B31880064069,0.4791,2.5228,1.2086,9.6965,2019-10-22T09:41:43.154,1.356598e+02,4.1730
17.4191,0.5036,56.1364,117.2879,146.3485,0.7655,4.7094,0.4286,9.7645,4.1850,8.6242,0075DA5E-85E8-4D32-97A9-A1C05F959768,0.4786,2.6070,1.2478,4.5582,2019-10-22T09:41:43.154,5.468910e+01,3.0602
69.5225,0.6018,59.6500,112.3944,130.1194,0.7567,9.4084,0.2810,19.9140,5.5965,15.8574,56204F84-73C4-49FC-9943-0A489249A284,0.5307,2.1814,1.1577,12.2503,2019-10-22T09:41:43.260,4.360652e+02,8.0678
26.8685,0.8436,69.0000,118.6554,130.9266,0.9841,5.8489,1.0000,7.8769,7.8769,8.6242,8E7160C2-ED16-4515-ABD8-6310CA164DD0,0.5815,1.8975,1.1034,16.9838,2019-10-22T09:41:43.260,1.047682e+02,6.3986
50.9962,0.7624,52.8092,103.9435,120.6042,0.9603,8.0579,1.0000,8.8267,8.8267,10.2934,1DD5A5E4-6C21-44AC-83D9-86E25561A2A2,0.5081,2.2838,1.1603,20.7534,2019-10-22T09:41:43.260,2.739494e+02,6.3986
14.6315,0.3626,60.8644,98.1271,123.6525,0.4205,4.3162,0.1723,14.5601,2.5089,10.8498,D35BBC16-4941-485B-ACA3-A801968A7061,0.6203,2.0316,1.2601,18.7534,2019-10-22T09:41:43.260,4.210151e+01,4.1730
15.6170,0.6144,59.7805,120.8374,149.3333,0.8828,4.4592,1.0000,5.7805,5.7805,6.9550,C350DFB5-2E62-417A-9798-239689B0BC78,0.4947,2.4980,1.2358,10.0543,2019-10-22T09:41:43.260,4.642605e+01,3.0602
31.6975,0.5929,51.9548,104.8392,126.5427,0.7996,6.3528,0.3522,13.2258,4.6581,10.2934,C12827D7-8C0B-4DB0-9CE9-CB000A42374D,0.4956,2.4356,1.2070,24.3535,2019-10-22T09:41:43.354,1.342460e+02,5.2858
24.5003,0.8997,70.9880,109.8313,121.7229,0.9843,5.5852,1.0000,6.5336,6.5336,6.9550,FB657535-74FE-4B9B-9CB0-32C1E0AA8DAD,0.6463,1.7147,1.1083,11.0598,2019-10-22T09:41:43.354,9.122646e+01,5.2858
17.0156,0.5256,52.9385,114.9538,142.2846,0.8085,4.6546,1.0000,6.2892,6.2892,8.0678,A31456C4-9826-42E4-AA68-0E57AD7C8A99,0.4605,2.6877,1.2378,9.5396,2019-10-22T09:41:43.454,5.280025e+01,3.0602
19.2541,0.6923,61.4397,120.1489,143.1631,0.9275,4.9513,1.0000,6.1739,6.1739,6.9550,7A81CC38-12EE-458D-ACBA-99F92F76DB1E,0.5114,2.3301,1.1915,10.0569,2019-10-22T09:41:43.454,6.355482e+01,4.1730
35.2775,0.9230,50.6419,107.3209,128.4698,0.9920,6.7020,1.0000,7.3542,7.3542,8.0678,18717219-9641-446B-AEF0-FCE0FAA6A270,0.4719,2.5368,1.1971,20.1356,2019-10-22T09:41:43.555,1.576200e+02,6.3986
67.0819,0.9281,33.6343,86.6371,110.7971,0.9922,9.2418,1.0000,9.9733,9.9733,10.2934,A982907B-820D-4E00-A60D-EDAF45213D12,0.3882,3.2942,1.2789,13.1514,2019-10-22T09:41:43.555,4.133064e+02,9.1806
12.3170,0.4843,52.0566,118.8868,147.2358,0.6788,3.9601,0.4113,8.9326,3.6737,7.5114,28BC3C42-D84D-407C-B178-4CABBCCEDE8A,0.4379,2.8284,1.2385,20.2937,2019-10-22T09:41:43.654,3.251767e+01,2.5038
3.4054,0.3948,69.4091,139.6818,166.7500,0.2025,2.0823,0.0759,13.3934,1.0170,6.9550,F5826EA5-2D98-4DD0-8DB5-AB205AD5363A,0.4969,2.4024,1.1938,3.2047,2019-10-22T09:41:43.654,4.727311e+00,2.2256
12.5069,0.2370,76.4393,104.6355,112.5140,0.4460,3.9905,0.2753,10.9693,3.0198,10.2934,2B370BEC-8225-4F10-B3AB-8EA062151EB8,0.7305,1.4719,1.0753,15.2663,2019-10-22T09:41:43.654,3.327277e+01,1.6692
451.5205,0.6348,50.3671,107.5745,130.0112,0.8291,23.9769,0.1316,66.5123,8.7551,34.7750,FD08C9DD-9959-40BB-AA7B-483C10611AB1,0.4682,2.5813,1.2086,16.9599,2019-10-22T09:41:43.654,7.217387e+03,20.8650
18.4347,0.4490,67.8978,101.0292,119.0365,0.6250,4.8448,0.2973,11.9445,3.5508,9.1806,4E1501A4-299E-4934-ABDF-1334CB0CB1C4,0.6721,1.7532,1.1782,16.6458,2019-10-22T09:41:43.764,5.954104e+01,4.1730
5.2959,0.8455,76.2727,126.2727,160.0152,0.4428,2.5967,0.0766,16.3351,1.2508,5.8422,637ABB87-391D-4950-B909-A7A5E1D28AF4,0.6040,2.0979,1.2672,7.4153,2019-10-22T09:41:43.764,9.167949e+00,4.1730
29.0491,0.4237,64.6631,122.3850,145.0053,0.6988,6.0816,0.3901,12.1817,4.7523,11.4062,0432888F-FF06-46E1-A6F5-1660EE5E2215,0.5284,2.2425,1.1848,10.7514,2019-10-22T09:41:43.764,1.177776e+02,3.6166
4.2567,0.2277,67.0182,139.6364,171.3818,0.2369,2.3281,0.1060,12.6735,1.3435,9.1806,3C38D67F-4C41-4E27-83B3-D5B853E79216,0.4799,2.5572,1.2273,2.7426,2019-10-22T09:41:43.855,6.606618e+00,1.6692
48.6409,0.4935,58.1685,100.9634,112.5714,0.6817,7.8697,0.2843,17.2426,4.9016,13.0754,F7B407B1-CC3B-42A8-89C1-F07791DD87EA,0.5761,1.9353,1.1150,22.9207,2019-10-22T09:41:43.954,2.551914e+02,6.3986
66.1083,0.3720,37.8584,90.4075,112.1214,0.3915,9.1745,0.0612,44.6531,2.7316,28.0982,5901B931-0876-46DA-9861-C53FE2F76153,0.4188,2.9616,1.2402,7.1416,2019-10-22T09:41:44.054,4.043413e+02,6.9550
55.2680,0.4763,50.3389,110.6412,136.5714,0.7184,8.3886,0.3796,15.6685,5.9472,13.6318,F6464E95-E53A-4421-BD6E-0A6D23EB1E46,0.4550,2.7130,1.2344,6.7130,2019-10-22T09:41:44.054,3.090824e+02,6.3986
9.9023,0.6049,66.4301,112.8495,129.9677,0.5029,3.5508,0.1363,14.5314,1.9813,7.5114,49FE686A-9516-49FA-9CB6-EBB42F46C4B7,0.5887,1.9565,1.1517,21.0183,2019-10-22T09:41:44.155,2.344056e+01,4.1730
20.2867,0.5192,61.5205,139.2534,168.3425,0.7604,5.0823,0.3642,11.1400,4.0573,9.7370,B6DB2016-3885-4859-974E-0A4112185461,0.4418,2.7364,1.2089,6.2554,2019-10-22T09:41:44.259,6.873528e+01,3.6166
23.0112,0.6112,45.7107,100.4403,130.8239,0.8136,5.4128,0.5024,9.8987,4.9727,8.0678,8A28B6F8-F407-4009-862B-44A246900F5A,0.4551,2.8620,1.3025,12.3272,2019-10-22T09:41:44.259,8.303736e+01,5.2858
18.0272,0.8536,45.8593,96.6889,120.2889,0.9794,4.7909,1.0000,5.8142,5.8142,5.8422,FF396470-BB46-475F-A9B3-D583A003AAD3,0.4743,2.6230,1.2441,22.7116,2019-10-22T09:41:44.259,5.757811e+01,4.1730
22.7997,0.5468,62.7658,105.8418,124.2405,0.8370,5.3879,1.0000,6.6826,6.6826,8.0678,2ADEC6A7-28F9-45B1-AC4D-BAB9FADA13F3,0.5930,1.9794,1.1738,13.2731,2019-10-22T09:41:44.356,8.189509e+01,3.6166
21.7469,0.6074,66.1307,124.8889,145.9216,0.6307,5.2620,0.1264,20.5280,2.5939,10.2934,8747B105-B609-44E9-A88B-4A33613ED7BC,0.5295,2.2066,1.1684,18.6015,2019-10-22T09:41:44.356,7.628843e+01,5.8422
21.1190,0.7954,40.8800,78.9133,91.2267,0.9723,5.1855,1.0000,6.0924,6.0924,6.3986,345C210A-7E72-4650-B9B1-DDBBD089EFA1,0.5180,2.2316,1.1560,14.5671,2019-10-22T09:41:44.454,7.300877e+01,4.1730
12.1276,0.6897,54.0286,103.5143,130.6476,0.8063,3.9295,0.4170,8.8291,3.6817,6.3986,3625FA90-6328-48C5-A88D-31C045B3A48E,0.5219,2.4181,1.2621,17.5827,2019-10-22T09:41:44.454,3.177060e+01,3.6166
13.0801,0.4879,60.5273,124.3727,148.6909,0.6955,4.0809,0.2944,10.7554,3.1662,8.0678,2A13299A-6364-4965-9559-5FB55BE0D4FF,0.4867,2.4566,1.1955,8.5039,2019-10-22T09:41:44.454,3.558596e+01,3.0602
49.5814,0.3039,58.2960,125.2527,151.1625,0.4858,7.9454,0.1776,21.9734,3.9026,19.1958,3A80BD68-08AF-42AE-88EE-C5676F04769D,0.4654,2.5930,1.2069,11.6041,2019-10-22T09:41:44.454,2.626286e+02,5.2858
18.4347,0.5616,29.0219,78.1752,101.0803,0.8334,4.8448,1.0000,6.4859,6.4859,7.5114,13A9F966-ED76-4026-980A-F367A125CA32,0.3712,3.4829,1.2930,10.1299,2019-10-22T09:41:44.554,5.954104e+01,3.6166
30.1486,0.6320,71.6875,127.7292,144.9635,0.3861,6.1957,0.0586,31.8382,1.8669,14.1882,E31E55B5-5230-4D7D-8E3A-BE8CBF3EB51D,0.5612,2.0222,1.1349,5.4565,2019-10-22T09:41:44.554,1.245270e+02,6.9550
32.8105,0.7707,57.6029,126.0098,150.5931,0.9415,6.4634,1.0000,7.7477,7.7477,9.1806,546B9F5E-0A6F-40A5-BA4D-C9CF2F24E12F,0.4571,2.6143,1.1951,14.3057,2019-10-22T09:41:44.554,1.413785e+02,5.8422
