Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
51.2324,0.7440,31.6303,89.1444,114.2394,0.8837,8.0766,0.4609,13.8110,6.3660,10.8498,60CA1523-65B7-4CA6-8AFB-9E91BD65C7C7,0.3548,3.6117,1.2815,11.3464,2019-10-22T15:21:10.875,2.758554e+02,6.9550
111.6438,0.7823,31.3352,79.0227,101.9848,0.9192,11.9226,0.3412,22.4185,7.6503,16.4138,18289558-B5EF-4619-B480-D84ACF101838,0.3965,3.2546,1.2906,17.2030,2019-10-22T15:21:10.875,8.873926e+02,12.5190
10.6339,0.4596,50.9381,95.0619,110.6186,0.6777,3.6796,0.4292,8.3642,3.5902,6.9550,482BB286-41A4-4774-8F62-619F814D93A8,0.5358,2.1716,1.1636,16.9920,2019-10-22T15:21:10.977,2.608579e+01,2.2256
110.1096,0.5636,39.9004,96.7989,119.7280,0.7914,11.8404,0.5163,17.6913,9.1345,16.9702,29E2A568-0426-4FDD-A629-89EE877EA6D8,0.4122,3.0007,1.2369,14.3328,2019-10-22T15:21:10.977,8.691640e+02,9.1806
6.7581,0.5461,56.0000,115.7733,161.3467,0.3744,2.9334,0.0664,18.7052,1.2413,8.0678,FE19C413-B563-4DEE-866F-3467ABAE7F8E,0.4837,2.8812,1.3936,11.1582,2019-10-22T15:21:11.076,1.321596e+01,4.7294
4.5663,0.2450,71.2712,111.7288,140.4407,0.2528,2.4112,0.1583,10.7431,1.7002,9.1806,F59274D4-08D7-4267-843E-9B60D0E7C4B1,0.6379,1.9705,1.2570,18.8799,2019-10-22T15:21:11.076,7.340290e+00,1.6692
8.4729,0.3014,59.0588,110.1529,132.2824,0.3006,3.2845,0.2020,11.4135,2.3055,9.1806,25D00236-3BE6-4C9E-AE15-7783E0CC1320,0.5362,2.2398,1.2009,11.6267,2019-10-22T15:21:11.076,1.855281e+01,2.5038
51.4688,0.4235,60.8877,118.5404,138.9263,0.6971,8.0952,0.3968,14.9122,5.9167,14.7446,8BAF10E5-95F4-4FB4-9C59-982414630896,0.5136,2.2817,1.1720,16.0742,2019-10-22T15:21:11.276,2.777668e+02,4.7294
620.1273,0.6711,38.1355,85.4642,101.3960,0.8810,28.0993,0.5241,37.4623,19.6348,37.5570,FDFE5796-D30F-43CA-BCD9-89E651B3A9C1,0.4462,2.6588,1.1864,23.8123,2019-10-22T15:21:11.276,1.161676e+04,24.7598
17.4191,0.7809,59.5076,121.5909,151.0227,0.9522,4.7094,1.0000,6.0924,6.0924,6.3986,1A60E0C9-5A50-4798-A45E-FAC931BFDCC4,0.4894,2.5379,1.2421,5.9507,2019-10-22T15:21:11.276,5.468910e+01,4.1730
19.0487,0.7363,45.2500,97.7929,118.1357,0.8412,4.9248,0.3489,11.1458,3.8886,7.5114,ECBC8AB8-B252-4EE9-AA01-6179D8B570A6,0.4627,2.6107,1.2080,15.6418,2019-10-22T15:21:11.379,6.254044e+01,4.7294
143.4592,0.7281,35.8295,87.2704,105.6313,0.9494,13.5151,1.0000,13.6434,13.6434,16.9702,0FF2781A-21A6-46A5-84DD-07D50A029740,0.4106,2.9482,1.2104,18.9287,2019-10-22T15:21:11.379,1.292577e+03,11.4062
13.2722,0.4262,53.4324,121.7297,152.9099,0.5369,4.1108,0.1635,14.4960,2.3706,8.6242,80346EC6-FB0A-47E4-B4A6-4FC4F0D0B945,0.4389,2.8617,1.2561,18.0194,2019-10-22T15:21:11.477,3.637291e+01,3.6166
254.0457,0.6819,54.7230,116.9484,134.6732,0.6278,17.9850,0.1252,51.9624,6.5059,30.8802,9630671B-A154-4415-9B27-B318B48865BF,0.4679,2.4610,1.1516,20.5115,2019-10-22T15:21:11.477,3.046011e+03,19.7522
43.2769,0.4175,56.5960,109.0480,130.6440,0.4855,7.4231,0.1634,21.7634,3.5562,15.3010,5AA8CFD5-2C43-4D21-880E-61E42E5D33B8,0.5190,2.3084,1.1980,18.5854,2019-10-22T15:21:11.477,2.141651e+02,5.8422
16.4136,0.6005,30.0551,88.2283,113.7874,0.8667,4.5715,1.0000,6.0924,6.0924,6.9550,D49D75F2-72A8-46C1-9CD6-8C48597AFCA9,0.3407,3.7860,1.2897,6.8340,2019-10-22T15:21:11.675,5.002315e+01,3.0602
13.6580,0.7076,60.3982,138.1770,163.7257,0.9100,4.1701,0.6800,7.1726,4.8772,6.3986,A382F912-398D-4D3D-A4FC-7F1FDBF03D6E,0.4371,2.7108,1.1849,4.0735,2019-10-22T15:21:11.675,3.797049e+01,3.6166
19.6660,0.7131,65.1329,107.5944,120.4196,0.9317,5.0040,1.0000,6.2077,6.2077,6.3986,37EBAA88-E15D-4B39-B3A6-49CF54C71E7B,0.6054,1.8488,1.1192,16.2536,2019-10-22T15:21:11.675,6.560536e+01,3.6166
23.4352,0.5863,43.0621,106.9752,134.5714,0.8615,5.4625,1.0000,6.9945,6.9945,8.0678,FCEB0F11-E4C9-4E12-9844-D89789B89982,0.4025,3.1251,1.2580,6.4282,2019-10-22T15:21:11.776,8.534267e+01,3.6166
4.8759,0.4678,55.7937,109.9683,151.7778,0.2526,2.4916,0.1380,11.8875,1.6407,8.0678,B3C73EB3-9268-4206-8EFD-E35518028E34,0.5074,2.7203,1.3802,13.3534,2019-10-22T15:21:11.875,8.099272e+00,3.0602
32.1421,0.8904,50.0050,105.8209,127.0348,0.9800,6.3972,1.0000,7.2052,7.2052,8.0678,36DA399B-DA93-4EB7-8665-3D94DD05E352,0.4725,2.5404,1.2005,17.5201,2019-10-22T15:21:11.875,1.370801e+02,5.8422
14.0459,0.2303,49.0783,73.5913,88.8696,0.4230,4.2289,0.2581,11.7446,3.0313,10.8498,CC361B57-EF40-4F1A-B532-5D4F90C90917,0.6669,1.8108,1.2076,21.4098,2019-10-22T15:21:11.978,3.959949e+01,1.9474
21.5373,0.7836,48.7434,104.7368,129.1776,0.9602,5.2366,1.0000,6.6488,6.6488,6.9550,4054D589-9A07-457C-9880-C958C4AAC96D,0.4654,2.6502,1.2334,8.8518,2019-10-22T15:21:11.978,7.518814e+01,4.7294
105.5184,0.7780,53.7083,111.1448,131.7004,0.9192,11.5910,0.7455,14.4668,10.7853,14.7446,8A6CAE02-64D1-49C0-BB7A-CCAF1EF40CDD,0.4832,2.4521,1.1849,13.8472,2019-10-22T15:21:12.076,8.153724e+02,10.8498
2.3219,0.3037,50.1667,111.5333,133.2000,0.1083,1.7194,0.1095,9.2092,1.0085,7.5114,2C1B25ED-50B6-4CDE-B113-518541058EA2,0.4498,2.6551,1.1943,1.3840,2019-10-22T15:21:12.076,2.661442e+00,2.2256
17.6214,0.8966,47.7820,110.7895,134.8045,0.9928,4.7367,1.0000,5.6175,5.6175,5.8422,AF7A7034-9E20-4304-9B29-3FCEAD2F65F0,0.4313,2.8212,1.2168,8.3473,2019-10-22T15:21:12.178,5.564469e+01,4.1730
19.4599,0.8898,52.1338,119.2887,143.7042,0.9847,4.9777,1.0000,6.0110,6.0110,5.8422,B57208AB-5C0A-4D78-8D18-979D700B9454,0.4370,2.7565,1.2047,15.4819,2019-10-22T15:21:12.178,6.457647e+01,4.1730
20.0794,0.8449,34.5241,93.2276,119.0690,0.9656,5.0563,0.7584,7.6933,5.8349,6.9550,040CF8D6-A93F-437C-A19A-A740CC5C55F8,0.3703,3.4489,1.2772,5.0385,2019-10-22T15:21:12.275,6.768478e+01,4.7294
39.8226,0.6407,60.0979,114.6085,134.6043,0.9037,7.1207,1.0000,8.0259,8.0259,9.7370,4194CA34-C042-4D90-B1E5-B135429C8588,0.5244,2.2398,1.1745,14.3352,2019-10-22T15:21:12.275,1.890420e+02,5.2858
18.6390,0.7578,55.7391,110.7899,143.5870,0.9292,4.8715,1.0000,6.4521,6.4521,7.5114,3F3619B9-9B53-4123-9340-B04DE408F0C7,0.5031,2.5761,1.2960,20.7951,2019-10-22T15:21:12.275,6.053353e+01,4.7294
130.4479,0.4326,58.6922,106.7937,124.1830,0.3346,12.8876,0.0603,55.5397,3.3500,26.9854,D3180FEB-2195-497A-9C21-6E68BE4904AA,0.5496,2.1158,1.1628,16.7964,2019-10-22T15:21:12.275,1.120777e+03,15.3010
15.6170,0.3883,45.8455,105.4065,132.5122,0.4023,4.4592,0.1077,18.8038,2.0250,10.2934,37EE4A58-36A5-4315-B06D-C1FEA6901347,0.4349,2.8904,1.2572,6.6822,2019-10-22T15:21:12.375,4.642605e+01,4.7294
31.9197,0.9356,34.9800,78.1400,101.2650,0.9960,6.3751,1.0000,6.9608,6.9608,7.5114,5574921E-2BC9-4302-8AC8-54712C98FCAA,0.4477,2.8949,1.2959,24.9579,2019-10-22T15:21:12.375,1.356598e+02,5.8422
20.4942,0.4608,51.6871,92.7075,117.0544,0.6735,5.1082,0.3769,10.9883,4.1415,9.7370,8EA33E2A-3995-4E98-AC0D-C0434EB8B5A6,0.5575,2.2647,1.2626,17.2994,2019-10-22T15:21:12.375,6.979295e+01,3.6166
11.0037,0.5642,42.0707,105.6364,127.2525,0.6797,3.7430,0.3063,10.0034,3.0638,6.9550,CF0612DF-086C-44F4-8AF3-2E1D41A02C5C,0.3983,3.0247,1.2046,3.4257,2019-10-22T15:21:12.476,2.745801e+01,3.6166
368.1103,0.8061,55.8155,117.7412,137.1223,0.7201,21.6493,0.0946,70.2856,6.6510,35.8878,B7BAD817-04EA-46D2-96B9-27F033CF49C0,0.4741,2.4567,1.1646,21.2358,2019-10-22T15:21:12.476,5.312889e+03,24.7598
20.0794,0.5654,64.9655,123.7172,141.2897,0.6568,5.0563,0.2443,13.5549,3.3117,8.6242,746F0473-E8CE-4DE1-86C3-F3CAAA1CE83A,0.5251,2.1748,1.1420,15.3795,2019-10-22T15:21:12.476,6.768478e+01,4.7294
15.4190,0.5073,35.1311,71.3361,87.3197,0.5019,4.4308,0.1712,14.8520,2.5430,11.4062,179BF144-B2CD-4AE6-8230-EE64032CB1E8,0.4925,2.4855,1.2241,6.4335,2019-10-22T15:21:12.576,4.554579e+01,4.1730
18.6390,0.7195,45.8406,107.0435,134.4855,0.9320,4.8715,1.0000,6.2554,6.2554,6.3986,254BFE12-0E79-4B33-9860-18E27B674F6D,0.4282,2.9338,1.2564,4.4680,2019-10-22T15:21:12.576,6.053353e+01,4.1730
25.7879,0.1507,52.0116,108.0640,134.6337,0.2252,5.7301,0.0937,23.8327,2.2342,20.8650,D2BB630C-FCCB-4796-A328-F5BDAF4C9B26,0.4813,2.5885,1.2459,13.0109,2019-10-22T15:21:12.576,9.851191e+01,2.2256
19.8726,0.8128,63.9306,118.6458,136.0278,0.9640,5.0302,1.0000,6.2077,6.2077,6.3986,AE9B35A4-6C3F-4965-9A75-93492F963AE1,0.5388,2.1277,1.1465,8.9241,2019-10-22T15:21:12.675,6.664147e+01,4.7294
25.5726,0.2943,33.7485,75.1754,89.2456,0.3368,5.7061,0.1264,20.4681,2.5864,15.3010,AE9E3F1A-6D18-479F-B884-39E0A4F25250,0.4489,2.6444,1.1872,4.7503,2019-10-22T15:21:12.876,9.728077e+01,4.1730
15.4190,0.6696,65.5820,123.4590,143.4918,0.5257,4.4308,0.0925,20.2076,1.8690,8.6242,73D923EB-9F6A-49DD-BEC3-88CB6D4525FA,0.5312,2.1880,1.1623,7.9731,2019-10-22T15:21:12.985,4.554579e+01,5.2858
12.6974,0.4883,59.3796,103.1574,117.5833,0.6664,4.0208,0.3947,9.2042,3.6326,6.9550,982A6705-2C9B-423C-AF48-9160EF667004,0.5756,1.9802,1.1398,23.8114,2019-10-22T15:21:12.985,3.403587e+01,3.0602
18.8436,0.3510,60.8058,134.0647,160.5324,0.5690,4.8982,0.2323,13.6091,3.1620,11.4062,DE860731-AECA-4902-9058-D62D3F90F68D,0.4536,2.6401,1.1974,9.8040,2019-10-22T15:21:12.985,6.153333e+01,3.0602
242.9192,0.3183,34.8486,90.3789,115.4424,0.4940,17.5868,0.1282,49.7202,6.3759,40.8954,63BC9A64-F680-43B8-8986-A0F853B2ADCF,0.3856,3.3127,1.2773,21.3109,2019-10-22T15:21:12.985,2.848109e+03,11.4062
10.0842,0.3545,38.6064,99.2128,123.9362,0.5832,3.5832,0.2915,9.9918,2.9125,8.0678,C52113AD-735C-437A-B226-DB804CF1AD67,0.3891,3.2103,1.2492,5.8393,2019-10-22T15:21:13.075,2.408940e+01,1.9474
36.6333,0.8606,65.1810,129.1403,153.0950,0.9771,6.8296,1.0000,7.8431,7.8431,8.6242,ED53125D-AFC2-4352-838F-BA305F008C71,0.5047,2.3488,1.1855,7.7187,2019-10-22T15:21:13.075,1.667931e+02,6.3986
26.2194,0.5645,57.9713,114.2241,134.4655,0.5280,5.7778,0.0919,24.2071,2.2253,12.5190,C519A12A-56CA-4D5C-9D5B-CDAC93B12B63,0.5075,2.3195,1.1772,9.2503,2019-10-22T15:21:13.075,1.009944e+02,5.8422
80.3635,0.5832,45.4876,101.5644,127.8663,0.7685,10.1154,0.3829,18.0736,6.9201,14.7446,CF7120B0-2164-4416-AFC4-6F20F0FD33F8,0.4479,2.8110,1.2590,14.2390,2019-10-22T15:21:13.075,5.419406e+02,9.1806
7.2633,0.7340,69.9487,131.4103,151.0385,0.4477,3.0410,0.1033,15.2869,1.5796,6.3986,9D25A027-B0AB-429C-9038-61AC12D8D1A1,0.5323,2.1593,1.1494,5.5388,2019-10-22T15:21:13.075,1.472542e+01,4.7294
291.4321,0.7746,47.9626,111.3353,131.6148,0.9244,19.2630,0.4240,29.6254,12.5607,24.7598,B8F8E9D4-3516-4D12-B0B9-CF93D53232AF,0.4308,2.7441,1.1821,19.9578,2019-10-22T15:21:13.175,3.742569e+03,18.6394
122.6906,0.4458,55.6988,116.3835,138.2574,0.6463,12.4986,0.3165,23.6348,7.4793,19.1958,1642364D-9C11-42B5-8923-0918E54A53A4,0.4786,2.4822,1.1879,15.4054,2019-10-22T15:21:13.275,1.022306e+03,9.1806
46.2993,0.5718,37.3916,86.8479,105.9810,0.8397,7.6779,1.0000,8.8267,8.8267,11.4062,02C4F571-8FDA-48B4-980F-3CA6DAA4AFB7,0.4305,2.8344,1.2203,13.9656,2019-10-22T15:21:13.375,2.369873e+02,5.2858
132.7826,0.7571,40.8623,94.2279,114.9787,0.7799,13.0025,0.1898,31.5461,5.9863,19.1958,9C5CE125-CB6D-4E34-8A7D-E2A23BD57C91,0.4337,2.8138,1.2202,21.9627,2019-10-22T15:21:13.375,1.151000e+03,13.0754
77.6384,0.7383,49.7812,96.8066,113.4427,0.8137,9.9424,0.1998,24.6776,4.9302,15.3010,F3D22821-F1F1-4C90-8967-4C9B0B5FDF86,0.5142,2.2788,1.1718,24.4161,2019-10-22T15:21:13.477,5.146105e+02,10.8498
25.3576,0.6329,49.6941,108.4471,129.0294,0.8968,5.6821,1.0000,6.7641,6.7641,8.0678,CC50BC87-0D88-4780-B0DD-4ECA786C3A1C,0.4582,2.5965,1.1898,10.1291,2019-10-22T15:21:13.477,9.605636e+01,4.7294
15.2214,0.3632,67.6694,130.8512,153.3388,0.5934,4.4023,0.2042,13.5445,2.7656,10.2934,FD67C4E4-F54B-4119-B3DE-122E39A014F3,0.5171,2.2660,1.1719,4.9127,2019-10-22T15:21:13.577,4.467319e+01,3.0602
37.7683,0.6979,69.2788,141.6195,164.3009,0.9253,6.9346,1.0000,8.1888,8.1888,10.2934,5027624F-1362-44E3-9FB1-294D99D8F12C,0.4892,2.3716,1.1602,4.3496,2019-10-22T15:21:13.577,1.746042e+02,5.8422
5.6134,0.8883,75.6471,140.8971,156.8088,0.2552,2.6734,0.0753,16.7203,1.2590,7.5114,91FBEFB0-D0D8-406C-AB94-56943AECB623,0.5369,2.0729,1.1129,2.8000,2019-10-22T15:21:13.577,1.000461e+01,5.2858
21.3280,0.6109,47.7020,105.4172,131.7020,0.6520,5.2111,0.2319,14.1980,3.2925,10.8498,E08BA0C2-B936-4A2F-A117-F2F2A0A0FACA,0.4525,2.7609,1.2493,21.0514,2019-10-22T15:21:13.778,7.409492e+01,5.2858
14.8277,0.5432,67.5546,120.1765,133.6134,0.7287,4.3450,0.4473,9.0754,4.0594,7.5114,B0153CD9-7F9B-46C5-A37E-62238C4D5EA9,0.5621,1.9779,1.1118,7.6794,2019-10-22T15:21:13.875,4.295102e+01,3.6166
20.2867,0.7510,49.3151,106.7192,129.2740,0.5900,5.0823,0.1728,17.4007,3.0067,9.7370,7CCEB931-6B41-4686-B4C7-174167397AC2,0.4621,2.6214,1.2113,21.4316,2019-10-22T15:21:13.875,6.873528e+01,6.3986
10.0842,0.5588,74.8298,137.1277,150.5000,0.5019,3.5832,0.0898,18.0043,1.6163,7.5114,0D42D232-9AD1-4D30-8694-627483B05E3F,0.5457,2.0112,1.0975,7.7672,2019-10-22T15:21:13.977,2.408940e+01,4.1730
14.4358,0.5204,63.8889,125.3162,143.2051,0.7920,4.2872,0.7935,6.7563,5.3610,6.9550,7597E8E8-0612-434B-A1D3-BA42CAC86735,0.5098,2.2415,1.1427,8.5884,2019-10-22T15:21:13.977,4.125973e+01,2.5038
15.4190,0.7633,60.9262,118.6803,140.4426,0.9518,4.4308,1.0000,5.8142,5.8142,5.8422,E1CBFB79-6195-4AE4-B055-CD3383896FE6,0.5134,2.3051,1.1834,10.6565,2019-10-22T15:21:14.076,4.554579e+01,4.1730
173.1926,0.2752,39.1819,97.6610,119.2199,0.5055,14.8498,0.2175,32.9798,7.1717,33.1058,7215F1AC-B6A9-4A70-BFFA-15AD73EEFC77,0.4012,3.0427,1.2208,14.6341,2019-10-22T15:21:14.076,1.714581e+03,8.0678
27.7377,0.6123,65.0110,126.9890,146.9171,0.8646,5.9428,1.0000,7.4357,7.4357,9.1806,586FFBCD-8328-486A-8915-485AAB32052B,0.5119,2.2599,1.1569,7.2448,2019-10-22T15:21:14.076,1.098930e+02,4.7294
30.5900,0.6148,46.1959,91.0979,103.8711,0.8835,6.2409,1.0000,7.2867,7.2867,9.1806,3DBEA689-6F6D-45FF-B76D-70CD4F9F2477,0.5071,2.2485,1.1402,12.5647,2019-10-22T15:21:14.175,1.272719e+02,4.7294
16.4136,0.8080,54.5906,123.8504,154.1102,0.9640,4.5715,1.0000,5.8957,5.8957,6.3986,4296EC9B-9D4A-4233-A67C-E87BFD3AF5F8,0.4408,2.8230,1.2443,6.4335,2019-10-22T15:21:14.175,5.002315e+01,4.1730
54.3153,0.7355,50.9360,113.7205,138.6397,0.8034,8.3160,0.3029,17.4234,5.2771,11.9626,4242BD74-1303-4692-AF71-D7AC1E968B7C,0.4479,2.7218,1.2191,6.7775,2019-10-22T15:21:14.276,3.011249e+02,8.6242
41.4300,0.4540,49.6653,113.6157,140.5413,0.7285,7.2629,0.5142,12.0706,6.2067,11.9626,D972566F-52BF-41C6-A649-D0C440D05000,0.4371,2.8298,1.2370,11.8481,2019-10-22T15:21:14.276,2.006028e+02,4.1730
143.4592,0.4075,31.2350,87.0876,112.9677,0.4017,13.5151,0.0417,69.9873,2.9194,30.3238,6D4AB9B3-B29B-4232-A16C-FDF4967B38A1,0.3587,3.6167,1.2972,7.5043,2019-10-22T15:21:14.378,1.292577e+03,11.9626
20.4942,0.4442,43.4762,97.1156,125.0952,0.7104,5.1082,0.4169,10.4484,4.3556,9.1806,B6C0E63D-A61D-4D34-9C5A-FC89DFA75D4A,0.4477,2.8773,1.2881,17.6543,2019-10-22T15:21:14.476,6.979295e+01,3.6166
10.4500,0.4210,69.7292,111.9896,127.5208,0.5798,3.6477,0.3180,9.6669,3.0744,7.5114,9EA60E29-9517-465D-8FC9-3FE5A76A2666,0.6226,1.8288,1.1387,22.9445,2019-10-22T15:21:14.476,2.541204e+01,2.2256
21.5373,0.0938,67.5592,108.1776,127.5724,0.1773,5.2366,0.0936,22.4172,2.0991,20.3086,C8E9E24A-5B49-49B9-BD93-323064964A80,0.6245,1.8883,1.1793,11.6695,2019-10-22T15:21:14.577,7.518814e+01,1.3910
172.1332,0.5376,35.3487,88.8289,108.1829,0.7933,14.8043,0.4103,23.9479,9.8247,22.5342,C010CAA7-944B-49F3-B9E9-27898CDB6100,0.3979,3.0605,1.2179,19.4699,2019-10-22T15:21:14.577,1.698872e+03,11.4062
29.0491,0.7876,50.0963,111.0267,135.2674,0.9671,6.0816,1.0000,6.9270,6.9270,7.5114,4464CF61-2515-422C-B344-A595759F53F6,0.4512,2.7001,1.2183,5.2761,2019-10-22T15:21:14.675,1.177776e+02,5.2858
14.4358,0.5725,43.4188,94.1453,119.6496,0.7389,4.2872,0.3312,10.4582,3.4634,8.0678,723E4189-C6C5-4B97-B806-315ADCD54DBC,0.4612,2.7557,1.2709,21.4682,2019-10-22T15:21:14.675,4.125973e+01,3.6166
15.4190,0.8215,63.6967,119.7049,140.1885,0.9434,4.4308,0.5948,8.6271,5.1315,7.5114,DE3DE02C-D1F5-4D1C-BBCA-38AC15060411,0.5321,2.2009,1.1711,14.0941,2019-10-22T15:21:14.775,4.554579e+01,4.7294
41.8908,0.9165,56.2910,116.3156,139.6967,0.9928,7.3032,1.0000,7.9921,7.9921,8.6242,2F4A687C-59FD-4E69-B45D-2B94626844CD,0.4840,2.4817,1.2010,13.6455,2019-10-22T15:21:14.775,2.039585e+02,6.9550
24.5003,0.7149,37.2651,67.2892,84.7229,0.8544,5.5852,0.6960,8.5928,5.9806,7.5114,02340655-2711-441C-A2EF-83A59895F61F,0.5538,2.2735,1.2591,19.3881,2019-10-22T15:21:14.875,9.122646e+01,5.2858
377.2733,0.4363,43.6530,103.6008,125.1970,0.5741,21.9171,0.1902,49.6257,9.4386,35.8878,57E88E4E-F185-4BB6-8406-C2AAE212A888,0.4214,2.8680,1.2085,18.6331,2019-10-22T15:21:14.875,5.512490e+03,18.6394
393.4053,0.4487,14.7161,67.3654,93.2196,0.7403,22.3808,0.5256,30.4178,15.9890,34.7750,C4718D8D-AA66-43EB-A7FF-4A1724B88B55,0.2185,6.3345,1.3838,15.7365,2019-10-22T15:21:14.875,5.869811e+03,14.7446
18.6390,0.7732,72.2681,111.7536,137.8333,0.4213,4.8715,0.0664,25.3725,1.6838,10.2934,84BB23AC-1B7B-4F2D-B1E5-78797BD100F2,0.6467,1.9072,1.2334,15.5293,2019-10-22T15:21:14.875,6.053353e+01,6.9550
40.9699,0.6082,57.6625,119.5333,143.6125,0.7100,7.2225,0.2504,18.1007,4.5324,13.6318,DF6A284F-ED4E-4AB1-8F98-95A4E37371FA,0.4824,2.4906,1.2014,15.5608,2019-10-22T15:21:15.076,1.972704e+02,6.9550
474.8139,0.8068,31.4017,77.9189,98.1584,0.8491,24.5876,0.1097,74.5283,8.1748,35.8878,88C9EF34-36BE-42C5-8D80-59202659ED1F,0.4030,3.1259,1.2598,21.6298,2019-10-22T15:21:15.076,7.783034e+03,25.8726
34.3776,0.6843,50.8531,105.0569,125.3744,0.9195,6.6160,1.0000,7.5172,7.5172,9.1806,46CABEBA-DD21-4A82-8F31-5FDB45BA3CFD,0.4841,2.4654,1.1934,19.1003,2019-10-22T15:21:15.177,1.516272e+02,5.2858
31.2538,0.8678,38.1472,86.2183,105.2741,0.9787,6.3082,1.0000,7.4357,7.4357,7.5114,F0AD24B7-6DDB-4B4A-B968-6F161C548984,0.4424,2.7597,1.2210,9.6799,2019-10-22T15:21:15.177,1.314372e+02,6.3986
83.0977,0.5362,60.1422,124.7976,145.7277,0.7854,10.2861,0.5001,16.0282,8.0156,14.7446,FA1A3DAE-C630-43C4-8F5C-2058CA2B3C75,0.4819,2.4231,1.1677,10.8858,2019-10-22T15:21:15.177,5.698328e+02,7.5114
24.7142,0.9362,67.8683,132.0539,157.2575,0.9222,5.6096,0.3922,11.4812,4.5030,7.5114,085E8A88-4B78-4C65-A341-B5E334EA050E,0.5139,2.3171,1.1909,3.4437,2019-10-22T15:21:15.276,9.242375e+01,5.8422
31.4755,0.5176,59.1263,108.6566,126.4293,0.5678,6.3306,0.1470,20.4178,3.0021,11.9626,AD5DC55D-FFDC-49E8-8FD8-799768B76548,0.5442,2.1383,1.1636,22.2574,2019-10-22T15:21:15.276,1.328384e+02,6.3986
20.0794,0.8526,42.8552,86.0690,104.4552,0.9810,5.0563,1.0000,6.0924,6.0924,5.8422,080C8F6D-6FDF-480D-A9F5-6DAD2DBA530D,0.4979,2.4374,1.2136,20.4297,2019-10-22T15:21:15.276,6.768478e+01,4.7294
49.3461,0.3115,55.9312,101.5181,124.4638,0.4160,7.9265,0.1586,23.2123,3.6810,16.4138,9CA10AC7-E7E7-4F44-8745-0DA5B9B1707A,0.5509,2.2253,1.2260,19.8378,2019-10-22T15:21:15.382,2.607610e+02,5.8422
