Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
7.9495,0.2951,73.9756,141.5366,155.7317,0.4528,3.1814,0.2512,10.0532,2.5251,8.0678,A8EB4356-1E4E-41D0-B320-8E43971666AF,0.5227,2.1052,1.1003,3.8812,2019-10-22T13:09:51.851,1.686054e+01,1.9474
208.3961,0.7332,40.9710,103.2768,123.1161,0.7702,16.2892,0.2159,36.0216,7.7779,26.4290,0F4C9645-8FF6-4DBE-85FE-C7C804CFDB7C,0.3967,3.0050,1.1921,24.3843,2019-10-22T13:09:51.946,2.263071e+03,16.9702
185.6749,0.4782,58.0074,122.3600,142.7004,0.5740,15.3756,0.0840,55.1772,4.6344,27.5418,6F1122CE-EDFA-43A1-96C0-0A324C1EB0CF,0.4741,2.4600,1.1662,17.9547,2019-10-22T13:09:51.946,1.903241e+03,14.7446
27.5200,0.5063,70.7222,137.2944,162.2778,0.5072,5.9194,0.0903,24.8410,2.2432,10.8498,ED2714BC-C2C1-4295-9FB2-6858F1D204A2,0.5151,2.2946,1.1820,9.2756,2019-10-22T13:09:51.946,1.086019e+02,6.3986
23.8603,0.7863,69.0245,128.1656,153.1534,0.4048,5.5118,0.0634,28.2126,1.7886,13.0754,5C6486B7-D9A7-448D-9D2A-A8B8C62D2235,0.5386,2.2188,1.1950,7.5914,2019-10-22T13:09:52.157,8.767560e+01,8.0678
15.2214,0.5826,58.2149,112.7438,137.7851,0.7979,4.4023,0.5192,8.4943,4.4099,6.9550,EFAA21D7-CEEE-48FB-87B6-E8C0BFBA6839,0.5163,2.3668,1.2221,12.0317,2019-10-22T13:09:52.247,4.467319e+01,3.6166
22.1670,0.9467,57.6452,127.6129,155.2129,0.9832,5.3126,1.0000,6.4521,6.4521,6.3986,4765451A-48C4-45C0-AADD-F67F6ACC0883,0.4517,2.6926,1.2163,4.7007,2019-10-22T13:09:52.247,7.851010e+01,5.2858
163.9390,0.4373,39.0933,92.0864,113.2977,0.5226,14.4476,0.1040,48.2397,5.0185,26.9854,DE6099EB-693F-41A8-9554-4016C860ED9A,0.4245,2.8981,1.2303,18.0407,2019-10-22T13:09:52.346,1.579018e+03,14.1882
28.8299,0.8085,51.4355,123.3925,152.5430,0.9651,6.0587,1.0000,7.1238,7.1238,8.6242,D3B181E2-6A5E-459C-8C3F-532E1058E150,0.4168,2.9657,1.2362,5.4598,2019-10-22T13:09:52.346,1.164471e+02,5.2858
51.9420,0.8179,44.9617,83.6551,104.6063,0.9607,8.1323,1.0000,8.7115,8.7115,9.7370,0D4AB40F-929A-4BD5-A625-63E8FD85747B,0.5375,2.3266,1.2504,23.6630,2019-10-22T13:09:52.346,2.816058e+02,6.9550
23.0112,0.4855,63.5597,102.4277,113.5157,0.6447,5.4128,0.2782,13.3008,3.7008,10.2934,9BC32B0C-2065-4665-88E8-6FF2FEDC1223,0.6205,1.7860,1.1083,27.3976,2019-10-22T13:09:52.546,8.303736e+01,4.7294
20.7022,0.5630,65.6622,104.2095,118.6486,0.7330,5.1341,0.2246,14.2825,3.2080,9.7370,73D42C90-033C-4A39-A9EE-B2A531284FA0,0.6301,1.8070,1.1386,21.8073,2019-10-22T13:09:52.648,7.085776e+01,4.1730
5.6134,0.5249,62.6912,136.1471,172.7647,0.1756,2.6734,0.0779,16.4404,1.2805,10.8498,47239094-0526-48E4-B64C-AE826AA012C0,0.4605,2.7558,1.2690,5.4976,2019-10-22T13:09:52.648,1.000461e+01,5.2858
5.4541,0.6538,51.5075,111.5970,130.7910,0.2913,2.6352,0.0789,16.2109,1.2795,6.9550,F25C11D9-CB2A-4B13-9D9D-E20C81449FF6,0.4615,2.5393,1.1720,3.2235,2019-10-22T13:09:52.746,9.581754e+00,4.1730
13.6580,0.7876,47.7699,90.8407,105.2212,0.8522,4.1701,0.4036,9.3095,3.7578,6.9550,0B102A73-AAB4-489E-AC9B-97A6A615EA6F,0.5259,2.2027,1.1583,14.3475,2019-10-22T13:09:52.746,3.797049e+01,4.1730
22.5885,0.3638,51.7643,89.7197,109.5541,0.3386,5.3629,0.2089,15.2539,3.1863,12.5190,A0CA25E3-41B9-4990-9CE8-522C675E8E9A,0.5770,2.1164,1.2211,12.7196,2019-10-22T13:09:52.746,8.075979e+01,4.7294
15.6170,0.4746,47.9350,96.6341,122.7317,0.6715,4.4592,0.3673,10.1817,3.7399,8.0678,32405AD9-8671-474A-B233-DF61151C21DD,0.4960,2.5604,1.2701,18.9166,2019-10-22T13:09:52.846,4.642605e+01,3.0602
26.8685,0.7896,62.2260,132.3616,157.2542,0.9473,5.8489,1.0000,7.3205,7.3205,7.5114,FBB035F8-9CC1-46B4-BF0C-2F2F478A221F,0.4701,2.5271,1.1881,6.5896,2019-10-22T13:09:53.046,1.047682e+02,5.2858
69.0336,0.5014,55.8771,120.3855,144.4078,0.7338,9.3753,0.3392,18.0752,6.1316,15.3010,B0CEB910-DF35-4677-BFB6-BCD5F4485C0D,0.4642,2.5844,1.1995,10.3252,2019-10-22T13:09:53.146,4.314741e+02,6.9550
7.0940,0.5963,70.9610,127.3766,156.2987,0.4384,3.0054,0.1105,14.6871,1.6230,8.6242,AD694132-A598-4964-B929-384D4B1438AE,0.5571,2.2026,1.2271,16.8636,2019-10-22T13:09:53.146,1.421347e+01,4.1730
53.3645,0.4590,46.6826,105.3413,129.0683,0.4776,8.2429,0.0859,33.1499,2.8483,16.4138,EF5DC997-5950-4991-BAAB-A888BB87AF9A,0.4432,2.7648,1.2252,11.9477,2019-10-22T13:09:53.146,2.932528e+02,8.0678
129.4113,0.5493,50.4539,106.1591,125.7940,0.6227,12.8363,0.1838,32.2890,5.9349,24.2034,79C4D9CD-04EA-496C-AD11-3F891F9DD615,0.4753,2.4932,1.1850,16.4108,2019-10-22T13:09:53.246,1.107445e+03,11.9626
59.3377,0.7502,44.9748,100.7264,122.7170,0.9488,8.6920,1.0000,9.6136,9.6136,11.4062,C06F66E7-E306-48A8-9F20-4EFA20F96D63,0.4465,2.7286,1.2183,19.2065,2019-10-22T13:09:53.246,3.438430e+02,7.5114
21.7469,0.6731,61.2745,108.5752,130.8693,0.7797,5.2620,0.4082,10.7724,4.3970,8.0678,0F6E9C84-84BD-4B31-9220-AC65DD1F53F7,0.5644,2.1358,1.2053,19.7628,2019-10-22T13:09:53.346,7.628843e+01,5.2858
65.3791,0.9188,55.2595,115.3994,139.4519,0.7809,9.1238,0.1509,26.5267,4.0030,13.0754,E24ACFFA-6BA3-4713-9AD5-6E9244EBE434,0.4789,2.5236,1.2084,18.2860,2019-10-22T13:09:53.346,3.976699e+02,10.8498
13.0801,0.4642,57.7636,99.2091,123.3273,0.7270,4.0809,0.6132,7.4524,4.5695,7.5114,5F830821-E972-4ED8-A1E6-A34B9B06DE3C,0.5822,2.1350,1.2431,22.8960,2019-10-22T13:09:53.447,3.558596e+01,2.5038
14.0459,0.4450,57.6348,99.2000,124.2261,0.7087,4.2289,0.5912,7.7600,4.5879,8.0678,40BCC957-483D-40DA-9FF4-4579A7F2B5B8,0.5810,2.1554,1.2523,22.5308,2019-10-22T13:09:53.546,3.959949e+01,2.5038
65.6221,0.9089,52.1715,112.2616,138.0436,0.7900,9.1407,0.1579,25.9677,4.1011,13.0754,A97C496E-4220-4A49-BD8F-E1269A55E514,0.4647,2.6460,1.2297,17.9325,2019-10-22T13:09:53.648,3.998887e+02,10.2934
22.1670,0.7189,60.4194,111.3097,137.1161,0.7684,5.3126,0.3427,11.8339,4.0549,8.0678,6215872F-017F-443C-BC9A-627DC64A7262,0.5428,2.2694,1.2318,19.7163,2019-10-22T13:09:53.746,7.851010e+01,5.8422
69.2780,0.9637,55.5961,115.6630,141.2145,0.7912,9.3919,0.1516,27.0770,4.1046,13.0754,CC74CB98-DD13-4077-8F73-41BAAECE6A29,0.4807,2.5400,1.2209,18.5334,2019-10-22T13:09:53.746,4.337672e+02,10.8498
9.3608,0.9589,61.6333,119.1556,144.9111,0.5321,3.4523,0.1166,15.4575,1.8025,5.8422,35E59ABF-4980-49FE-AADE-EC107180A20B,0.5173,2.3512,1.2162,7.5578,2019-10-22T13:09:53.846,2.154427e+01,4.7294
19.8726,0.7960,63.5694,116.0903,146.5347,0.6513,5.0302,0.1579,16.8048,2.6528,8.0678,01F5E0B1-5218-45BE-AED3-0BE82B412EE1,0.5476,2.3051,1.2622,18.4889,2019-10-22T13:09:53.846,6.664147e+01,6.3986
68.5451,0.9559,57.3118,119.6742,144.3315,0.7859,9.3421,0.1402,28.0376,3.9308,13.0754,B109FCC5-C4E5-401C-9259-7B5D9AEEB636,0.4789,2.5184,1.2060,18.8655,2019-10-22T13:09:53.946,4.269026e+02,11.4062
13.2722,0.4582,49.6216,95.7838,120.9820,0.7320,4.1108,0.7385,6.8212,5.0377,7.5114,22A6A068-34FB-437D-A01B-C242CFF95999,0.5181,2.4381,1.2631,20.0807,2019-10-22T13:09:54.057,3.637291e+01,2.5038
17.2171,0.3602,36.1832,104.7786,135.0763,0.3856,4.6820,0.1016,19.9793,2.0299,11.4062,CED291FA-96A1-44E1-9EE6-FD07C17388F8,0.3453,3.7331,1.2892,4.2001,2019-10-22T13:09:54.157,5.374094e+01,4.1730
12.3170,0.4142,39.4528,79.8302,106.6132,0.3266,3.9601,0.1576,14.4294,2.2742,10.2934,00296FD2-05E0-466D-A918-6869A0ACB60A,0.4942,2.7023,1.3355,16.5676,2019-10-22T13:09:54.347,3.251767e+01,4.1730
29.2685,0.7946,53.1223,134.4574,166.9787,0.9587,6.1046,1.0000,7.4834,7.4834,8.0678,8E52B657-4154-416B-AEB6-34D9BFAA88B2,0.3951,3.1433,1.2419,5.7287,2019-10-22T13:09:54.347,1.191145e+02,5.2858
22.1670,0.6875,49.7032,112.6581,142.3355,0.9179,5.3126,1.0000,6.5336,6.5336,7.5114,1E53BFFD-B10D-468F-B34C-A9B10375C3D4,0.4412,2.8637,1.2634,7.0649,2019-10-22T13:09:54.347,7.851010e+01,4.1730
28.1739,0.7345,44.9235,118.8525,151.7268,0.9485,5.9893,1.0000,7.0085,7.0085,7.5114,5F47465D-A266-4637-90C3-F0C29A8FF6EF,0.3780,3.3774,1.2766,5.9431,2019-10-22T13:09:54.445,1.124950e+02,4.7294
19.6660,0.6321,30.6853,97.1399,127.9650,0.8825,5.0040,0.7382,7.7438,5.7168,7.5114,253DDC6F-D85D-4B2B-9A28-952174F0B1BF,0.3159,4.1702,1.3173,6.1731,2019-10-22T13:09:54.445,6.560536e+01,3.6166
56.9398,0.7084,51.0292,103.9578,123.6136,0.6290,8.5146,0.1865,22.6083,4.2175,16.4138,5557CA0E-A55E-4F2F-A2A3-BE134D9F3816,0.4909,2.4224,1.1891,19.4378,2019-10-22T13:09:54.445,3.232120e+02,9.1806
5.6134,0.0757,67.1471,138.7941,167.1471,0.0995,2.6734,0.0744,16.8235,1.2513,16.4138,2879BF85-3FC1-485E-988D-049883A1B004,0.4838,2.4893,1.2043,3.6359,2019-10-22T13:09:54.557,1.000461e+01,1.3910
31.0323,0.7718,43.5102,97.6786,121.8061,0.9579,6.2858,1.0000,7.3542,7.3542,8.6242,84E45101-27B4-4F8A-A8DB-7E3E7675788D,0.4454,2.7995,1.2470,21.7483,2019-10-22T13:09:54.557,1.300424e+02,5.8422
61.0228,0.7046,46.0369,108.9169,132.6062,0.8341,8.8146,0.2668,19.4190,5.1812,13.0754,5C564AFF-8BC5-493D-816E-F8432DEC2D7F,0.4227,2.8804,1.2175,19.7023,2019-10-22T13:09:54.646,3.585931e+02,7.5114
106.0277,0.5863,43.8004,107.2213,127.7451,0.7023,11.6189,0.1752,29.9058,5.2380,19.1958,902F0906-0CFA-4C3C-9BC7-8ECF2B2C8E8A,0.4085,2.9165,1.1914,12.8273,2019-10-22T13:09:54.747,8.212825e+02,10.2934
590.8782,0.6380,27.8465,77.0462,98.4879,0.6976,27.4286,0.1034,82.4907,8.5304,40.8954,C7B56CF7-501B-4A61-981B-9D0D110C35CC,0.3614,3.5368,1.2783,20.5939,2019-10-22T13:09:54.747,1.080465e+04,33.1058
185.6749,0.3424,44.3539,87.2047,103.1640,0.5175,15.3756,0.1644,39.2947,6.4603,32.5494,C00F5E4A-A64B-4E36-B216-A6E3E16DCC02,0.5086,2.3259,1.1830,24.9704,2019-10-22T13:09:54.845,1.903241e+03,10.8498
61.2639,0.7282,60.9540,116.4509,136.9785,0.9409,8.8320,1.0000,9.9733,9.9733,11.9626,ED6D5A8C-13EC-4D10-9232-817F41720641,0.5234,2.2472,1.1763,9.8813,2019-10-22T13:09:54.945,3.607208e+02,7.5114
28.8299,0.5876,54.5484,111.8602,133.2527,0.8576,6.0587,1.0000,7.5172,7.5172,9.7370,DAB2EC16-7B90-4DA9-9540-180841C13BB3,0.4876,2.4428,1.1912,13.9159,2019-10-22T13:09:55.051,1.164471e+02,4.7294
405.9447,0.4619,31.9072,89.7277,114.9257,0.3275,22.7347,0.0447,105.7892,4.7291,50.3542,D04684E2-3B99-43CB-A289-06F8BB0BCDC7,0.3556,3.6019,1.2808,16.6437,2019-10-22T13:09:55.051,6.152676e+03,25.8726
4.7985,0.3109,42.5323,108.0484,145.3226,0.2377,2.4718,0.1117,13.1093,1.4642,9.7370,2B378AA2-1D00-44FF-B095-6828060D5767,0.3936,3.4168,1.3450,9.0222,2019-10-22T13:09:55.051,7.907200e+00,2.2256
15.4190,0.5727,67.2705,109.3770,116.4672,0.8136,4.4308,0.8255,6.7642,5.5836,6.9550,58A0C70B-CCC9-4240-8275-F1A3AE6D63B3,0.6150,1.7313,1.0648,13.2295,2019-10-22T13:09:55.149,4.554579e+01,3.6166
20.0794,0.8215,66.5310,130.1310,155.6552,0.9258,5.0563,0.4928,9.5442,4.7033,6.9550,33F9D35D-1E7D-4023-B350-D5E24C7E8A79,0.5113,2.3396,1.1961,5.4028,2019-10-22T13:09:55.149,6.768478e+01,5.2858
40.0517,0.6775,57.5763,117.9407,145.0254,0.8730,7.1411,1.0000,9.8103,9.8103,11.4062,4F7E7671-0151-4C0B-BA4E-4101269F6814,0.4882,2.5188,1.2296,18.4820,2019-10-22T13:09:55.345,1.906759e+02,8.0678
32.1421,0.4345,57.6766,117.6269,139.5821,0.6656,6.3972,0.3223,13.8943,4.4785,11.4062,4631DD93-1DA1-4625-830E-373D0AA2345E,0.4903,2.4201,1.1867,11.7803,2019-10-22T13:09:55.445,1.370801e+02,4.1730
32.5875,0.4207,57.8867,117.0049,138.4975,0.6398,6.4414,0.3356,13.6851,4.5922,11.4062,FA96876A-72CD-4F0F-B906-1906B3A0C6C7,0.4947,2.3926,1.1837,15.7306,2019-10-22T13:09:55.646,1.399394e+02,4.1730
20.0794,0.0759,75.1172,118.8621,128.6138,0.1386,5.0563,0.0746,24.5228,1.8305,22.5342,8A69410D-0DED-4382-942A-DAE364C08E70,0.6320,1.7122,1.0820,5.7925,2019-10-22T13:09:55.745,6.768478e+01,1.3910
50.0525,0.0696,65.9498,142.6631,172.2294,0.1111,7.9830,0.0380,47.6581,1.8123,37.5570,42BA7014-BD14-4D13-B607-DC1E1E50D7AE,0.4623,2.6115,1.2072,5.0913,2019-10-22T13:09:55.745,2.663803e+02,2.2256
47.2342,0.7032,41.9213,87.1835,103.5243,0.8086,7.7550,0.2319,18.8785,4.3784,10.8498,53DF149E-8E62-49FD-8B46-69D4A8337D69,0.4808,2.4695,1.1874,20.7405,2019-10-22T13:09:55.848,2.442019e+02,8.0678
19.6660,0.6656,36.5035,73.6294,97.5944,0.8949,5.0040,1.0000,6.6011,6.6011,7.5114,1231C8FD-0B1A-46B9-B09A-4E674084365E,0.4958,2.6736,1.3255,20.2821,2019-10-22T13:09:55.945,6.560536e+01,4.1730
23.4352,0.7550,65.1180,100.0062,112.5901,0.9516,5.4625,1.0000,6.3706,6.3706,6.9550,CB06B6CB-B0D5-45DA-A4B1-CD37312FEC36,0.6511,1.7290,1.1258,16.5973,2019-10-22T13:09:55.945,8.534267e+01,4.7294
16.4136,0.7399,66.0866,130.5669,151.4331,0.4401,4.5715,0.1061,19.2470,2.0427,8.0678,C5ACBB22-EA80-4E9E-865B-FF87A39F52EB,0.5062,2.2914,1.1598,4.0302,2019-10-22T13:09:56.245,5.002315e+01,6.3986
76.1560,0.3058,57.5788,112.6718,134.9922,0.2926,9.8471,0.0893,36.6215,3.2715,23.0906,2EA24103-66FB-4460-8807-B8621FC1A9C0,0.5110,2.3445,1.1981,16.3256,2019-10-22T13:09:56.345,4.999426e+02,9.1806
3.7150,0.1523,81.1250,122.8125,137.1458,0.1436,2.1749,0.1941,8.7499,1.6983,9.7370,940741EE-7C7E-4E29-A23F-01B399A1C4C5,0.6606,1.6905,1.1167,7.7727,2019-10-22T13:09:56.345,5.386381e+00,1.6692
5.9353,0.4590,54.0571,119.8857,142.0000,0.4328,2.7490,0.1764,11.0841,1.9551,6.9550,13622364-19C9-422E-973B-F1B318C9C38C,0.4509,2.6268,1.1845,2.8394,2019-10-22T13:09:56.345,1.087739e+01,3.0602
27.9557,0.5050,69.4780,132.7527,154.1429,0.7730,5.9661,0.3904,12.0136,4.6900,10.2934,66ED4230-C20B-4FA7-8DCA-5FC3C6FB7A37,0.5234,2.2186,1.1611,4.0314,2019-10-22T13:09:56.445,1.111907e+02,4.1730
29.2685,0.8842,64.5745,126.4894,147.0160,0.9819,6.1046,1.0000,7.4020,7.4020,8.0678,15F1EFF5-83F4-4AA0-8805-3C60E3832299,0.5105,2.2767,1.1623,6.7868,2019-10-22T13:09:56.549,1.191145e+02,5.8422
7.9495,0.4757,42.5610,107.4146,128.7439,0.3609,3.1814,0.1308,13.9316,1.8222,8.6242,8E415837-DCB9-45EB-A097-D496E4C11761,0.3962,3.0249,1.1986,2.9257,2019-10-22T13:09:56.549,1.686054e+01,3.0602
17.8241,0.7439,66.2164,114.2090,130.8209,0.9270,4.7639,1.0000,6.1739,6.1739,6.9550,D386ACD6-DB0E-4264-9F7D-BC5BDE5A0E72,0.5798,1.9757,1.1455,12.0378,2019-10-22T13:09:56.647,5.660770e+01,4.1730
126.0473,0.2000,22.6849,84.6849,106.4298,0.3801,12.6684,0.1812,32.1516,5.8254,31.4366,52F8C8B6-5A61-4FFA-8DAC-2FD5EB87E72B,0.2679,4.6917,1.2568,23.8586,2019-10-22T13:09:56.749,1.064545e+03,4.7294
15.8155,0.8618,45.3548,96.7581,112.4435,0.9679,4.4874,1.0000,6.0587,6.0587,5.8422,82887D5B-3DDB-49B0-96CB-8691C6DBA949,0.4687,2.4792,1.1621,6.6430,2019-10-22T13:09:56.845,4.731393e+01,4.1730
107.8119,0.5529,49.4366,110.5770,136.3450,0.7756,11.7162,0.4494,18.7993,8.4479,16.4138,93AC04C1-25FE-4C86-A282-46D5601FDFC5,0.4471,2.7580,1.2330,12.1849,2019-10-22T13:09:56.845,8.420998e+02,9.7370
37.9958,0.6969,31.7665,77.6520,96.7841,0.9046,6.9554,0.6725,10.2225,6.8746,10.2934,B73EB3D2-F6CB-4C55-B0BC-E7E5C0998887,0.4091,3.0467,1.2464,10.0938,2019-10-22T13:09:56.957,1.761845e+02,5.8422
16.0145,0.7746,44.8560,103.7600,131.3200,0.9398,4.5156,1.0000,6.0110,6.0110,6.3986,C67F7731-5F78-40A2-8633-AC8B94571B19,0.4323,2.9276,1.2656,6.2334,2019-10-22T13:09:56.957,4.820942e+01,3.6166
15.4190,0.3138,59.1639,89.2213,102.9180,0.4246,4.4308,0.2842,11.5275,3.2764,10.2934,6069B541-ED17-46B8-8DC6-2AED6A7EA239,0.6631,1.7395,1.1535,22.5138,2019-10-22T13:09:57.046,4.554579e+01,2.5038
112.9237,0.6148,47.6360,106.2739,127.4315,0.8845,11.9908,1.0000,12.7075,12.7075,15.8574,9F11CC7F-7A2D-4097-B40D-1E04C559E9D5,0.4482,2.6751,1.1991,18.3663,2019-10-22T13:09:57.149,9.026959e+02,8.6242
198.4838,0.6125,53.2410,106.7637,123.6228,0.8025,15.8971,0.2218,35.2809,7.8271,23.0906,3B59CFFD-FDA7-42F7-B119-BBC477952813,0.4987,2.3219,1.1579,23.1828,2019-10-22T13:09:57.245,2.103542e+03,13.0754
13.2722,0.8447,40.8559,102.0631,122.3423,0.3120,4.1108,0.0582,24.2988,1.4142,9.1806,E0007738-7ABD-4451-A6AD-FC47D8897873,0.4003,2.9945,1.1987,3.1081,2019-10-22T13:09:57.345,3.637291e+01,7.5114
7.7767,0.5091,59.7901,119.5185,145.0000,0.2617,3.1467,0.0688,19.0942,1.3133,11.4062,A6FA9A42-D146-4E80-8464-9E1159B251CF,0.5003,2.4251,1.2132,3.9128,2019-10-22T13:09:57.345,1.631371e+01,4.1730
33.9288,0.5433,41.4019,108.5933,135.5215,0.5531,6.5726,0.1335,22.0151,2.9390,10.8498,2761FB9A-5732-401F-9A94-51029D4E2148,0.3813,3.2733,1.2480,3.7591,2019-10-22T13:09:57.645,1.486679e+02,6.9550
147.1195,0.6666,50.1203,110.9970,134.5323,0.6799,13.6864,0.0906,47.6632,4.3193,22.5342,9E4B1E94-C455-4B38-A9D8-6F0B6584F252,0.4515,2.6842,1.2120,17.2119,2019-10-22T13:09:57.645,1.342360e+03,13.6318
9.5406,0.7080,55.3297,128.0330,163.9890,0.6319,3.4853,0.1709,12.8404,2.1940,6.9550,EFC1861A-02F0-4E0C-BCA5-CF44037D5711,0.4322,2.9639,1.2808,13.0625,2019-10-22T13:09:57.845,2.216797e+01,3.6166
78.8759,0.9352,59.3945,123.1432,147.6533,0.6432,10.0214,0.1513,28.5324,4.3184,16.9702,BA505B8D-7559-4E5A-A559-8952536419F2,0.4823,2.4860,1.1990,13.4001,2019-10-22T13:09:57.845,5.269631e+02,13.0754
26.2194,0.4964,46.0632,113.9713,145.5460,0.5955,5.7778,0.1619,18.2413,2.9530,12.5190,EB986BE4-21D5-4707-83C6-8CA1BFA987C4,0.4042,3.1597,1.2770,9.2416,2019-10-22T13:09:57.957,1.009944e+02,5.8422
59.8186,0.6434,35.4375,94.5625,120.4625,0.7917,8.7272,0.2143,21.4984,4.6081,13.0754,CF18D2DE-02D7-458C-BE62-EDAE816A759C,0.3748,3.3993,1.2739,9.5336,2019-10-22T13:09:58.145,3.480315e+02,8.0678
