Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
131.4851,0.5825,23.8099,68.8909,88.3570,0.8533,12.9388,0.7669,15.6281,11.9846,17.5266,97FEEC5B-2887-4B8E-940D-610A3F63B79C,0.3456,3.7109,1.2826,18.5464,2019-10-22T15:03:12.420,1.134171e+03,9.7370
424.9292,0.6274,43.1229,94.5297,113.0012,0.7578,23.2602,0.1875,52.7358,9.8858,37.0006,08437741-A470-44F1-9972-07FF55044866,0.4562,2.6204,1.1954,21.6011,2019-10-22T15:03:12.420,6.589292e+03,23.6470
16.2138,0.4585,68.6746,131.1587,159.0714,0.2559,4.5436,0.0427,30.2166,1.2909,14.1882,75092665-0343-48D1-885E-E1315156BDE9,0.5236,2.3163,1.2128,7.7045,2019-10-22T15:03:12.420,4.911250e+01,5.2858
2.6314,0.0613,78.1176,140.3529,163.3824,0.1057,1.8304,0.0639,12.8312,0.8203,10.8498,A68AE8A2-3DFB-4E0B-91D0-AF0B5A6D5598,0.5566,2.0915,1.1641,2.5150,2019-10-22T15:03:12.420,3.211098e+00,0.5564
9.7211,0.2736,58.7283,108.6304,142.6630,0.2923,3.5181,0.2112,12.1664,2.5700,10.2934,161FDC1C-A8A2-4F2C-9A8A-60E8ECCAB337,0.5406,2.4292,1.3133,11.2824,2019-10-22T15:03:12.420,2.280008e+01,2.5038
18.4347,0.5584,43.2336,87.9927,110.5693,0.8031,4.8448,0.7715,7.4145,5.7203,7.5114,22D831B5-3A67-4137-AD1B-1F99E7CAC705,0.4913,2.5575,1.2566,21.9891,2019-10-22T15:03:12.517,5.954104e+01,3.6166
32.1421,0.5802,56.5672,107.8358,125.1244,0.8640,6.3972,1.0000,7.4834,7.4834,9.7370,90D9BAE8-6B3E-4B24-8D10-EC39A0CB3259,0.5246,2.2120,1.1603,15.7934,2019-10-22T15:03:12.517,1.370801e+02,4.1730
11.1895,0.6995,48.7000,103.0800,133.2300,0.7542,3.7745,0.2534,11.0533,2.8008,6.3986,609447BF-D9CF-4993-9130-482928C916AB,0.4724,2.7357,1.2925,9.4468,2019-10-22T15:03:12.517,2.815642e+01,4.1730
423.8113,0.8098,34.7327,98.2899,124.1262,0.9460,23.2296,0.6183,29.0025,17.9328,28.0982,90E3F43C-90A4-427A-A644-62496B7E797E,0.3534,3.5738,1.2629,24.8399,2019-10-22T15:03:12.617,6.563306e+03,21.4214
29.2685,0.7440,29.6755,80.4521,108.0957,0.8847,6.1046,1.0000,7.5987,7.5987,8.0678,1CE4A818-0480-4B7B-88FA-AB18A652607C,0.3689,3.6426,1.3436,15.9225,2019-10-22T15:03:12.617,1.191145e+02,5.2858
23.2231,0.4626,76.5438,123.2313,138.9063,0.5533,5.4377,0.1457,18.4408,2.6861,10.8498,658812A4-7B8F-454A-A877-D15E7794622C,0.6211,1.8147,1.1272,7.0999,2019-10-22T15:03:12.716,8.418656e+01,5.2858
17.2171,0.3575,40.0458,77.7405,104.9542,0.4962,4.6820,0.2553,12.6035,3.2178,10.2934,5556F668-6FD2-495D-88B5-B79A32844D6D,0.5151,2.6209,1.3501,25.6449,2019-10-22T15:03:12.817,5.374094e+01,3.0602
75.4159,0.4026,58.3828,112.9141,130.9219,0.4773,9.7991,0.1133,32.3962,3.6695,21.9778,474574AE-05C4-499A-951C-F1BF3F82A6DF,0.5171,2.2425,1.1595,25.4721,2019-10-22T15:03:12.817,4.926725e+02,8.6242
33.7048,0.7044,42.9856,101.7885,125.9087,0.9349,6.5509,1.0000,7.5172,7.5172,9.1806,ABD42123-CC11-4083-A0FC-20AF8D85A9EA,0.4223,2.9291,1.2370,9.5335,2019-10-22T15:03:12.927,1.471976e+02,5.2858
79.1236,0.8909,60.7794,116.9073,135.0677,0.9897,10.0371,1.0000,10.3329,10.3329,11.4062,A2D6B43C-359C-444C-BCE1-A12E02FED904,0.5199,2.2223,1.1553,17.8263,2019-10-22T15:03:12.927,5.294477e+02,9.7370
12.8885,0.6363,61.4312,118.7706,131.0826,0.6656,4.0509,0.2668,11.2473,3.0002,6.9550,152E7917-6DA2-4812-B341-A00A271256A3,0.5172,2.1338,1.1037,13.3437,2019-10-22T15:03:13.017,3.480694e+01,4.1730
14.6315,0.7442,63.0254,128.5932,155.6186,0.8928,4.3162,0.3610,10.0598,3.6314,6.3986,1F1D076A-D9D5-4B74-9192-8AB2DA801FBD,0.4901,2.4691,1.2102,4.1505,2019-10-22T15:03:13.017,4.210151e+01,4.1730
16.6139,0.7778,65.4688,129.0938,150.2813,0.4066,4.5993,0.0886,21.1532,1.8733,10.2934,699BAC4A-E11D-4D88-AE3F-3E7159325C43,0.5071,2.2955,1.1641,3.8283,2019-10-22T15:03:13.017,5.094133e+01,6.3986
30.8110,0.8266,44.6667,97.1897,120.6103,0.9806,6.2634,1.0000,6.9608,6.9608,7.5114,8B84724E-3B38-4181-98BB-8AA054B1A326,0.4596,2.7002,1.2410,20.0031,2019-10-22T15:03:13.017,1.286539e+02,5.8422
390.3432,0.7474,44.7160,95.6199,113.2212,0.6349,22.2935,0.1332,60.2165,8.0202,33.6622,5D4AAD9D-598E-4703-935D-B68C676F6906,0.4676,2.5320,1.1841,23.6404,2019-10-22T15:03:13.117,5.801411e+03,25.8726
43.7402,0.9151,67.4365,130.3175,151.2143,0.9855,7.4627,1.0000,8.4333,8.4333,8.6242,23872335-CB44-4572-B08A-DECEDCBC5493,0.5175,2.2423,1.1604,7.4808,2019-10-22T15:03:13.219,2.176134e+02,6.9550
135.6405,0.5899,49.8277,108.8277,129.8696,0.8290,13.1416,0.4424,20.8467,9.2221,19.1958,A26FB48B-AA63-4E2B-9202-D6493963A63F,0.4579,2.6064,1.1934,22.1913,2019-10-22T15:03:13.219,1.188360e+03,10.2934
177.4350,0.9710,52.5885,111.0859,131.4654,0.8558,15.0305,0.3535,26.1348,9.2395,20.8650,89F10281-4221-49B9-AAD5-50EC7A68819F,0.4734,2.4999,1.1835,14.7248,2019-10-22T15:03:13.317,1.777962e+03,15.8574
43.5085,0.9237,68.9163,128.2032,149.0080,0.9886,7.4429,1.0000,8.2366,8.2366,9.1806,BDED43BE-D73A-43F9-AA6A-262DA32658D6,0.5376,2.1622,1.1623,7.3339,2019-10-22T15:03:13.317,2.158864e+02,6.9550
19.0487,0.4198,62.7786,134.2071,163.3071,0.6166,4.9248,0.3148,11.7342,3.6936,9.7370,0F7C8F91-888A-4759-BD12-279E63A23D35,0.4678,2.6013,1.2168,10.0211,2019-10-22T15:03:13.317,6.254044e+01,4.1730
40.2810,0.5746,43.6962,91.8397,112.0253,0.8132,7.1615,0.4202,13.2135,5.5527,10.8498,C7321972-3EEE-42CB-9E11-C51BA867371F,0.4758,2.5637,1.2198,23.2759,2019-10-22T15:03:13.317,1.923157e+02,5.8422
135.9006,0.4121,42.2251,95.4180,115.3875,0.6344,13.1542,0.2878,25.8677,7.4440,22.5342,463E96FD-D428-436A-B513-DE68FFE850D1,0.4425,2.7327,1.2093,21.0248,2019-10-22T15:03:13.418,1.191779e+03,9.7370
97.9061,0.4729,44.8692,83.4283,95.6371,0.5976,11.1650,0.1550,30.7680,4.7693,24.7598,EA8496F1-CB8A-400A-8FA6-4BF5905EFF29,0.5378,2.1315,1.1463,26.9879,2019-10-22T15:03:13.517,7.287496e+02,9.7370
18.8436,0.6186,57.9784,94.7338,110.7626,0.6231,4.8982,0.2073,14.4084,2.9866,8.6242,828681F0-225A-4EEA-8BB6-F2E54C9C5E8D,0.6120,1.9104,1.1692,21.5257,2019-10-22T15:03:13.517,6.153333e+01,5.2858
14.8277,0.4067,47.5630,120.6639,150.7731,0.6703,4.3450,0.4934,8.6407,4.2636,8.6242,4EF45CE5-D651-4D2D-9AFC-400DE47569B0,0.3942,3.1700,1.2495,10.5123,2019-10-22T15:03:13.717,4.295102e+01,2.5038
19.0487,0.6819,58.9357,108.3143,123.3286,0.8379,4.9248,0.4036,10.3633,4.1822,8.0678,DFAC6EE2-BFDF-4D10-8758-53D5F7E47111,0.5441,2.0926,1.1386,12.1229,2019-10-22T15:03:13.826,6.254044e+01,3.6166
202.4983,0.4896,41.2185,105.8844,128.6304,0.7427,16.0571,0.3744,26.8833,10.0647,24.7598,25B14DCC-7609-4240-ADF8-858DBBF3AE3B,0.3893,3.1207,1.2148,19.4081,2019-10-22T15:03:13.826,2.167684e+03,11.9626
38.2236,0.6926,45.2193,99.7281,121.0307,0.8913,6.9762,0.8778,8.9671,7.8715,10.2934,185053D0-CA8C-43CB-880F-43975107AF18,0.4534,2.6765,1.2136,20.6490,2019-10-22T15:03:13.917,1.777709e+02,5.8422
26.0035,0.8731,35.7283,94.1098,117.8728,0.9842,5.7540,1.0000,6.7978,6.7978,7.5114,AD60560D-B147-4FA0-9B2F-BC9384603286,0.3796,3.2991,1.2525,10.8768,2019-10-22T15:03:13.917,9.974978e+01,5.2858
52.1788,0.2235,54.9792,112.8819,136.7813,0.1354,8.1508,0.0285,55.8835,1.5954,30.3238,9A63591B-CA2F-40CE-AE7E-852C23EAE8E6,0.4871,2.4879,1.2117,10.9292,2019-10-22T15:03:14.020,2.835335e+02,6.9550
20.2867,0.4748,37.4658,96.1507,126.6096,0.2964,5.0823,0.0514,29.6575,1.5240,13.0754,11751937-C628-420D-BD3C-3C243A456EA7,0.3897,3.3793,1.3168,8.2967,2019-10-22T15:03:14.020,6.873528e+01,4.7294
52.6527,0.3934,50.0000,122.6276,140.9345,0.5494,8.1878,0.2213,20.1432,4.4570,15.3010,6D72645A-C1AE-4798-BD4D-3BB385E43C40,0.4077,2.8187,1.1493,16.5766,2019-10-22T15:03:14.020,2.874050e+02,6.3986
50.9962,0.5648,49.7420,94.7774,113.9187,0.6902,8.0579,0.3213,16.5124,5.3058,13.0754,0BC3977F-F253-4834-B530-D46B18B3E667,0.5248,2.2902,1.2020,20.5915,2019-10-22T15:03:14.020,2.739494e+02,6.9550
30.5900,0.7978,57.5258,114.9278,140.8557,0.9629,6.2409,1.0000,7.5172,7.5172,8.0678,FA489507-F4C7-4154-AE93-20751C05B6D9,0.5005,2.4486,1.2256,8.7398,2019-10-22T15:03:14.117,1.272719e+02,5.8422
11.9388,0.5078,65.0769,125.7115,148.1346,0.7722,3.8988,0.3973,9.0015,3.5768,6.9550,615A7E93-B8B1-425B-9084-8E4FBD7431EF,0.5177,2.2763,1.1784,9.7508,2019-10-22T15:03:14.216,3.103157e+01,2.5038
78.3807,0.7280,36.6995,89.0429,109.9545,0.9326,9.9899,1.0000,10.5634,10.5634,12.5190,68C3163B-C79A-4B34-85F0-A8CBE5B22DA0,0.4122,2.9961,1.2348,19.4934,2019-10-22T15:03:14.317,5.220080e+02,8.6242
52.1788,0.5882,26.9722,71.7326,93.3889,0.7874,8.1508,0.3038,17.1303,5.2048,13.0754,8F85F006-BCD5-46BA-8E2B-7A0EAADF07CF,0.3760,3.4624,1.3019,20.3797,2019-10-22T15:03:14.426,2.835335e+02,7.5114
21.9568,0.7240,53.0130,89.9091,101.4286,0.9420,5.2874,1.0000,6.3706,6.3706,6.9550,C3FD682E-9B17-43F0-8E19-B1CFFE375F6F,0.5896,1.9133,1.1281,24.9234,2019-10-22T15:03:14.426,7.739575e+01,4.7294
16.6139,0.3127,57.2656,122.5313,149.3828,0.5441,4.5993,0.3593,10.5024,3.7731,10.2934,E6D77BA5-B820-407C-A1AB-B0DF037B2564,0.4674,2.6086,1.2191,9.7323,2019-10-22T15:03:14.517,5.094133e+01,1.9474
2.0897,0.0300,65.2963,137.0741,177.8519,0.0292,1.6312,0.0496,12.9796,0.6440,16.9702,2F8A5AFA-B606-4A23-9DDC-A0928B0CCDA5,0.4764,2.7238,1.2975,3.5486,2019-10-22T15:03:14.517,2.272379e+00,0.8346
20.0794,0.8646,59.9379,112.8000,133.0414,0.9701,5.0563,1.0000,6.3369,6.3369,6.3986,5361AA4B-D0CB-4BFF-8184-5F11B98257B6,0.5314,2.2197,1.1794,7.2996,2019-10-22T15:03:14.717,6.768478e+01,4.7294
18.2308,0.4056,59.0147,132.8750,158.6838,0.6867,4.8179,0.5167,9.0270,4.6641,9.1806,2E0E763C-2D8D-444F-88C4-DAEA0881F81D,0.4441,2.6889,1.1942,7.7236,2019-10-22T15:03:14.717,5.855589e+01,2.5038
19.4599,0.8817,49.0211,106.7887,130.3732,0.9867,4.9777,1.0000,5.9295,5.9295,6.3986,BF496FBD-5809-4D6B-9AA7-C583F572E88D,0.4590,2.6595,1.2209,13.0479,2019-10-22T15:03:14.828,6.457647e+01,4.7294
148.9523,0.7349,29.1354,80.3899,103.5000,0.8869,13.7714,0.2859,27.6889,7.9159,19.7522,51FA0585-6306-4332-A122-CC3860E83D86,0.3624,3.5524,1.2875,18.9120,2019-10-22T15:03:14.828,1.367523e+03,15.3010
15.8155,0.5050,50.5242,101.1371,118.0726,0.7657,4.4874,0.5358,8.4646,4.5351,8.6242,CF37BC91-85CC-44C9-8185-1624AED0FC50,0.4996,2.3370,1.1675,9.7716,2019-10-22T15:03:14.828,4.731393e+01,2.5038
20.4942,0.5585,39.8980,95.4762,126.5510,0.6250,5.1082,0.2196,14.3970,3.1610,9.1806,DAA96A44-B7DF-46A5-95A0-848D5F4456F8,0.4179,3.1719,1.3255,14.7460,2019-10-22T15:03:14.918,6.979295e+01,5.2858
14.6315,0.4494,40.7458,103.4153,130.3559,0.7171,4.3162,0.4676,8.8387,4.1330,8.0678,F8AFDBF2-43AE-46DF-9DF9-66AF8F57ED34,0.3940,3.1993,1.2605,8.3239,2019-10-22T15:03:15.018,4.210151e+01,2.5038
305.4234,0.6787,29.9034,85.7925,108.2913,0.9066,19.7200,0.3554,33.1572,11.7830,26.4290,080990AB-9B5C-43A3-905A-D31BA2BE9ACF,0.3486,3.6214,1.2622,14.8713,2019-10-22T15:03:15.018,4.015294e+03,16.4138
18.2308,0.3204,53.0147,100.2426,125.1029,0.5590,4.8179,0.3746,10.6023,3.9711,10.2934,5EDD0D87-8075-4411-B149-EF884775F91B,0.5289,2.3598,1.2480,17.9685,2019-10-22T15:03:15.116,5.855589e+01,2.5038
17.6214,0.6358,49.3383,98.3008,114.8045,0.8503,4.7367,0.8106,7.1271,5.7771,6.9550,264FEC61-FA3C-4470-BCD5-FF98A4C031F3,0.5019,2.3269,1.1679,18.0038,2019-10-22T15:03:15.116,5.564469e+01,3.6166
22.7997,0.8069,56.6709,100.4241,109.8228,0.9568,5.3879,1.0000,6.6488,6.6488,6.9550,6CC009A1-D818-43B0-B8D1-8026F7EF22AD,0.5643,1.9379,1.0936,15.9454,2019-10-22T15:03:15.316,8.189509e+01,4.7294
11.1895,0.2215,44.9000,101.4600,125.4200,0.3815,3.7745,0.2263,11.6961,2.6469,10.2934,D067A2CB-273F-46A0-95AB-A012154FC5C5,0.4425,2.7933,1.2362,3.8712,2019-10-22T15:03:15.316,2.815642e+01,1.9474
7.7767,0.2230,45.7284,106.7654,134.0988,0.2209,3.1467,0.1287,13.9571,1.7967,11.4062,F4662A1E-FB14-4F97-8CB7-E485D609A3DF,0.4283,2.9325,1.2560,2.7532,2019-10-22T15:03:15.316,1.631371e+01,2.2256
10.2668,0.8063,70.8632,138.3895,164.1474,0.3152,3.6155,0.0739,19.9506,1.4741,8.6242,20B47DEF-B611-43FE-96FE-D015B6DDB339,0.5121,2.3164,1.1861,4.3365,2019-10-22T15:03:15.417,2.474657e+01,5.8422
19.4599,0.7361,26.7746,93.2606,122.1408,0.9412,4.9777,1.0000,6.3369,6.3369,6.9550,EE6E2762-44FC-4D84-ACE2-0AAD65878C52,0.2871,4.5618,1.3097,5.0903,2019-10-22T15:03:15.516,6.457647e+01,4.1730
48.8758,0.7364,69.9234,132.8175,151.7263,0.9007,7.8886,0.3278,19.0693,6.2503,14.7446,778B2606-4C76-4B81-B915-745F6502EFA4,0.5265,2.1699,1.1424,8.1988,2019-10-22T15:03:15.516,2.570424e+02,10.2934
31.6975,0.7047,53.2261,110.0804,138.5075,0.9326,6.3528,1.0000,7.4357,7.4357,8.6242,D0D12FAC-B369-4279-947C-86E7C9825304,0.4835,2.6022,1.2582,6.0642,2019-10-22T15:03:15.716,1.342460e+02,5.2858
65.1363,0.6136,36.2544,99.6988,123.4708,0.8548,9.1068,0.4575,15.2121,6.9600,13.0754,C9D7070E-80A2-4D79-8FB6-13BD6025A78A,0.3636,3.4057,1.2384,10.3898,2019-10-22T15:03:15.819,3.954560e+02,6.9550
74.6766,0.7487,33.7034,52.8504,60.8346,0.9441,9.7510,1.0000,10.3190,10.3190,11.9626,AABD6C46-35EE-4ABB-850B-072B4AED7636,0.6377,1.8050,1.1511,31.1867,2019-10-22T15:03:15.819,4.854452e+02,8.6242
91.8548,0.7710,28.5533,73.7422,92.4467,0.8539,10.8145,0.4492,17.9218,8.0497,15.8574,CA93D4F0-A228-4DF6-8825-75639C918DE2,0.3872,3.2377,1.2536,16.3256,2019-10-22T15:03:15.916,6.622419e+02,10.2934
24.2867,0.4645,69.5455,117.0242,132.3030,0.4053,5.5608,0.0723,26.5727,1.9223,14.1882,A9AF2FB5-1BD4-42F1-8319-59D1CDFB4CA2,0.5943,1.9024,1.1306,18.7159,2019-10-22T15:03:16.018,9.003600e+01,5.2858
22.1670,0.8640,40.7419,87.2581,110.8387,0.9435,5.3126,1.0000,6.9131,6.9131,6.9550,22BCA15E-D73E-4638-BBF2-9386BF056E35,0.4669,2.7205,1.2702,24.2515,2019-10-22T15:03:16.018,7.851010e+01,4.7294
6.5915,0.1880,40.1892,84.8378,100.1892,0.2047,2.8970,0.1695,11.6250,1.9707,11.4062,174C372B-8071-4996-ABB7-2E3C1A3B763A,0.4737,2.4929,1.1809,12.0644,2019-10-22T15:03:16.116,1.273045e+01,1.9474
40.2810,0.5851,57.2785,100.3966,116.8692,0.6996,7.1615,0.2645,16.6536,4.4057,11.4062,C17218DD-F199-46A3-BE45-AFE641ADA1A7,0.5705,2.0404,1.1641,21.0972,2019-10-22T15:03:16.116,1.923157e+02,6.3986
13.0801,0.2601,55.7818,123.1818,153.7273,0.2474,4.0809,0.2162,12.5518,2.7131,11.9626,0A5CAA9F-683E-4063-B027-088457557C26,0.4528,2.7559,1.2480,7.1993,2019-10-22T15:03:16.216,3.558596e+01,2.5038
32.1421,0.3970,52.1841,107.8507,129.3582,0.5382,6.3972,0.2203,17.1796,3.7843,11.4062,2AFCD82C-D24E-4D73-9378-2D089C1931FE,0.4839,2.4789,1.1994,16.9840,2019-10-22T15:03:16.316,1.370801e+02,4.1730
87.0905,0.6867,43.5708,93.5893,113.3921,0.5669,10.5303,0.1504,29.7812,4.4803,16.4138,10FF83DA-FF30-4291-8866-744A3707742B,0.4656,2.6025,1.2116,19.5889,2019-10-22T15:03:16.316,6.113923e+02,11.9626
7.2633,0.3529,51.9615,111.0641,145.7564,0.5034,3.0410,0.2458,9.9116,2.4363,8.0678,237FE980-903B-4766-B87C-54AECF73C484,0.4679,2.8051,1.3124,16.8797,2019-10-22T15:03:16.316,1.472542e+01,1.9474
18.4347,0.8611,54.2190,116.4307,146.0073,0.9735,4.8448,1.0000,6.0924,6.0924,6.3986,F666440D-56C6-4F65-92B1-B07FD8F4545F,0.4657,2.6929,1.2540,5.9490,2019-10-22T15:03:16.316,5.954104e+01,4.7294
31.2538,0.5415,64.7817,122.1929,139.6548,0.7561,6.3082,0.2331,16.1764,3.7702,11.4062,7ADC361B-8E07-4B6D-9417-2F8C33BC9B2B,0.5302,2.1558,1.1429,14.0994,2019-10-22T15:03:16.422,1.314372e+02,4.7294
70.0117,0.5621,42.4227,92.7403,109.4834,0.7009,9.4415,0.1884,24.3889,4.5951,15.8574,BE05D1D7-394E-49C5-AB3A-E116C2A33E49,0.4574,2.5808,1.1805,13.1590,2019-10-22T15:03:16.422,4.406760e+02,8.0678
94.1198,0.1787,46.5098,97.1111,116.3464,0.3428,10.9470,0.1493,30.8525,4.6057,29.7674,A1EC2EE0-D4F9-41E6-B4BB-CD28017B7F09,0.4789,2.5015,1.1981,24.5787,2019-10-22T15:03:16.422,6.868873e+02,4.1730
71.9720,0.3212,50.8568,113.2351,137.6622,0.5444,9.5728,0.2013,23.8566,4.8014,20.8650,26D30172-D3E8-418B-80B2-81BD8AE9626D,0.4491,2.7069,1.2157,8.5243,2019-10-22T15:03:16.422,4.593137e+02,5.2858
140.8491,0.5173,62.5398,113.9594,132.1201,0.4144,13.3916,0.0514,62.1549,3.1927,24.7598,19865D50-0B06-4F54-BBE2-23BC51918DD2,0.5488,2.1126,1.1594,15.6491,2019-10-22T15:03:16.422,1.257463e+03,14.7446
61.2639,0.6591,60.2025,127.8834,152.1074,0.9041,8.8320,0.7651,11.4852,8.7873,12.5190,BDE8AB1C-C99B-4B53-AB02-A79D7453950A,0.4708,2.5266,1.1894,9.5060,2019-10-22T15:03:16.422,3.607208e+02,7.5114
106.2824,0.6965,48.8955,106.6706,128.4221,0.9184,11.6328,1.0000,12.1511,12.1511,14.7446,A7CE5744-76AA-462C-996B-8AF75BAD20A6,0.4584,2.6265,1.2039,19.6238,2019-10-22T15:03:16.422,8.242439e+02,9.7370
39.1363,0.6261,65.3750,136.1293,162.7974,0.8732,7.0590,0.7683,9.6684,7.4286,10.2934,8A39A9B5-C279-469E-8D9E-45D18B81D952,0.4802,2.4902,1.1959,6.0561,2019-10-22T15:03:16.516,1.841758e+02,5.2858
18.6390,0.7187,67.3768,138.0145,163.2029,0.9226,4.8715,0.6554,8.0736,5.2916,6.9550,6B8D4E10-0F47-4669-ABEC-4175105D0639,0.4882,2.4222,1.1825,5.3943,2019-10-22T15:03:16.516,6.053353e+01,3.6166
6.5915,0.9092,61.0405,123.1351,142.8378,0.2075,2.8970,0.0608,19.4186,1.1797,9.1806,3C01AA88-BE8C-4CFA-BF87-2C2456FAFC3B,0.4957,2.3400,1.1600,3.1334,2019-10-22T15:03:16.616,1.273045e+01,6.9550
80.1153,0.5401,48.6278,101.2605,118.7916,0.7977,10.0998,0.3503,18.8715,6.6111,15.8574,BFEAABD1-0E8D-4871-9B01-8A93D7555332,0.4802,2.4429,1.1731,24.2205,2019-10-22T15:03:16.616,5.394327e+02,8.6242
10.8185,0.7963,60.6531,100.4184,124.6224,0.6722,3.7114,0.2358,11.3422,2.6749,7.5114,43C85CDA-1131-4F53-9D49-4FA457DB19D3,0.6040,2.0547,1.2410,21.5631,2019-10-22T15:03:16.717,2.676779e+01,4.7294
69.0336,0.8367,53.9162,96.5531,106.8352,0.9721,9.3753,1.0000,10.1700,10.1700,11.4062,6668F20C-CC7A-481A-B5F9-C03A043E38FB,0.5584,1.9815,1.1065,23.2239,2019-10-22T15:03:16.717,4.314741e+02,9.1806
28.1739,0.6532,33.9672,63.0055,71.3989,0.8996,5.9893,1.0000,7.3880,7.3880,8.6242,D8E3CAEF-FE39-456C-B226-55C3B2F6068E,0.5391,2.1020,1.1332,9.8745,2019-10-22T15:03:16.820,1.124950e+02,4.7294
5.1389,0.4235,81.5077,128.9846,140.7385,0.2681,2.5579,0.1528,11.4768,1.7533,9.1806,99A986DA-F967-4054-8529-8D81E9D2100E,0.6319,1.7267,1.0911,7.8757,2019-10-22T15:03:16.820,8.763224e+00,3.0602
28.6110,0.5632,45.2000,106.5027,132.3405,0.8413,6.0356,1.0000,7.5172,7.5172,9.7370,9CE457DD-E9C1-4CE8-9365-740688144895,0.4244,2.9279,1.2426,11.1761,2019-10-22T15:03:17.016,1.151232e+02,4.1730
19.4599,0.9775,68.6549,127.6620,148.7254,0.9918,4.9777,1.0000,6.0924,6.0924,5.8422,D07128B4-59F8-4F07-95CA-C69518DF500D,0.5378,2.1663,1.1650,6.9670,2019-10-22T15:03:17.016,6.457647e+01,4.7294
