Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
69.5225,0.4418,60.6444,106.7611,122.8111,0.6495,9.4084,0.2097,23.7451,4.9804,18.0830,4F7D3362-2C14-4CD9-98D2-46590089E6F8,0.5680,2.0251,1.1503,17.9860,2019-10-22T14:41:37.596,4.360652e+02,6.9550
61.9880,0.4481,53.7386,120.2584,145.0030,0.6705,8.8840,0.4086,15.7886,6.4510,15.3010,336CF8F4-070D-4DFA-A1C4-EC07094ECC5F,0.4469,2.6983,1.2058,12.4465,2019-10-22T14:41:37.596,3.671347e+02,6.9550
20.2867,0.8838,67.1575,135.4932,163.3562,0.9739,5.0823,0.8018,7.5083,6.0198,6.9550,2017C122-6A1E-460A-8A63-5625BFBA74BD,0.4957,2.4324,1.2056,6.6799,2019-10-22T14:41:37.596,6.873528e+01,4.7294
21.7469,0.7012,62.1242,130.1242,158.0523,0.9317,5.2620,1.0000,6.4859,6.4859,7.5114,DE762EF2-FA94-48BD-AA72-0E6AB88C2FEB,0.4774,2.5441,1.2146,10.0914,2019-10-22T14:41:37.690,7.628843e+01,4.1730
14.0459,0.5416,56.2435,96.7217,113.5217,0.6073,4.2289,0.2386,12.2153,2.9145,8.6242,5510598B-CD1B-4EF5-B51F-934B9D9CD97A,0.5815,2.0184,1.1737,18.4688,2019-10-22T14:41:37.690,3.959949e+01,3.6166
227.7736,0.6511,55.2841,117.4401,142.9174,0.7187,17.0297,0.0804,64.6044,5.1945,33.6622,7D8C6970-CF00-4D4D-BC7B-7640C68E058A,0.4707,2.5851,1.2169,19.3036,2019-10-22T14:41:37.690,2.585943e+03,19.1958
20.7022,0.9158,49.7027,120.1351,152.0000,0.9757,5.1341,1.0000,6.6011,6.6011,6.3986,7F6CC384-E46D-4E5F-BBB0-01B8F88D7AF4,0.4137,3.0582,1.2652,6.6219,2019-10-22T14:41:37.891,7.085776e+01,4.7294
11.1895,0.6147,43.2800,106.2000,126.2100,0.2379,3.7745,0.0768,20.0735,1.5422,10.2934,A583AD71-F593-4324-8E9A-D672A0210A54,0.4075,2.9161,1.1884,5.3454,2019-10-22T14:41:38.392,2.815642e+01,6.3986
17.8241,0.7715,64.6866,123.9776,147.9104,0.9523,4.7639,1.0000,6.0587,6.0587,6.9550,2BA85B17-1979-442D-A489-1B0921959161,0.5218,2.2866,1.1930,5.9249,2019-10-22T14:41:38.594,5.660770e+01,4.1730
167.9003,0.7555,24.6008,77.8710,100.6976,0.8599,14.6211,0.3090,27.3042,8.4356,19.7522,BF7E5429-54D8-4D6A-81E7-AE18208CB1D7,0.3159,4.0933,1.2931,13.3161,2019-10-22T14:41:38.594,1.636594e+03,15.3010
9.5406,0.8988,69.9780,131.0769,153.5934,0.3991,3.4853,0.0831,18.4168,1.5297,8.6242,2C47325E-7ADD-4263-BDFA-1C146184E853,0.5339,2.1949,1.1718,4.7614,2019-10-22T14:41:38.594,2.216797e+01,6.3986
33.9288,0.7502,61.3301,129.9713,156.7033,0.9373,6.5726,1.0000,7.9106,7.9106,8.6242,9576D785-2A80-4403-8AF3-1964FFA19D79,0.4719,2.5551,1.2057,7.4372,2019-10-22T14:41:38.594,1.486679e+02,6.3986
81.1083,0.5326,64.6265,121.4103,142.8600,0.7775,10.1622,0.3942,17.8787,7.0475,15.8574,A5F7CD79-BD8D-428A-B8C9-0371ED3A8121,0.5323,2.2105,1.1767,7.4066,2019-10-22T14:41:38.691,5.494921e+02,8.0678
28.6110,0.6850,47.2973,92.8865,110.8378,0.9032,6.0356,0.7702,8.6231,6.6418,8.6242,2CFC31EF-1040-48C5-A899-2ED45E27FD14,0.5092,2.3434,1.1933,22.0172,2019-10-22T14:41:38.691,1.151232e+02,5.2858
10.6339,0.4008,50.7526,111.2680,147.4639,0.5609,3.6796,0.2802,10.8217,3.0324,8.0678,DA366E86-4406-4751-B42B-E6F418478E09,0.4561,2.9055,1.3253,12.9361,2019-10-22T14:41:38.691,2.608579e+01,2.5038
55.7451,0.8133,55.6271,116.1353,139.4917,0.7211,8.4248,0.1747,23.1710,4.0483,12.5190,66D0C557-89A9-447C-8759-7F4798B4D3C3,0.4790,2.5076,1.2011,18.6185,2019-10-22T14:41:38.891,3.130930e+02,9.1806
18.2308,0.9109,61.9779,115.2426,137.3088,0.9826,4.8179,1.0000,6.0110,6.0110,5.8422,5C45D182-52A5-4730-B1C4-4F5846B177F9,0.5378,2.2154,1.1915,7.9061,2019-10-22T14:41:39.090,5.855589e+01,4.7294
20.2867,0.8840,60.8219,108.6781,122.9726,0.9859,5.0823,1.0000,5.9772,5.9772,5.8422,2A4FBFF8-41CC-4B5A-913B-CC6B0622EF42,0.5597,2.0218,1.1315,17.8525,2019-10-22T14:41:39.194,6.873528e+01,4.7294
19.4599,0.4615,62.4085,120.5352,143.5986,0.7368,4.9777,0.6696,8.1028,5.4253,8.0678,29174BD9-321C-4A2E-8817-EF66CBEBD243,0.5178,2.3009,1.1913,8.4373,2019-10-22T14:41:39.291,6.457647e+01,3.0602
125.2720,0.5818,49.1670,99.8675,116.6971,0.7370,12.6294,0.1513,35.6986,5.4027,21.9778,3447892B-D85A-4CC0-894B-08C9E50D18A9,0.4923,2.3735,1.1685,23.1361,2019-10-22T14:41:39.291,1.054739e+03,10.2934
35.2775,0.8679,53.4558,99.8186,117.5488,0.9363,6.7020,1.0000,7.9921,7.9921,8.6242,1ADAE6C7-AB31-4B35-B065-10BC4EDE55F2,0.5355,2.1990,1.1776,19.0474,2019-10-22T14:41:39.491,1.576200e+02,6.3986
50.0525,0.8860,60.5484,118.7957,141.1577,0.9884,7.9830,1.0000,8.4670,8.4670,9.1806,B186D578-BCE8-4A9A-BF2D-5136B5251830,0.5097,2.3313,1.1882,12.5755,2019-10-22T14:41:39.491,2.663803e+02,7.5114
34.3776,0.9303,41.6398,95.3602,113.8294,0.9729,6.6160,1.0000,7.8291,7.8291,8.6242,6AA29358-1222-43B1-B258-EC2464E47C32,0.4367,2.7337,1.1937,8.1763,2019-10-22T14:41:39.491,1.516272e+02,6.3986
23.2231,0.8010,70.5563,129.2750,151.1438,0.9542,5.4377,0.9324,7.2886,6.7960,7.5114,3630731A-D62D-48D0-B312-4E2B3E8E6171,0.5458,2.1422,1.1692,6.3553,2019-10-22T14:41:39.491,8.418656e+01,5.2858
27.5200,0.6778,61.5000,125.7722,146.4500,0.7934,5.9194,0.2603,14.6318,3.8084,8.6242,DFC0DE41-73E4-42FF-A27C-0A700CA008FF,0.4890,2.3813,1.1644,9.1768,2019-10-22T14:41:39.491,1.086019e+02,6.3986
17.6214,0.4654,71.2256,110.8421,124.4812,0.6549,4.7367,0.2756,12.2219,3.3689,9.1806,8246BE1A-64B7-4882-B4B2-9E20D2B049CD,0.6426,1.7477,1.1230,18.4776,2019-10-22T14:41:39.593,5.564469e+01,3.6166
13.6580,0.4723,76.1416,138.5398,151.7522,0.4627,4.1701,0.1823,13.8522,2.5254,8.0678,F428B576-5FB3-4E21-A61A-9345469357E7,0.5496,1.9930,1.0954,4.9977,2019-10-22T14:41:39.593,3.797049e+01,4.1730
12.3170,0.5652,59.1226,102.7642,126.4245,0.7458,3.9601,0.3913,9.1580,3.5833,8.0678,5DEB13C0-7A55-4C69-A461-DA6D419D27CE,0.5753,2.1383,1.2302,17.1980,2019-10-22T14:41:39.691,3.251767e+01,3.6166
20.9104,0.8445,34.6309,95.0067,123.5168,0.9816,5.1598,1.0000,6.0924,6.0924,6.3986,5993ACA0-BA33-48CC-87B0-8960700BCDBB,0.3645,3.5667,1.3001,11.5301,2019-10-22T14:41:39.792,7.192971e+01,4.7294
40.5105,0.6752,59.9454,118.2647,136.7857,0.7541,7.1819,0.1450,22.5396,3.2689,10.8498,3D8E34D5-662D-4BF3-9D53-38F8766207C7,0.5069,2.2818,1.1566,15.9013,2019-10-22T14:41:39.994,1.939614e+02,6.9550
151.5736,0.7534,35.5469,81.4531,99.7977,0.9551,13.8921,1.0000,13.8541,13.8541,17.5266,2F3363D8-4BC6-4F70-BE71-7A05BC337A4D,0.4364,2.8075,1.2252,19.9718,2019-10-22T14:41:39.994,1.403780e+03,11.9626
22.3776,0.7157,54.3077,104.3590,123.4679,0.9429,5.3378,1.0000,6.3229,6.3229,6.9550,0F07B4E4-30EF-4F26-B7EB-8B2779DFE653,0.5204,2.2735,1.1831,16.7445,2019-10-22T14:41:39.994,7.963145e+01,4.1730
100.4378,0.6813,58.8533,101.6901,123.5496,0.6209,11.3085,0.0968,40.1964,3.8894,19.1958,9EC945A2-1AEA-4073-8820-FCF396D55FAA,0.5788,2.0993,1.2150,20.9227,2019-10-22T14:41:39.994,7.571980e+02,11.9626
96.1375,0.6408,52.8201,95.0685,108.1627,0.8942,11.0637,1.0000,11.7239,11.7239,14.1882,3642E7E6-C90D-436E-90C6-63B710C39AEB,0.5556,2.0478,1.1377,19.4165,2019-10-22T14:41:40.292,7.090922e+02,8.6242
6.0978,0.2175,38.4085,68.0141,88.6620,0.3644,2.7864,0.1926,10.6840,2.0573,9.1806,7BD02C68-4F42-4EE7-AE97-F8F24F836CA2,0.5647,2.3084,1.3036,11.4765,2019-10-22T14:41:40.391,1.132726e+01,1.6692
21.9568,0.5002,55.2143,103.5844,121.1753,0.4446,5.2874,0.0978,22.0751,2.1597,11.4062,00B15F77-3BFE-41B2-A3B9-7019F1EA22EE,0.5330,2.1946,1.1698,12.8859,2019-10-22T14:41:40.391,7.739575e+01,5.8422
13.8517,0.7794,65.1316,132.4912,155.3947,0.9359,4.1996,0.5503,8.0085,4.4068,6.3986,E3692393-695A-47F2-B79A-539AD70DCFE2,0.4916,2.3859,1.1729,4.3074,2019-10-22T14:41:40.391,3.878108e+01,3.6166
60.5408,0.8700,54.7864,118.4272,142.7740,0.9834,8.7797,1.0000,9.5321,9.5321,10.2934,F8A978D5-7136-4B3E-99C1-6263AD6AEC72,0.4626,2.6060,1.2056,13.3803,2019-10-22T14:41:40.794,3.543530e+02,8.0678
37.9958,0.9345,57.3172,116.8150,142.8987,0.9878,6.9554,1.0000,7.9584,7.9584,8.0678,B780EA53-C69C-4837-99FC-E6CDB70D45E5,0.4907,2.4931,1.2233,6.2580,2019-10-22T14:41:40.794,1.761845e+02,6.9550
35.7287,0.3772,70.4147,114.9585,128.8940,0.3174,6.7447,0.0728,30.3811,2.2112,17.5266,C25853B9-5C91-4306-85BF-406B0A9B076F,0.6125,1.8305,1.1212,20.8628,2019-10-22T14:41:40.892,1.606533e+02,6.3986
22.1670,0.6974,62.1806,112.4129,130.3935,0.8929,5.3126,1.0000,6.8118,6.8118,7.5114,F34D3174-4CB8-4584-9488-9892F8ED26E0,0.5531,2.0970,1.1600,15.8563,2019-10-22T14:41:40.995,7.851010e+01,4.7294
19.2541,0.6250,63.2411,135.8014,162.4113,0.8740,4.9513,0.6349,8.2917,5.2644,8.0678,5A230818-9FDB-4495-B26D-63A67C5B3275,0.4657,2.5681,1.1959,4.2160,2019-10-22T14:41:40.995,6.355482e+01,3.6166
24.2867,0.7725,44.1879,80.6485,94.0909,0.9106,5.5608,0.6186,9.0874,5.6211,8.0678,9DC41DF0-EE0F-459B-8791-FA1B3741C06C,0.5479,2.1293,1.1667,21.5347,2019-10-22T14:41:41.095,9.003600e+01,5.2858
15.0243,0.9004,65.8167,125.0917,149.7667,0.9709,4.3737,1.0000,6.0110,6.0110,6.3986,C4DEEAD4-6AB9-4B9D-83E5-55C138153A98,0.5261,2.2755,1.1973,4.9671,2019-10-22T14:41:41.192,4.380826e+01,4.1730
35.0523,0.4731,36.1121,89.5701,110.6682,0.7374,6.6806,0.7344,9.4977,6.9754,10.8498,02705A9A-032B-411E-BEF5-2111092F35CF,0.4032,3.0646,1.2355,13.4942,2019-10-22T14:41:41.192,1.561126e+02,4.7294
62.7130,0.3605,34.9337,77.7349,103.4006,0.3738,8.9358,0.0911,33.5903,3.0598,20.8650,E72ADC68-6A1D-482B-994B-5AEA9B196D0D,0.4494,2.9599,1.3302,17.2234,2019-10-22T14:41:41.192,3.735944e+02,7.5114
343.4581,0.5552,34.8009,84.2430,107.3681,0.7524,20.9118,0.1375,56.1506,7.7188,33.6622,7A8A8347-466B-4B18-9CD1-FDBBEFBEDA13,0.4131,3.0852,1.2745,19.5555,2019-10-22T14:41:41.192,4.788223e+03,20.3086
79.8673,0.4262,60.3731,104.0149,119.9204,0.5006,10.0842,0.1032,36.5794,3.7746,20.3086,CDE93D3C-F3BE-494A-A156-CBF71C41D715,0.5804,1.9863,1.1529,22.6905,2019-10-22T14:41:41.292,5.369295e+02,10.2934
20.7022,0.8704,66.7432,107.1351,122.0405,0.9631,5.1341,1.0000,6.5196,6.5196,6.9550,2CC79687-C25C-4BFA-A718-C81A7F01B9CD,0.6230,1.8285,1.1391,12.5653,2019-10-22T14:41:41.292,7.085776e+01,4.7294
102.7213,0.8690,59.9047,126.5274,148.9919,0.7910,11.4363,0.1628,30.6204,4.9844,15.3010,991B5A0C-6791-4FC7-8B7A-133CE0C0D12B,0.4735,2.4871,1.1775,12.1931,2019-10-22T14:41:41.292,7.831669e+02,13.0754
14.4358,0.6024,64.6496,127.0684,149.8462,0.8553,4.2872,0.7935,6.7563,5.3610,6.9550,65898AC1-5C54-4E99-9188-82F5B42AC6EE,0.5088,2.3178,1.1793,6.9140,2019-10-22T14:41:41.292,4.125973e+01,3.0602
58.3772,0.4331,51.3949,115.0064,142.5446,0.4399,8.6214,0.0949,32.0118,3.0366,19.7522,B0C80B84-C446-4D51-9332-0A181C82E52E,0.4469,2.7735,1.2394,18.2687,2019-10-22T14:41:41.292,3.355280e+02,8.6242
72.9543,0.7351,38.5615,94.3235,115.9332,0.8620,9.6379,0.3931,17.1625,6.7463,13.0754,CAEB3B7C-32F2-49A0-A26D-AEFECA02EBE8,0.4088,3.0064,1.2291,18.0507,2019-10-22T14:41:41.395,4.687488e+02,8.0678
44.4364,0.6127,62.2941,120.3294,134.9490,0.8446,7.5218,0.6208,11.2769,7.0004,10.8498,7F249A7F-7D93-4196-A267-578E8BAFD78C,0.5177,2.1663,1.1215,19.4886,2019-10-22T14:41:41.491,2.228289e+02,5.8422
16.8145,0.7118,63.7597,129.1938,154.2791,0.9361,4.6270,1.0000,5.8957,5.8957,6.3986,D9D52A67-2567-4EEA-9266-F41977A4A365,0.4935,2.4197,1.1942,8.8327,2019-10-22T14:41:41.491,5.186704e+01,3.6166
37.0867,0.5385,60.6682,126.1883,151.5381,0.8085,6.8717,1.0000,8.2843,8.2843,10.8498,1567EA35-E164-4562-88F0-26A85718796A,0.4808,2.4978,1.2009,6.2552,2019-10-22T14:41:41.596,1.698994e+02,4.1730
116.7708,0.5290,60.7245,111.7938,130.3905,0.7549,12.1933,0.1847,30.7176,5.6741,19.7522,1F6A21CD-EBC9-46E3-AD94-0D1F79D75AD0,0.5432,2.1472,1.1663,18.4856,2019-10-22T14:41:41.596,9.492166e+02,10.2934
17.6214,0.8759,51.6767,82.9925,99.7519,0.9815,4.7367,1.0000,5.8817,5.8817,5.8422,47A405A8-40D3-491B-B906-C1FA4BD433D1,0.6227,1.9303,1.2019,21.9489,2019-10-22T14:41:41.692,5.564469e+01,4.1730
78.6282,0.6937,31.7935,77.4106,93.6398,0.8498,10.0056,0.4728,16.1230,7.6229,13.6318,B6F5EE31-E948-4DD8-B113-B942D465D18A,0.4107,2.9453,1.2097,8.1779,2019-10-22T14:41:41.692,5.244832e+02,9.1806
14.2406,0.4802,55.5862,105.5172,131.8448,0.6357,4.2581,0.3113,10.7412,3.3433,7.5114,7E024F6C-AC3F-4B39-B41E-8DC80BFD58E4,0.5268,2.3719,1.2495,14.1641,2019-10-22T14:41:41.792,4.042572e+01,3.6166
19.6660,0.5126,52.3217,117.1049,142.7063,0.7839,5.0040,0.4614,9.7957,4.5194,8.6242,E762E601-B3C0-4F7A-B18A-8C14BC0E83E5,0.4468,2.7275,1.2186,5.2881,2019-10-22T14:41:41.792,6.560536e+01,3.6166
14.0459,0.6406,61.6261,115.6174,136.8348,0.7528,4.2289,0.2318,12.3918,2.8730,8.0678,C5160371-99DD-4E1A-B81E-CD3A890E161F,0.5330,2.2204,1.1835,17.5260,2019-10-22T14:41:41.892,3.959949e+01,3.6166
21.1190,0.6313,36.5467,62.1200,86.0067,0.8970,5.1855,1.0000,6.2554,6.2554,7.5114,E1161280-4EEC-42EB-AD77-3E0D96AA39A1,0.5883,2.3533,1.3845,21.2415,2019-10-22T14:41:41.993,7.300877e+01,3.6166
29.2685,0.9709,73.2819,126.8989,144.9043,0.9711,6.1046,1.0000,7.5987,7.5987,7.5114,CAD228FF-4300-4B39-9018-E9DA2E7FB8CC,0.5775,1.9774,1.1419,6.2534,2019-10-22T14:41:42.097,1.191145e+02,6.3986
91.3522,0.3871,48.7054,109.5603,134.6161,0.6363,10.7849,0.2855,22.0390,6.2930,19.7522,E596B979-0E8F-4228-9346-547C61966643,0.4446,2.7639,1.2287,18.9728,2019-10-22T14:41:42.192,6.568136e+02,7.5114
13.8517,0.4350,67.7632,121.2719,138.5526,0.4093,4.1996,0.1901,13.6243,2.5904,9.1806,66D23603-30EC-4017-AAA8-18EB0BC1886E,0.5588,2.0447,1.1425,9.2743,2019-10-22T14:41:42.394,3.878108e+01,4.1730
27.7377,0.6127,66.3039,132.2597,156.9779,0.8783,5.9428,1.0000,7.4357,7.4357,9.1806,E9BBEC87-ED38-41A2-BFF7-F28A25B8AE12,0.5013,2.3676,1.1869,8.3377,2019-10-22T14:41:42.492,1.098930e+02,4.1730
14.0459,0.5417,75.4522,141.0087,158.3217,0.3020,4.2289,0.1030,18.5876,1.9154,10.2934,5BB2E4E0-1AF1-4436-A104-2242B429D3EB,0.5351,2.0983,1.1228,3.9836,2019-10-22T14:41:42.492,3.959949e+01,5.8422
130.1887,0.4244,51.5950,108.3950,128.4867,0.5715,12.8748,0.1797,32.1479,5.7779,23.0906,3E77084C-BBD5-43B3-B91C-091EE4D855BD,0.4760,2.4903,1.1854,20.7550,2019-10-22T14:41:42.492,1.117439e+03,11.9626
1098.6840,0.7738,51.1963,107.8000,126.4059,0.7804,37.4017,0.0622,145.4490,9.0480,62.0386,D4A4E550-DBE8-47E3-824A-288588106F92,0.4749,2.4690,1.1726,25.1343,2019-10-22T14:41:42.692,2.739511e+04,40.8954
42.8143,0.7658,51.3266,109.9879,134.7863,0.9419,7.3833,0.4638,12.8667,5.9671,10.2934,C61DFDC1-F972-449A-B329-F289E3BA336A,0.4667,2.6261,1.2255,10.5624,2019-10-22T14:41:42.792,2.107398e+02,6.9550
946.9951,0.7418,36.9946,95.4070,114.9164,0.9113,34.7239,0.2149,71.2548,15.3151,43.1210,0698D478-7B15-45EE-A6AF-7B6E9D0132B0,0.3878,3.1063,1.2045,25.4643,2019-10-22T14:41:43.092,2.192227e+04,30.3238
23.2231,0.6791,42.7813,93.0375,120.2062,0.7992,5.4377,0.3908,11.2588,4.3995,9.1806,54522466-CFCD-4B94-901A-DE0DDDA3ADF5,0.4598,2.8098,1.2920,14.6597,2019-10-22T14:41:43.092,8.418656e+01,5.2858
70.9911,0.6852,57.4918,105.7186,126.5219,0.9162,9.5073,1.0000,11.6425,11.6425,14.7446,7074A3AA-0069-4D85-87CF-CB3A8BE1FF6D,0.5438,2.2007,1.1968,19.1018,2019-10-22T14:41:43.195,4.499559e+02,8.6242
17.0156,0.6399,60.0615,131.6923,155.7308,0.8995,4.6546,1.0000,6.1739,6.1739,6.9550,1DA7A7D4-E87F-440C-9CE1-0A44CEA5F147,0.4561,2.5929,1.1825,5.9284,2019-10-22T14:41:43.195,5.280025e+01,3.6166
18.2308,0.7899,53.3456,108.2426,127.2059,0.5060,4.8179,0.1104,19.5271,2.1561,9.1806,A892697B-92C8-4255-97E9-1E2CE7ED3975,0.4928,2.3846,1.1752,9.4344,2019-10-22T14:41:43.391,5.855589e+01,6.3986
20.4942,0.4993,66.9048,104.2789,124.3197,0.4430,5.1082,0.1277,18.8793,2.4105,11.4062,451CD547-94ED-4473-AC91-712FFB8DD44F,0.6416,1.8582,1.1922,19.5923,2019-10-22T14:41:43.391,6.979295e+01,5.8422
14.0459,0.6492,46.6087,93.8261,107.6609,0.8434,4.2289,0.7042,7.1103,5.0071,6.9550,DEEF30EE-CE20-4985-AC69-DE8F8E3F8AE6,0.4968,2.3099,1.1475,24.6116,2019-10-22T14:41:43.592,3.959949e+01,3.6166
31.6975,0.4639,54.2362,111.3568,139.1005,0.4096,6.3528,0.0823,27.3558,2.2521,13.6318,F3D7CED3-140F-4095-AA89-01CB2066B03D,0.4870,2.5647,1.2491,12.9034,2019-10-22T14:41:43.692,1.342460e+02,5.8422
37.3137,0.6793,69.9196,126.8125,143.6741,0.5545,6.8927,0.0716,31.1106,2.2290,13.6318,3A701CF4-5F45-46BF-861B-22E0096AA671,0.5514,2.0548,1.1330,6.9310,2019-10-22T14:41:43.692,1.714617e+02,6.9550
14.6315,0.5753,58.0678,118.5593,140.8136,0.8573,4.3162,1.0000,5.9295,5.9295,6.9550,ADAE2DBF-1263-43A1-9DCC-21A3C9801C60,0.4898,2.4250,1.1877,10.7217,2019-10-22T14:41:43.792,4.210151e+01,3.0602
72.9543,0.4678,57.8102,114.8984,137.4893,0.7511,9.6379,0.4407,16.2095,7.1429,16.9702,F45DD4C0-4E94-44FA-BCDD-9C2D21330761,0.5031,2.3783,1.1966,10.2584,2019-10-22T14:41:43.892,4.687488e+02,6.3986
4.8759,0.3926,49.4286,107.6190,126.6984,0.1914,2.4916,0.0849,15.1585,1.2866,10.2934,0BF2CE4A-79C6-4FA2-91CD-59EA9E4359D2,0.4593,2.5633,1.1773,2.5488,2019-10-22T14:41:43.892,8.099272e+00,3.6166
8.6489,0.1681,80.2907,128.4767,135.5349,0.2610,3.3185,0.1334,14.1276,1.8845,11.4062,5CB86FE1-59ED-43D0-B984-7299663F80A5,0.6249,1.6881,1.0549,3.5748,2019-10-22T14:41:43.998,1.913407e+01,1.6692
20.2867,0.7765,72.9658,137.3014,156.3767,0.3763,5.0823,0.0826,23.3869,1.9327,10.8498,77693428-B1DC-4FE7-B08F-1D6957A0CF9E,0.5314,2.1432,1.1389,6.5372,2019-10-22T14:41:44.508,6.873528e+01,7.5114
30.8110,0.5315,35.3333,81.3692,104.2718,0.7574,6.2634,0.3866,12.4968,4.8307,11.4062,9CBE5A3F-A2B6-4856-B01B-4FC19223070B,0.4342,2.9511,1.2815,22.3783,2019-10-22T14:41:44.508,1.286539e+02,4.1730
19.6660,0.4359,62.9301,124.3357,148.5455,0.7126,5.0040,0.4207,10.2576,4.3158,9.7370,5385B99B-3728-4E66-827D-29A7A64FF309,0.5061,2.3605,1.1947,10.7982,2019-10-22T14:41:44.592,6.560536e+01,3.0602
13.0801,0.4420,50.6182,110.3545,140.6091,0.3781,4.0809,0.1827,13.6529,2.4943,10.8498,F987ED72-ECA3-4E91-8F11-F47C7B1163C7,0.4587,2.7778,1.2742,13.6408,2019-10-22T14:41:44.592,3.558596e+01,5.2858
143.4592,0.5239,67.6544,128.3195,147.3825,0.4327,13.5151,0.0332,79.0374,2.6204,26.9854,4FC1CF93-47FE-4BCE-B55C-E215C11B0F4B,0.5272,2.1785,1.1486,8.6161,2019-10-22T14:41:44.692,1.292577e+03,15.8574
161.5655,0.4119,67.7097,126.5014,146.2792,0.5221,14.3427,0.0984,49.0174,4.8252,28.0982,2B51DFC7-A53B-4507-A7DC-2F0AFCEE1D95,0.5352,2.1604,1.1563,10.4616,2019-10-22T14:41:44.793,1.544852e+03,15.3010
158.1419,0.4029,69.0071,126.8628,146.0354,0.4567,14.1899,0.0557,62.6996,3.4908,28.6546,07033F82-5E0E-42DE-BAE5-01B16AD14B65,0.5440,2.1162,1.1511,10.5201,2019-10-22T14:41:44.892,1.496009e+03,14.7446
13.2722,0.7102,50.4595,121.9820,154.3514,0.8972,4.1108,0.4373,8.8649,3.8763,6.3986,01629D1F-301A-470D-BAD6-25F72803E613,0.4137,3.0589,1.2654,2.9376,2019-10-22T14:41:44.994,3.637291e+01,4.1730
143.7204,0.4012,69.6426,126.7991,145.0429,0.4489,13.5274,0.0604,60.8181,3.6752,28.0982,7EFB2119-56BA-476B-8E0E-6E296680EBF7,0.5492,2.0827,1.1439,11.0683,2019-10-22T14:41:44.994,1.296109e+03,12.5190
139.0244,0.4996,69.8943,125.6372,144.1767,0.3591,13.3046,0.0252,88.2404,2.2243,27.5418,E9490118-599E-41B0-ADFE-FCD4E30C8173,0.5563,2.0628,1.1476,10.9649,2019-10-22T14:41:45.092,1.233105e+03,15.8574
