Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
386.7258,0.6121,30.2359,86.1086,109.7007,0.8530,22.1900,0.3720,35.8809,13.3476,31.4366,A8220D6C-5D31-4A21-8E4C-584ECF122721,0.3511,3.6282,1.2740,15.9547,2019-10-21T10:22:19.253,5.720955e+03,19.1958
14.2406,0.5521,66.5000,122.1983,144.5603,0.2668,4.2581,0.0665,23.2463,1.5448,13.0754,C42CB81B-08A6-4403-B10F-C3B9D3A52047,0.5442,2.1738,1.1830,5.5264,2019-10-21T10:22:19.451,4.042572e+01,5.8422
35.9546,0.3833,32.3945,86.4037,111.9771,0.5168,6.7660,0.1584,20.6388,3.2700,14.7446,848183D4-B9D1-4ED5-826C-B4D8C9A06D3A,0.3749,3.4567,1.2960,12.6737,2019-10-21T10:22:19.652,1.621791e+02,5.8422
45.1338,0.8354,58.7791,121.1240,145.3915,0.7639,7.5806,0.1695,21.7077,3.6794,10.2934,088E064F-E576-4A71-B05B-0FEA58DBBFC2,0.4853,2.4735,1.2004,13.8484,2019-10-21T10:22:19.750,2.280958e+02,9.1806
9.3608,0.2776,77.4889,131.6889,147.2889,0.2294,3.4523,0.0852,18.0795,1.5411,12.5190,2CE5FABC-ADBB-4652-82CB-B08B4A286959,0.5884,1.9008,1.1185,4.7101,2019-10-21T10:22:19.854,2.154427e+01,3.0602
80.1153,0.4782,63.6650,115.9950,132.4739,0.7600,10.0998,0.6250,14.1286,8.8304,15.8574,47185BDF-49D2-4761-8328-8CF49B529D33,0.5489,2.0808,1.1421,13.1364,2019-10-21T10:22:19.952,5.394327e+02,6.3986
4.4115,0.6167,60.0877,106.9649,124.6667,0.3830,2.3700,0.0721,15.6430,1.1280,6.9550,0F2FE283-6FEB-4CE4-A90B-4EF59132065B,0.5618,2.0747,1.1655,9.6097,2019-10-21T10:22:20.052,6.970236e+00,4.1730
21.7469,0.6298,65.4052,115.9608,130.0980,0.8157,5.2620,0.3017,12.5299,3.7802,8.0678,586BCBD2-D4AC-4166-8DF5-21F3CD454E5E,0.5640,1.9891,1.1219,15.7364,2019-10-21T10:22:20.156,7.628843e+01,4.7294
56.7006,0.6044,57.8860,109.1140,128.8339,0.7186,8.4967,0.1975,21.9369,4.3325,14.1882,50D72061-93BC-4E9F-BDB4-0178E489BAA1,0.5305,2.2256,1.1807,20.5350,2019-10-21T10:22:20.551,3.211777e+02,7.5114
18.8436,0.4565,57.1079,120.4029,142.3094,0.7514,4.8982,0.5755,8.6473,4.9763,9.1806,869B41AF-36F4-4375-BD39-85594D6D58DC,0.4743,2.4919,1.1819,9.0291,2019-10-21T10:22:20.653,6.153333e+01,2.5038
110.8765,0.5805,37.1486,92.9124,116.9981,0.6778,11.8816,0.1329,35.2739,4.6866,20.8650,D67DEB9E-C444-43F9-9A12-DDAF106C255B,0.3998,3.1495,1.2592,16.4939,2019-10-21T10:22:20.762,8.782598e+02,12.5190
91.3522,0.6744,47.3705,106.5982,125.1763,0.8943,10.7849,0.7068,14.0076,9.9012,14.7446,AE124881-B570-4040-A6AB-8050B57E7456,0.4444,2.6425,1.1743,20.6351,2019-10-21T10:22:20.762,6.568136e+02,8.6242
30.8110,0.4226,48.3590,93.4821,110.4359,0.6640,6.2634,0.3507,13.1195,4.6014,11.9626,CF810E7D-E30D-4F25-A371-937360289E5B,0.5173,2.2837,1.1814,22.1670,2019-10-21T10:22:20.762,1.286539e+02,3.6166
17.0156,0.5945,60.7538,120.3462,144.1923,0.7960,4.6546,0.4993,8.9779,4.4827,6.9550,C688090B-DCF6-4E06-998A-B8254E5FB658,0.5048,2.3734,1.1981,8.1576,2019-10-21T10:22:20.855,5.280025e+01,3.6166
10.8185,0.3617,48.9286,104.8367,124.4898,0.5936,3.7114,0.3413,9.4278,3.2180,8.0678,2BC1B790-8E54-4ECE-ABB1-73E6CBC3D438,0.4667,2.5443,1.1875,3.6687,2019-10-21T10:22:20.855,2.676779e+01,2.2256
431.9194,0.7511,47.9269,106.0410,124.7934,0.8819,23.4507,0.1880,53.7638,10.1056,33.6622,B5DD263E-55DF-4CC7-8088-9A08BCD75E67,0.4520,2.6038,1.1768,17.7740,2019-10-21T10:22:21.155,6.752551e+03,24.2034
3.4828,0.2033,81.6000,115.6000,131.4889,0.1999,2.1058,0.1002,11.7902,1.1816,9.1806,5BE77033-45C8-4C95-BFBD-74AB13315C44,0.7059,1.6114,1.1374,12.0048,2019-10-21T10:22:21.252,4.889382e+00,1.6692
46.5328,0.8636,65.6098,125.6098,144.1098,0.7905,7.6972,0.1503,23.3213,3.5045,11.4062,E181A0A2-0581-4F4A-8FA9-2FF15D7141A2,0.5223,2.1965,1.1473,7.3396,2019-10-21T10:22:21.252,2.387825e+02,8.6242
17.2171,0.5883,69.4656,111.8550,121.5573,0.8285,4.6820,1.0000,6.0924,6.0924,7.5114,92FBF13A-63B7-4FDA-B989-EFC955778695,0.6210,1.7499,1.0867,13.0655,2019-10-21T10:22:21.353,5.374094e+01,3.6166
4.7211,0.7372,58.0164,119.1639,143.3934,0.3968,2.4518,0.0883,14.6255,1.2912,6.3986,76CCCB8B-4271-4D3D-8AC6-F1BCD53B08E2,0.4869,2.4716,1.2033,4.2625,2019-10-21T10:22:21.550,7.716670e+00,3.0602
11.5629,0.3934,43.0098,88.5098,97.4020,0.6451,3.8370,0.5161,7.8219,4.0370,7.5114,CAA80952-A385-4B2A-822B-E0C5ACB87DC9,0.4859,2.2646,1.1005,14.3365,2019-10-21T10:22:21.550,2.957775e+01,2.2256
72.7086,0.7757,55.7319,106.6354,121.6595,0.8981,9.6216,0.2809,20.2765,5.6950,11.9626,B9F128C4-E5D6-4F21-AD61-522143F7B747,0.5226,2.1829,1.1409,22.4745,2019-10-21T10:22:21.550,4.663828e+02,10.2934
45.3666,0.7093,43.4247,87.2317,99.4710,0.6766,7.6002,0.1996,20.0434,4.0004,11.9626,B7B10965-7E28-40C2-9777-7AAFE112EB3B,0.4978,2.2907,1.1403,21.3947,2019-10-21T10:22:21.655,2.298628e+02,7.5114
85.8408,0.5760,60.3545,119.1995,134.9202,0.8519,10.4545,0.5625,16.0999,9.0568,16.4138,709B6D3E-2155-4A97-B2DB-088795A24968,0.5063,2.2355,1.1319,14.1382,2019-10-21T10:22:21.655,5.982800e+02,8.6242
36.1806,0.5749,54.2694,102.3288,120.2055,0.8224,6.7872,0.5940,10.6834,6.3462,10.2934,FD10FC36-74C3-464B-BF94-974C8CA8AEE9,0.5303,2.2150,1.1747,20.1798,2019-10-21T10:22:21.756,1.637110e+02,5.2858
60.0593,0.7015,67.5826,127.6449,145.0187,0.3802,8.7447,0.0724,37.0477,2.6824,16.4138,5CB8007A-4F18-49C4-92A4-83D084C9968F,0.5295,2.1458,1.1361,8.6202,2019-10-21T10:22:21.756,3.501335e+02,12.5190
14.6315,0.4573,41.3220,77.7797,101.2458,0.4662,4.3162,0.1463,15.8027,2.3117,9.1806,F0A8320F-FC50-4152-95CF-7A446216D74A,0.5313,2.4502,1.3017,14.8813,2019-10-21T10:22:22.050,4.210151e+01,3.6166
37.3137,0.4503,59.2991,121.6652,144.8839,0.7213,6.8927,0.6496,11.3015,7.3413,12.5190,4BB4C367-1946-4E73-B9C8-79733D17560C,0.4874,2.4433,1.1908,9.6461,2019-10-21T10:22:22.050,1.714617e+02,4.7294
9.9023,0.3156,69.2903,134.8925,159.0108,0.4387,3.5508,0.1995,12.0140,2.3965,9.7370,0B95387C-9544-4C98-98F6-B447B236BBFD,0.5137,2.2948,1.1788,7.4140,2019-10-21T10:22:22.154,2.344056e+01,2.2256
26.8685,0.4281,68.6102,96.8079,101.2599,0.6373,5.8489,0.3670,12.2192,4.4844,10.2934,FF144781-0E8D-4F09-A862-00E76B103725,0.7087,1.4759,1.0460,18.4835,2019-10-21T10:22:22.154,1.047682e+02,4.1730
3.8698,0.1817,77.2600,133.5800,145.4200,0.2573,2.2197,0.1341,10.7442,1.4407,8.6242,497F7FC5-AED2-46EB-894D-3291DC6C4759,0.5784,1.8822,1.0886,4.6426,2019-10-21T10:22:22.154,5.726512e+00,1.3910
37.0867,0.7898,65.3857,114.6502,137.4798,0.5252,6.8717,0.0741,31.9857,2.3713,13.0754,FB9905E4-35E8-4B24-A811-32064A2A6060,0.5703,2.1026,1.1991,14.4765,2019-10-21T10:22:22.352,1.698994e+02,9.1806
45.5996,0.7292,41.9269,105.9308,129.9615,0.5225,7.6197,0.0617,36.1311,2.2278,14.7446,058C179F-C44B-439E-9580-AE68D08CAF77,0.3958,3.0997,1.2269,6.5299,2019-10-21T10:22:22.352,2.316354e+02,9.1806
34.6023,0.6542,52.4481,116.4528,137.0991,0.4443,6.6375,0.1080,24.6525,2.6623,12.5190,E2EA043D-EB45-4649-9725-22D25C68373F,0.4504,2.6140,1.1773,5.0003,2019-10-21T10:22:22.452,1.531162e+02,9.7370
36.4069,0.3641,55.3364,108.8182,123.5955,0.5064,6.8084,0.1563,20.8769,3.2623,15.3010,486A4B0E-422B-4DE6-B54F-FE6A9CCFB95D,0.5085,2.2335,1.1358,14.9986,2019-10-21T10:22:22.452,1.652490e+02,4.7294
33.4809,0.4732,60.5024,95.6377,106.1643,0.5199,6.5291,0.1623,19.8686,3.2253,13.0754,63F12F2A-8882-4790-BF12-24B07D0D6767,0.6326,1.7547,1.1101,18.9693,2019-10-21T10:22:22.650,1.457334e+02,6.3986
38.2236,0.6235,62.6491,111.3596,123.8553,0.8374,6.9762,0.5503,11.3257,6.2322,10.8498,18670810-5118-4A9A-BFA2-8A72B5899811,0.5626,1.9770,1.1122,15.2869,2019-10-21T10:22:22.650,1.777709e+02,6.3986
20.9104,0.5747,57.1208,107.5436,132.0403,0.6758,5.1598,0.2642,13.2123,3.4913,8.0678,34548BEA-BA18-4F38-A7D2-7A2FF530222A,0.5311,2.3116,1.2278,15.1655,2019-10-21T10:22:22.851,7.192971e+01,4.7294
22.5885,0.4283,57.6624,117.4968,142.3822,0.3438,5.3629,0.1540,17.7673,2.7356,12.5190,DA0134EC-8114-4F46-9D11-161E026C4968,0.4908,2.4692,1.2118,14.6393,2019-10-21T10:22:23.050,8.075979e+01,5.8422
100.1843,0.6140,47.0104,105.3209,132.0663,0.7727,11.2942,0.1959,27.6299,5.4118,16.4138,84C83DE3-5897-49D7-985E-C9203FB8488C,0.4464,2.8093,1.2539,16.4618,2019-10-21T10:22:23.351,7.543339e+02,10.2934
5.7738,0.6063,52.6667,101.2899,124.0290,0.2628,2.7113,0.0753,16.8464,1.2680,7.5114,86DE5755-41CB-4089-ACB7-1733293999AE,0.5200,2.3550,1.2245,10.4655,2019-10-21T10:22:23.450,1.043650e+01,4.7294
38.4515,0.3234,53.8734,101.2838,119.0393,0.5476,6.9970,0.2847,15.7797,4.4927,14.1882,CB23DB12-3495-4090-8F58-4B047ACF9A25,0.5319,2.2096,1.1753,20.1015,2019-10-21T10:22:23.450,1.793631e+02,3.6166
89.5950,0.6073,57.5125,119.5215,141.9728,0.8436,10.6806,0.5900,16.5819,9.7830,16.4138,BFE7C58F-8F3C-4150-B9A7-25F9BB2E3F6F,0.4812,2.4686,1.1878,15.2443,2019-10-21T10:22:23.554,6.379544e+02,9.7370
12.8885,0.3094,52.4862,107.3394,117.0459,0.3300,4.0509,0.2313,12.0774,2.7940,10.2934,BC50E62A-2911-4EE6-A8E0-411B2E214634,0.4890,2.2300,1.0904,8.2733,2019-10-21T10:22:23.650,3.480694e+01,2.5038
51.7053,0.9573,43.3811,79.7937,100.0175,0.7261,8.1138,0.1187,27.3164,3.2413,11.9626,EC0F9CCD-C889-46E0-8BBF-F24DBC89FCC6,0.5437,2.3056,1.2535,21.2706,2019-10-21T10:22:23.650,2.796836e+02,9.7370
18.6390,0.3029,54.7101,92.5000,108.3478,0.2314,4.8715,0.2017,14.5553,2.9352,13.0754,53D177DB-A79B-4D3A-855F-7CF2759CE486,0.5915,1.9804,1.1713,20.1167,2019-10-21T10:22:23.851,6.053353e+01,4.7294
33.4809,0.5063,44.6329,94.7246,104.4155,0.7439,6.5291,0.4467,11.9769,5.3506,10.2934,9CEF5792-18FB-4A31-AAC2-C170F723B482,0.4712,2.3394,1.1023,18.5823,2019-10-21T10:22:23.951,1.457334e+02,5.2858
4.7985,0.4044,73.7097,138.1290,152.4677,0.3021,2.4718,0.1829,10.2436,1.8738,7.5114,7DCE1B22-32DD-4CC4-8C27-D9D319F116EE,0.5336,2.0685,1.1038,3.8340,2019-10-21T10:22:23.951,7.907200e+00,2.5038
21.5373,0.6743,48.2434,125.0526,162.0592,0.4788,5.2366,0.0811,24.0852,1.9537,9.1806,5F4282AF-9EF5-41EB-BCFF-F2DE16694444,0.3858,3.3592,1.2959,15.0732,2019-10-21T10:22:24.053,7.518814e+01,6.3986
11.7506,0.3620,71.4175,122.0388,144.1748,0.6165,3.8680,0.4086,8.8336,3.6097,8.0678,6AD04BFE-977E-44E1-B9E7-0BFA01268D12,0.5852,2.0188,1.1814,5.7336,2019-10-21T10:22:24.153,3.030061e+01,2.2256
61.7466,0.7984,69.5000,130.4421,147.0793,0.5079,8.8667,0.0921,33.1980,3.0587,15.3010,6FF1DC58-F0B3-48E8-BEDF-A1400933BFAD,0.5328,2.1162,1.1275,6.7295,2019-10-21T10:22:24.251,3.649916e+02,12.5190
28.8299,0.4798,62.1935,126.6559,147.8817,0.6204,6.0587,0.2806,14.3252,4.0196,10.2934,DFF0D268-1F6E-416F-AEF3-9D0145B3FEEB,0.4910,2.3778,1.1676,8.4706,2019-10-21T10:22:24.251,1.164471e+02,5.2858
12.6974,0.6540,71.0093,126.3519,142.4630,0.4711,4.0208,0.2172,12.4071,2.6948,8.6242,AB87419A-7AA1-4EAA-B0E5-A77468806595,0.5620,2.0063,1.1275,10.9521,2019-10-21T10:22:24.351,3.403587e+01,5.8422
11.3759,0.4903,47.8515,86.3663,107.0792,0.6819,3.8058,0.2683,10.7945,2.8966,7.5114,EF139048-77DF-47EE-80E5-5EE2460AEF41,0.5541,2.2377,1.2398,20.4954,2019-10-21T10:22:24.451,2.886301e+01,2.5038
7.0940,0.2737,44.2597,103.3636,142.3506,0.2801,3.0054,0.2683,9.4253,2.5291,8.6242,D4117EBC-3BDC-4D8F-AABF-8161B7A2D41A,0.4282,3.2163,1.3772,13.1433,2019-10-21T10:22:24.550,1.421347e+01,1.9474
40.7401,0.7631,46.1757,108.1841,131.1088,0.8444,7.2022,0.2458,17.3516,4.2642,11.9626,FCE5E4CF-1097-4779-9639-E0252D667CA0,0.4268,2.8393,1.2119,5.2911,2019-10-21T10:22:24.754,1.956129e+02,7.5114
131.7445,0.6412,39.2525,87.4604,104.8795,0.7838,12.9515,0.2317,28.4554,6.5930,20.3086,E15CF5C0-8771-4E4E-92AE-FAA3BF953B81,0.4488,2.6719,1.1992,23.2621,2019-10-21T10:22:25.153,1.137529e+03,11.9626
116.0005,0.7543,45.4092,111.9138,130.9963,0.8449,12.1530,0.3040,23.5589,7.1617,17.5266,3B9AB9C1-9E86-4912-A397-436F3B36294E,0.4058,2.8848,1.1705,21.1478,2019-10-21T10:22:25.153,9.398395e+02,11.9626
26.2194,0.5414,42.0287,83.3391,98.6437,0.7303,5.7778,0.2175,15.7366,3.4230,10.2934,A2F48A31-4E82-4DAD-B386-B5331AA3007A,0.5043,2.3471,1.1836,8.1314,2019-10-21T10:22:25.352,1.009944e+02,4.7294
4.4889,0.2515,69.8621,110.8276,124.1034,0.2595,2.3907,0.3413,7.2533,2.4755,7.5114,B9528C79-6508-44CD-AC04-1CF7B51ED45D,0.6304,1.7764,1.1198,20.0457,2019-10-21T10:22:25.555,7.154465e+00,1.9474
55.9838,0.6502,55.8257,122.7632,146.1809,0.6321,8.4428,0.1044,31.1463,3.2502,15.8574,720B4B97-9F22-4406-9BE8-838AEE2CD399,0.4547,2.6185,1.1908,6.9068,2019-10-21T10:22:25.951,3.151063e+02,9.7370
10.6339,0.4185,48.6186,89.8660,111.8763,0.5010,3.6796,0.1839,12.7802,2.3497,8.0678,45BA0922-3A2E-4436-BBAA-71ED9C797B94,0.5410,2.3011,1.2449,13.5032,2019-10-21T10:22:26.153,2.608579e+01,2.5038
10.2668,0.3394,55.6842,123.3368,152.9368,0.5311,3.6155,0.2420,11.0231,2.6681,9.1806,B3559FC7-0F61-4917-B70E-68CCE1C3B3EF,0.4515,2.7465,1.2400,5.3466,2019-10-21T10:22:26.153,2.474657e+01,2.5038
30.5900,0.5308,65.3608,130.5722,154.2010,0.5834,6.2409,0.1415,20.5999,2.9155,10.8498,E35490CC-E0C8-4A6F-B75C-107282F2459A,0.5006,2.3592,1.1810,11.2323,2019-10-21T10:22:26.352,1.272719e+02,5.8422
4.9830,0.3403,51.3125,115.7656,148.8750,0.3568,2.5188,0.1268,12.4994,1.5851,8.0678,EB763FD3-3C3A-41A3-B587-47AEC8668636,0.4432,2.9013,1.2860,3.9138,2019-10-21T10:22:26.352,8.367603e+00,1.9474
4.8759,0.4334,65.0317,113.7143,152.0952,0.3348,2.4916,0.1773,10.4883,1.8596,7.5114,FA24FA20-3EBB-4571-BC5B-C7B588D0183D,0.5719,2.3388,1.3375,14.3702,2019-10-21T10:22:26.554,8.099272e+00,2.5038
46.0659,0.3404,57.1107,102.7786,116.8397,0.5980,7.6585,0.3732,14.7428,5.5017,14.7446,2E8C5A0C-5EA3-49C6-96A4-ADA6F91336C2,0.5557,2.0458,1.1368,18.0967,2019-10-21T10:22:26.652,2.351977e+02,4.1730
12.3170,0.3559,59.3396,109.4906,138.4623,0.6019,3.9601,0.4615,8.7835,4.0533,8.6242,746AC325-59BF-44A2-BEC2-BC30ADBCB6B9,0.5420,2.3334,1.2646,16.4026,2019-10-21T10:22:26.652,3.251767e+01,2.2256
45.8327,0.8418,26.2222,81.6360,106.6475,0.7823,7.6391,0.2418,18.2805,4.4200,10.8498,9D160246-6603-4260-A6F5-2EEFA1564F95,0.3212,4.0671,1.3064,14.5806,2019-10-21T10:22:26.652,2.334137e+02,9.7370
70.0117,0.5701,61.6354,125.1713,145.5939,0.6126,9.4415,0.1967,23.8670,4.6955,15.3010,F4C85171-4BB3-443C-AF55-7C3FF8BA8EFD,0.4924,2.3622,1.1632,11.6922,2019-10-21T10:22:26.652,4.406760e+02,9.7370
135.1205,0.4481,51.9952,112.8029,134.7221,0.7257,13.1164,0.3433,23.6275,8.1105,21.4214,86F98A4B-26F9-4FC5-9039-F9388E4F2105,0.4609,2.5911,1.1943,12.3418,2019-10-21T10:22:26.852,1.181533e+03,9.1806
53.3645,0.6164,48.7747,93.7099,107.5666,0.7034,8.2429,0.1268,26.7447,3.3916,15.3010,3B2DC930-558E-4690-8E2E-A9E1CF18AC08,0.5205,2.2054,1.1479,29.0479,2019-10-21T10:22:26.852,2.932528e+02,8.0678
4.7985,0.3220,29.1290,53.1774,67.8548,0.4109,2.4718,0.1733,10.5240,1.8238,8.0678,87670372-01FD-491A-80B0-55D19BE15A22,0.5478,2.3295,1.2760,3.7371,2019-10-21T10:22:26.951,7.907200e+00,1.9474
41.1999,0.6366,32.0124,87.2199,113.1162,0.4688,7.2427,0.0528,37.5819,1.9852,15.3010,DE44B0EA-C66E-493E-BFF1-561540C3C340,0.3670,3.5335,1.2969,7.2345,2019-10-21T10:22:26.951,1.989336e+02,8.6242
11.1895,0.8889,56.2800,113.6100,140.2400,0.3116,3.7745,0.1038,17.2718,1.7924,8.6242,78765BFD-BCA9-4A97-86AC-AF209812C52C,0.4954,2.4918,1.2344,4.2107,2019-10-21T10:22:26.951,2.815642e+01,6.3986
42.3522,0.5370,57.1951,119.6179,141.8374,0.7955,7.3433,0.5120,12.1957,6.2446,12.5190,DF62E4C9-C13F-46AA-8D54-4F19996405FF,0.4781,2.4799,1.1858,13.2915,2019-10-21T10:22:27.153,2.073376e+02,5.2858
30.8110,0.6309,66.8000,115.1795,129.0462,0.7969,6.2634,0.2339,16.6706,3.8998,10.2934,793476DE-FABC-4D4E-B478-D42CEBDADFFB,0.5800,1.9318,1.1204,13.4613,2019-10-21T10:22:27.252,1.286539e+02,5.8422
7.9495,0.6479,73.7683,129.4268,151.8049,0.4011,3.1814,0.0673,19.4266,1.3067,8.0678,AF261599-4AFF-4890-B326-13C353691DDA,0.5700,2.0579,1.1729,7.2230,2019-10-21T10:22:27.451,1.686054e+01,4.1730
94.8760,0.7750,54.8506,109.4524,129.6255,0.8778,10.9909,0.2273,25.0869,5.7012,14.1882,2C69ED27-9903-4AEA-9C0E-B8858DEB87BE,0.5011,2.3632,1.1843,15.5118,2019-10-21T10:22:27.554,6.951814e+02,10.8498
2.7862,0.1904,31.7778,101.1667,142.1667,0.1499,1.8835,0.1481,8.6745,1.2848,8.6242,4FFEADAD-30A7-4C7C-900D-52B931F1187E,0.3141,4.4738,1.4053,3.6498,2019-10-21T10:22:27.852,3.498557e+00,1.6692
149.4763,0.8405,32.3234,80.3991,98.8234,0.7808,13.7956,0.1032,46.7024,4.8191,20.3086,E3E6910B-FE16-46C0-976C-0A1BAF002750,0.4020,3.0573,1.2292,19.5796,2019-10-21T10:22:27.852,1.374745e+03,16.9702
70.2564,0.5967,37.4353,73.8457,89.5014,0.8612,9.4580,0.6278,13.3793,8.3994,14.1882,4793684F-DFD0-416C-A961-2415E4EBDD53,0.5069,2.3908,1.2120,17.4962,2019-10-21T10:22:27.951,4.429886e+02,7.5114
17.6214,0.5540,34.4060,85.9173,112.1654,0.7214,4.7367,0.3599,10.6960,3.8495,8.0678,1A1B7D3C-2C65-4659-9C44-36989A0DF452,0.4005,3.2601,1.3055,9.7623,2019-10-21T10:22:28.065,5.564469e+01,4.1730
171.8684,0.7247,45.8063,107.8867,131.4058,0.8454,14.7929,0.2104,33.4182,7.0313,20.8650,90A06E17-6C2C-4EEF-9871-B884F88DC22B,0.4246,2.8687,1.2180,8.3719,2019-10-21T10:22:28.251,1.694954e+03,13.0754
11.9388,0.4417,21.6731,61.1923,86.4519,0.6535,3.8988,0.4661,8.3109,3.8740,7.5114,0C51AC92-AFB7-47FF-8FFD-64D7F45FAEE7,0.3542,3.9889,1.4128,16.5619,2019-10-21T10:22:28.351,3.103157e+01,2.5038
30.3691,0.5353,44.9896,105.8601,126.2487,0.7686,6.2183,0.3445,13.4727,4.6416,11.9626,31893262-5777-44A2-85F3-809306BAB8DF,0.4250,2.8062,1.1926,13.5790,2019-10-21T10:22:28.351,1.258962e+02,4.7294
20.0794,0.4547,39.5103,101.4414,123.5448,0.5314,5.0563,0.1925,15.2701,2.9397,10.2934,430F3AE5-A503-40D0-A60B-F3033D2884A9,0.3895,3.1269,1.2179,5.5470,2019-10-21T10:22:28.451,6.768478e+01,4.1730
30.8110,0.8175,68.0513,132.2103,151.6000,0.5520,6.2634,0.0910,25.7579,2.3437,11.4062,7F97A213-B066-4EFD-9FC5-861E98CE20D4,0.5147,2.2277,1.1467,2.7227,2019-10-21T10:22:28.651,1.286539e+02,6.9550
51.2324,0.4959,54.2746,109.3521,128.3028,0.7790,8.0766,0.6471,11.6566,7.5426,12.5190,5CEE0D68-96B4-477B-AC37-AE4110288351,0.4963,2.3640,1.1733,13.8800,2019-10-21T10:22:28.651,2.758554e+02,5.2858
41.4300,0.6200,35.4008,85.7025,101.8182,0.4294,7.2629,0.0769,31.2091,2.4005,13.6318,3C2BFCB8-EDED-4F24-BFE0-4BA83CA603D8,0.4131,2.8762,1.1880,16.0604,2019-10-21T10:22:28.753,2.006028e+02,8.6242
49.1109,0.6037,46.7818,94.3418,105.5745,0.7936,7.9076,0.3451,15.7065,5.4204,11.9626,EEA510F3-7501-4C17-93B6-B6D89C643203,0.4959,2.2567,1.1191,22.6343,2019-10-21T10:22:28.753,2.588990e+02,6.9550
15.0243,0.4540,40.8833,94.5917,112.5667,0.6748,4.3737,0.3664,10.0692,3.6895,8.6242,506354FE-B43F-4719-9999-D012EF7C26AB,0.4322,2.7534,1.1900,8.8607,2019-10-21T10:22:28.854,4.380826e+01,3.0602
79.8673,0.4959,55.0697,112.6418,129.5622,0.6363,10.0842,0.2564,22.0314,5.6488,15.8574,0AFD845C-FE6B-4823-868F-B1D9774A6319,0.4889,2.3527,1.1502,7.0102,2019-10-21T10:22:28.854,5.369295e+02,8.6242
15.2214,0.8933,64.4050,119.5537,138.8264,0.8232,4.4023,0.2628,12.6580,3.3262,6.9550,D593EFDD-9FD9-421E-88D9-96B342234B8F,0.5387,2.1555,1.1612,13.2992,2019-10-21T10:22:28.854,4.467319e+01,5.2858
10.8185,0.3659,69.3673,111.4286,135.1939,0.3262,3.7114,0.1478,14.3276,2.1175,10.8498,5D92FC2A-9E39-4AC4-813D-D822B058EE16,0.6225,1.9490,1.2133,21.7707,2019-10-21T10:22:29.251,2.676779e+01,3.6166
19.0487,0.2866,62.3143,124.9429,141.4714,0.2462,4.9248,0.1877,15.1944,2.8525,13.6318,0C88CA67-4D55-4E20-A4C1-7B5A13B742C3,0.4987,2.2703,1.1323,5.5008,2019-10-21T10:22:29.251,6.254044e+01,4.7294
18.6390,0.6374,48.6377,108.5942,131.7101,0.8545,4.8715,0.5178,9.0831,4.7035,8.0678,5E13B6C6-0CEB-4015-8D1A-F91A9D1DDB15,0.4479,2.7080,1.2129,4.6718,2019-10-21T10:22:29.351,6.053353e+01,3.6166
8.8258,0.2967,48.8391,112.1609,138.1494,0.4622,3.3522,0.1784,12.2857,2.1923,9.7370,67059BB8-0FD3-419A-B1D7-D59E09A436C2,0.4354,2.8287,1.2317,2.7465,2019-10-21T10:22:29.351,1.972388e+01,2.2256
103.2293,0.7267,55.2808,121.1010,142.9515,0.8599,11.4645,0.1631,32.6895,5.3318,18.6394,3640325D-E7EC-4F16-92D9-FB7690EE3D0F,0.4565,2.5859,1.1804,6.1418,2019-10-21T10:22:29.552,7.889845e+02,11.4062
35.7287,0.6598,39.5576,86.4793,115.4101,0.7864,6.7447,0.2772,16.5416,4.5853,12.5190,F95EE15A-A1B8-47B1-9A0C-33BF750EDEC6,0.4574,2.9175,1.3345,18.3954,2019-10-21T10:22:29.653,1.606533e+02,6.9550
33.0338,0.5361,45.7463,93.2000,108.9220,0.5996,6.4854,0.1666,20.3541,3.3918,13.0754,B9203C45-1A7E-456F-A809-12538B9DA3E7,0.4908,2.3810,1.1687,16.3718,2019-10-21T10:22:29.851,1.428239e+02,6.3986
137.4618,0.4471,45.2166,101.3041,122.2643,0.6793,13.2296,0.3395,24.9187,8.4605,21.4214,ABFDF386-CBB8-486E-96AD-17270B38C707,0.4463,2.7040,1.2069,18.4198,2019-10-21T10:22:29.954,1.212374e+03,10.2934
7.4336,0.3671,56.8354,97.4810,114.7468,0.4821,3.0765,0.2346,10.2112,2.3951,7.5114,84F0C3D9-B736-478C-8DFB-C1057CBB6C53,0.5830,2.0189,1.1771,22.8901,2019-10-21T10:22:29.954,1.524612e+01,1.9474
57.6580,0.7407,53.5241,121.0225,146.4116,0.7775,8.5681,0.2351,20.2358,4.7579,13.6318,40ACFB3F-472D-4850-8858-08BFE0F263F3,0.4423,2.7354,1.2098,13.8645,2019-10-21T10:22:30.054,3.293465e+02,8.6242
58.1374,0.4452,49.6773,102.6102,118.0447,0.6365,8.6036,0.1998,22.3346,4.4633,16.9702,9D7E5747-D4E8-4567-9086-76FDFCEE0D4B,0.4841,2.3762,1.1504,18.4357,2019-10-21T10:22:30.455,3.334623e+02,6.9550
