Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
26.0035,0.8515,49.3931,111.6416,136.4682,0.9677,5.7540,1.0000,7.0423,7.0423,7.5114,881392C1-DE85-4FA4-B2C8-2F584DB2C186,0.4424,2.7629,1.2224,14.6745,2019-10-22T10:31:06.371,9.974978e+01,5.2858
9.7211,0.3500,32.9130,80.4674,117.0326,0.2410,3.5181,0.1524,13.6703,2.0835,11.4062,5D3DC2F1-7C48-465F-B9EA-4188E4456BAD,0.4090,3.5558,1.4544,21.3362,2019-10-22T10:31:06.470,2.280008e+01,4.7294
64.6508,0.5597,51.1529,103.9471,123.0059,0.7666,9.0728,0.4272,15.6970,6.7056,14.1882,BDD2C0A7-BB61-4F14-83EE-36E159CF004B,0.4921,2.4047,1.1834,18.4613,2019-10-22T10:31:06.470,3.910434e+02,7.5114
85.3414,0.5637,62.6816,119.4764,137.6769,0.8189,10.4240,0.5124,16.0059,8.2008,15.3010,BE9B54AE-D6ED-4CB6-BCF0-1BC5743FA9EF,0.5246,2.1964,1.1523,10.9496,2019-10-22T10:31:06.573,5.930668e+02,7.5114
14.8277,0.2452,66.0000,91.3193,102.9076,0.4467,4.3450,0.2579,11.9521,3.0823,11.4062,DA0D1EB1-D8C2-4AC2-B0BE-E2203627BB84,0.7227,1.5592,1.1269,15.0988,2019-10-22T10:31:06.773,4.295102e+01,1.9474
7.7767,0.3902,32.7284,94.8025,130.6173,0.3678,3.1467,0.2228,10.6078,2.3639,8.0678,6FA3F018-85F7-4722-B960-4C1216B8DA13,0.3452,3.9909,1.3778,9.2037,2019-10-22T10:31:06.871,1.631371e+01,2.5038
14.0459,0.6702,53.1217,101.8261,127.4261,0.6850,4.2289,0.2036,13.2246,2.6921,7.5114,1854D7D6-15A5-4993-B440-4206C5112B5D,0.5217,2.3988,1.2514,20.9146,2019-10-22T10:31:06.871,3.959949e+01,5.2858
58.3772,0.7396,63.8344,127.4713,150.9363,0.9526,8.6214,1.0000,9.3831,9.3831,10.8498,7FECB4F7-7B1F-45FC-A413-0D700FB6F716,0.5008,2.3645,1.1841,12.3671,2019-10-22T10:31:06.871,3.355280e+02,6.9550
20.4942,0.7654,50.9592,93.1156,117.2313,0.9548,5.1082,1.0000,7.1098,7.1098,8.0678,6146E317-DFBF-42BE-9831-E680B884CB16,0.5473,2.3005,1.2590,14.6535,2019-10-22T10:31:06.982,6.979295e+01,5.2858
49.3461,0.5116,44.1341,89.4674,103.0254,0.7931,7.9265,0.7415,13.7676,10.2088,16.4138,FE368234-12A8-478B-9618-1337EFE6F3F1,0.4933,2.3344,1.1515,6.9035,2019-10-22T10:31:06.982,2.607610e+02,8.0678
14.6315,0.7245,56.5339,123.4153,147.2119,0.3551,4.3162,0.0810,21.2390,1.7200,9.1806,59CB003C-DB05-4B27-B4AD-DA23D4E72E56,0.4581,2.6040,1.1928,2.7399,2019-10-22T10:31:06.982,4.210151e+01,6.9550
30.1486,0.5570,46.4740,87.6979,107.1667,0.5990,6.1957,0.1657,18.9380,3.1386,10.8498,BF661714-8660-48DF-BE37-622E7E27410E,0.5299,2.3060,1.2220,22.9093,2019-10-22T10:31:06.982,1.245270e+02,6.3986
7.4336,0.4810,60.4051,114.8987,146.9747,0.6267,3.0765,0.2626,9.6507,2.5342,7.5114,434A35FE-AD1C-413D-BAE2-69B9E6DF448E,0.5257,2.4332,1.2792,19.9135,2019-10-22T10:31:06.982,1.524612e+01,2.2256
58.3772,0.6285,45.0796,105.4331,129.6497,0.8823,8.6214,0.5904,12.8320,7.5755,12.5190,629324BE-2F5F-4951-8F99-A31A865F5BB8,0.4276,2.8760,1.2297,10.5176,2019-10-22T10:31:07.071,3.355280e+02,6.9550
24.7142,0.6004,49.2395,108.6407,134.7904,0.8446,5.6096,0.8790,7.6694,6.7411,8.0678,A62890F6-DC38-44CC-A925-593F45C0CC02,0.4532,2.7374,1.2407,11.8134,2019-10-22T10:31:07.270,9.242375e+01,4.7294
66.3516,0.6089,38.7723,99.6974,128.7579,0.4197,9.1914,0.0861,35.3171,3.0417,21.4214,845477E9-F0C1-471C-B739-40495B04EC79,0.3889,3.3209,1.2915,13.5734,2019-10-22T10:31:07.372,4.065751e+02,11.9626
18.0272,0.7531,55.4000,109.2370,132.1185,0.9231,4.7909,1.0000,6.2554,6.2554,6.3986,FE1E3BD6-C6B7-4A62-8806-A1560A30C5B1,0.5072,2.3848,1.2095,8.3415,2019-10-22T10:31:07.372,5.757811e+01,4.1730
17.8241,0.8711,75.3284,118.8507,131.9552,0.9668,4.7639,1.0000,5.8142,5.8142,5.8422,C23347CE-E4C0-4E78-947E-6AC8E911940D,0.6338,1.7517,1.1103,7.2536,2019-10-22T10:31:07.580,5.660770e+01,4.7294
28.6110,0.6305,56.6216,114.6649,137.3405,0.8038,6.0356,0.4303,11.5367,4.9644,9.7370,0C034E69-CE1B-4995-BFA5-76827B66516D,0.4938,2.4256,1.1978,9.8008,2019-10-22T10:31:07.580,1.151232e+02,5.2858
9.3608,0.7174,70.3333,125.3222,141.9333,0.5494,3.4523,0.2305,10.9938,2.5344,6.9550,9A98F348-99C5-47E0-A02B-7D0774143C8A,0.5612,2.0180,1.1325,7.8267,2019-10-22T10:31:07.870,2.154427e+01,4.1730
18.2308,0.6159,56.6250,114.6029,136.6691,0.8686,4.8179,0.6418,8.0994,5.1983,6.9550,DBC11E7C-5FC2-417E-8ACC-F04F7DBA5267,0.4941,2.4136,1.1925,7.3923,2019-10-22T10:31:07.870,5.855589e+01,4.1730
78.6282,0.3560,52.3627,105.7985,130.1310,0.5590,10.0056,0.1442,29.1978,4.2093,20.3086,D9E19660-C13F-439A-A34D-F0DE95482796,0.4949,2.4852,1.2300,23.6823,2019-10-22T10:31:08.071,5.244832e+02,6.3986
14.8277,0.4242,63.0504,130.0588,156.3529,0.6629,4.3450,0.4473,9.0754,4.0594,8.0678,266CE290-03E5-434C-8608-BCDCFBE12627,0.4848,2.4798,1.2022,6.4684,2019-10-22T10:31:08.071,4.295102e+01,2.5038
65.1363,0.6594,62.7778,116.4795,135.8333,0.8986,9.1068,1.0000,10.2037,10.2037,12.5190,BEFAFED3-515E-4FD8-AAD1-EB13F2A32CEF,0.5390,2.1637,1.1662,11.2626,2019-10-22T10:31:08.270,3.954560e+02,7.5114
309.2706,0.7296,59.0237,111.7869,130.6598,0.6093,19.8438,0.0763,73.5470,5.6152,35.3314,87C31DCB-2C12-40FF-BF07-34E6B4FFC373,0.5280,2.2137,1.1688,20.4165,2019-10-22T10:31:08.270,4.091399e+03,26.4290
10.0842,0.3782,67.5319,116.5532,126.3085,0.5913,3.5832,0.3055,9.7595,2.9818,7.5114,B4F419ED-3D6A-40ED-BC03-EAD13D62875D,0.5794,1.8704,1.0837,11.4974,2019-10-22T10:31:08.371,2.408940e+01,2.2256
6.2614,0.5619,72.0417,126.9583,150.6806,0.3149,2.8235,0.0997,14.9547,1.4905,6.9550,E62C429B-790E-4F4F-87E5-DC1AB8B5E0E9,0.5674,2.0916,1.1869,5.7620,2019-10-22T10:31:08.371,1.178608e+01,3.6166
16.4136,0.6232,69.5984,127.1496,149.1417,0.8789,4.5715,1.0000,5.9772,5.9772,6.9550,84FB4A96-44D4-408C-A2AE-200C9B375DFE,0.5474,2.1429,1.1730,4.9815,2019-10-22T10:31:08.575,5.002315e+01,3.0602
70.7461,0.7992,51.5233,82.4137,92.9836,0.9520,9.4909,1.0000,10.1700,10.1700,11.9626,BBAF5BD1-05F3-415A-829A-C88110C8D869,0.6252,1.8047,1.1283,24.5472,2019-10-22T10:31:08.671,4.476286e+02,8.6242
87.5909,0.5413,33.8753,81.1085,99.9284,0.6492,10.5605,0.1432,30.6003,4.3806,18.0830,41F189B5-DDA6-4E53-A9E0-E1D8328EA911,0.4177,2.9499,1.2320,23.1186,2019-10-22T10:31:08.770,6.166688e+02,9.7370
362.0082,0.4998,34.4328,89.9383,112.0480,0.7540,21.4691,0.2644,41.3161,10.9248,31.9930,D383E607-7BC8-4A05-9D6A-591C916AA680,0.3828,3.2541,1.2458,16.6141,2019-10-22T10:31:09.072,5.181331e+03,15.8574
8.8258,0.4659,49.3563,96.9540,128.7126,0.4048,3.3522,0.1092,15.7083,1.7146,7.5114,4AE70443-6C48-401B-B124-692D8F58B9E8,0.5091,2.6078,1.3276,11.1933,2019-10-22T10:31:09.170,1.972388e+01,4.1730
59.3377,0.4398,61.7390,119.0252,140.1226,0.7088,8.6920,0.4185,16.7871,7.0262,15.8574,79AF8D77-E6BF-4BFD-9657-96251D373470,0.5187,2.2696,1.1773,18.5230,2019-10-22T10:31:09.270,3.438430e+02,6.3986
37.3137,0.8353,58.5938,116.2768,135.4509,0.7385,6.8927,0.1561,21.0801,3.2896,11.4062,241F13E9-AFA3-44B2-A2E7-94DB9D52741A,0.5039,2.3117,1.1649,10.1884,2019-10-22T10:31:09.473,1.714617e+02,6.9550
60.3000,0.5786,59.5124,116.6708,141.4441,0.5443,8.7622,0.1757,23.8215,4.1847,16.4138,AB514147-18B5-4114-B3F8-576468527E42,0.5101,2.3767,1.2123,14.2672,2019-10-22T10:31:09.473,3.522407e+02,9.1806
9.3608,0.3773,40.8778,76.7778,94.7556,0.3086,3.4523,0.1632,13.0647,2.1326,9.1806,90F965FC-CAC0-45B6-B555-D52FEC29F17A,0.5324,2.3180,1.2342,20.4226,2019-10-22T10:31:09.573,2.154427e+01,3.0602
427.4451,0.3537,42.4288,89.0567,109.8830,0.4270,23.3290,0.0731,85.3116,6.2380,54.8054,8018C561-552F-4E00-B26C-8CBD3320A115,0.4764,2.5898,1.2339,25.0696,2019-10-22T10:31:09.573,6.647897e+03,18.6394
46.5328,0.6171,39.4811,93.8030,112.7727,0.6760,7.6972,0.1897,20.7585,3.9371,13.0754,1DA0389D-C804-4CD0-A8D4-3A933B94943A,0.4209,2.8564,1.2022,16.1962,2019-10-22T10:31:09.770,2.387825e+02,6.3986
32.3647,0.7590,68.3267,111.6931,119.3465,0.9583,6.4193,1.0000,7.3205,7.3205,8.6242,BD261F84-E332-496F-AAFF-C34DC20262EC,0.6117,1.7467,1.0685,16.1641,2019-10-22T10:31:09.770,1.385066e+02,5.2858
27.5200,0.7958,57.3500,104.1444,128.7833,0.6573,5.9194,0.1487,19.3615,2.8781,9.7370,2839F561-0AD4-4A72-BF0B-959E7401BA6C,0.5507,2.2456,1.2366,19.3709,2019-10-22T10:31:09.870,1.086019e+02,8.0678
36.8599,0.4823,54.2883,99.0856,112.6757,0.5693,6.8507,0.1587,20.8085,3.3028,11.9626,C1216FC3-4396-496F-8386-D21061DA35CB,0.5479,2.0755,1.1372,24.7196,2019-10-22T10:31:09.870,1.683432e+02,5.8422
128.1166,0.6832,34.7939,84.5017,108.1554,0.7734,12.7720,0.1628,33.5477,5.4630,20.3086,A8A024A1-6F2D-4A67-A433-9A0C53C9C2BB,0.4118,3.1085,1.2799,18.8076,2019-10-22T10:31:09.870,1.090868e+03,14.1882
7.6047,0.2182,64.1125,113.4500,140.0875,0.2583,3.1117,0.2089,10.8880,2.2747,10.2934,855E48A8-1B75-45CD-A645-4CF0E82B8E2D,0.5651,2.1850,1.2348,23.3084,2019-10-22T10:31:09.870,1.577557e+01,1.9474
19.6660,0.9156,72.3916,134.8322,158.5524,0.9703,5.0040,1.0000,6.6488,6.6488,6.3986,0D66167D-35D4-485B-A049-E3C4F9961542,0.5369,2.1902,1.1759,6.2043,2019-10-22T10:31:09.870,6.560536e+01,4.7294
16.6139,0.9189,76.1641,127.2969,145.1016,0.9895,4.5993,1.0000,5.8957,5.8957,5.2858,ADDB04B1-8CE5-475E-849A-7A0FC898B8E2,0.5983,1.9051,1.1399,6.7909,2019-10-22T10:31:09.972,5.094133e+01,4.1730
6.4260,0.5780,56.0548,114.8356,129.0411,0.3888,2.8604,0.1285,13.2629,1.7040,6.3986,3AAE06AD-3154-4044-875D-1C6F22BD2ADB,0.4881,2.3021,1.1237,4.3625,2019-10-22T10:31:09.972,1.225382e+01,3.6166
42.5832,0.8926,45.1660,109.8623,138.6316,0.9870,7.3633,1.0000,8.4333,8.4333,8.6242,293E71A4-B6F2-4166-ABE0-BA4162DF6408,0.4111,3.0694,1.2619,10.7386,2019-10-22T10:31:09.972,2.090358e+02,6.9550
16.8145,0.8120,69.2016,129.4031,150.6279,0.9583,4.6270,1.0000,6.0587,6.0587,6.3986,A9036323-9B16-4D9F-81F2-B66B9EFA68D5,0.5348,2.1767,1.1640,5.0979,2019-10-22T10:31:10.071,5.186704e+01,4.1730
35.9546,0.8017,40.6239,108.4220,136.4450,0.9695,6.7660,1.0000,7.7954,7.7954,8.6242,DDE80A51-A959-4BFF-B7A7-BC47E74B9AAA,0.3747,3.3587,1.2585,9.1719,2019-10-22T10:31:10.071,1.621791e+02,6.3986
16.6139,0.8249,68.8984,127.8984,152.3828,0.9717,4.5993,1.0000,5.7805,5.7805,6.3986,30984D33-964D-414B-80FC-BB6CBA65D7FD,0.5387,2.2117,1.1914,5.3746,2019-10-22T10:31:10.171,5.094133e+01,4.1730
37.5409,0.7848,41.7956,107.7778,134.9644,0.9661,6.9137,1.0000,7.8769,7.8769,9.1806,F588FC85-176E-4B51-B23A-9E03C358A0C6,0.3878,3.2292,1.2522,9.3600,2019-10-22T10:31:10.171,1.730299e+02,6.3986
20.2867,0.9038,75.0137,127.6096,147.8356,0.9762,5.0823,1.0000,6.5674,6.5674,6.9550,DB774896-AE17-4DB3-931F-3159BBA0B6EC,0.5878,1.9708,1.1585,6.8493,2019-10-22T10:31:10.270,6.873528e+01,4.7294
39.5936,0.8257,44.1838,110.0556,137.8333,0.9773,7.1002,1.0000,7.9106,7.9106,9.1806,77B01469-F4FA-4638-876D-DCFF68D1F263,0.4015,3.1195,1.2524,9.5520,2019-10-22T10:31:10.270,1.874140e+02,6.3986
17.6214,0.9245,75.4887,126.3609,146.1278,0.9911,4.7367,1.0000,5.8142,5.8142,5.8422,68B21E20-B50B-43A8-8E72-24E72C790577,0.5974,1.9358,1.1564,8.1584,2019-10-22T10:31:10.371,5.564469e+01,4.7294
7.9495,0.5992,58.7683,115.0244,126.3780,0.4410,3.1814,0.1088,15.2718,1.6623,6.3986,63E0E6A4-21E8-470B-9478-EB2553E686FE,0.5109,2.1504,1.0987,4.7529,2019-10-22T10:31:10.371,1.686054e+01,3.6166
48.1714,0.7963,47.4170,108.9889,136.1402,0.9659,7.8316,1.0000,8.6637,8.6637,9.7370,8BA3C525-E253-4092-900A-BED957DFC16D,0.4351,2.8711,1.2491,11.5006,2019-10-22T10:31:10.371,2.515060e+02,6.9550
16.0145,0.9318,72.7760,131.5920,156.9200,0.9777,4.5156,1.0000,5.8480,5.8480,5.8422,E0319505-808D-4EAE-A350-3008AF2F1F46,0.5530,2.1562,1.1925,5.8177,2019-10-22T10:31:10.469,4.820942e+01,4.7294
6.5915,0.5086,62.4459,118.5135,130.7568,0.3870,2.8970,0.1608,11.9345,1.9196,6.3986,E2E668A2-32FF-4CD6-AFBE-B5614B52A797,0.5269,2.0939,1.1033,3.7102,2019-10-22T10:31:10.469,1.273045e+01,3.0602
48.6409,0.8394,49.9267,109.0330,137.4469,0.9795,7.8697,1.0000,8.5823,8.5823,9.7370,9C2FBDF4-9F32-41D4-9B4D-C6CDB9F5C339,0.4579,2.7530,1.2606,11.7710,2019-10-22T10:31:10.469,2.551914e+02,7.5114
18.2308,0.9248,72.3897,135.1471,158.8971,0.9828,4.8179,1.0000,6.0587,6.0587,5.8422,022DDDAB-2EE6-4799-B66D-1452C266F245,0.5356,2.1950,1.1757,5.7836,2019-10-22T10:31:10.572,5.855589e+01,4.7294
39.3649,0.9223,49.0129,111.8112,143.7768,0.9899,7.0796,1.0000,7.7477,7.7477,8.6242,ADF10B86-C878-44BF-838E-DD2C2ACCD3A9,0.4384,2.9335,1.2859,10.6068,2019-10-22T10:31:10.572,1.857920e+02,6.9550
21.9568,0.8992,72.4675,134.4675,157.8701,0.9883,5.2874,1.0000,6.3706,6.3706,6.3986,AD27AE6F-C854-4AC8-AA08-13AC9A2C2AB0,0.5389,2.1785,1.1740,5.9577,2019-10-22T10:31:10.671,7.739575e+01,5.2858
39.3649,0.9162,47.9700,112.7768,142.1416,0.9904,7.0796,1.0000,7.7139,7.7139,8.0678,E53F5969-E480-4BC0-9799-22907E4884DC,0.4254,2.9631,1.2604,10.9054,2019-10-22T10:31:10.671,1.857920e+02,6.9550
19.0487,0.8594,73.7786,127.5000,148.5000,0.9788,4.9248,1.0000,6.0447,6.0447,6.3986,DAA3FE34-DFE6-4C16-A597-F69FA79AEEFE,0.5787,2.0128,1.1647,6.9463,2019-10-22T10:31:10.769,6.254044e+01,4.7294
38.9078,0.7898,43.8788,110.1558,139.1991,0.9678,7.0384,1.0000,8.0259,8.0259,9.1806,F71C4AAE-2AD9-42AB-B970-90C18D790EF5,0.3983,3.1724,1.2637,9.3663,2019-10-22T10:31:10.769,1.825656e+02,6.3986
31.6975,0.8877,36.0653,100.6935,129.4874,0.9815,6.3528,1.0000,7.4020,7.4020,8.0678,94B14CFD-D32D-4F8A-9E56-DADB76F48E38,0.3582,3.5904,1.2860,7.9317,2019-10-22T10:31:10.869,1.342460e+02,5.8422
28.1739,0.6645,68.4863,118.6503,138.1749,0.8352,5.9893,0.5447,10.1989,5.5548,9.7370,A2BC1330-7A87-4883-A722-CEB4EFE7CBD1,0.5772,2.0176,1.1646,9.8013,2019-10-22T10:31:11.071,1.124950e+02,4.7294
20.0794,0.4017,31.8138,77.3241,93.1103,0.6189,5.0563,0.3687,11.0334,4.0685,10.2934,F30C12C0-4346-4A09-8C21-E7F67868798A,0.4114,2.9267,1.2042,18.2038,2019-10-22T10:31:11.171,6.768478e+01,3.6166
121.1440,0.5836,52.8779,100.6796,119.0726,0.7872,12.4196,0.1928,30.8065,5.9391,20.3086,D96D7699-F43C-4252-B2A4-E0B714A866AC,0.5252,2.2518,1.1827,21.6670,2019-10-22T10:31:11.171,1.003036e+03,9.1806
77.1439,0.7366,65.8005,118.8056,134.1151,0.6840,9.9107,0.1210,31.9926,3.8707,15.8574,02926DB6-5A18-45B3-8828-C75CE12B9A2C,0.5539,2.0382,1.1289,16.7238,2019-10-22T10:31:11.171,5.097023e+02,10.8498
40.5105,0.9256,55.8697,110.3824,132.8109,0.9943,7.1819,1.0000,7.7954,7.7954,8.0678,CDC2A568-7D6D-4F25-8CC9-46293DD1B1DC,0.5061,2.3772,1.2032,13.7051,2019-10-22T10:31:11.269,1.939614e+02,6.9550
25.5726,0.8441,38.3158,95.7135,116.3977,0.9812,5.7061,1.0000,6.6488,6.6488,7.5114,0AB1A19C-FEBA-4FD9-A1DD-B0FBF519CF00,0.4003,3.0379,1.2161,11.9717,2019-10-22T10:31:11.269,9.728077e+01,5.2858
279.9386,0.6262,38.2681,98.2267,121.2043,0.8701,18.8793,0.4670,27.7291,12.9508,25.8726,0CC4D6C3-C109-46AE-B2BF-7D37E545805C,0.3896,3.1672,1.2339,17.0279,2019-10-22T10:31:11.370,3.523368e+03,15.8574
481.8405,0.5354,42.5946,81.1494,98.0366,0.7521,24.7689,0.2702,62.1277,16.7877,48.1286,E3D5AC19-EBD4-40C6-BF85-13C9734FE522,0.5249,2.3016,1.2081,20.3630,2019-10-22T10:31:11.472,7.956440e+03,28.6546
12.6974,0.4019,45.5000,120.9907,151.5278,0.6689,4.0208,0.4477,8.6419,3.8689,7.5114,D384AEFA-0FE0-4C32-9BDE-4A842BD65105,0.3761,3.3303,1.2524,5.0276,2019-10-22T10:31:11.571,3.403587e+01,2.5038
14.0459,0.3911,71.4000,117.2696,136.8696,0.3039,4.2289,0.1156,17.5528,2.0283,11.4062,5DB330CF-C97B-451C-BCC9-99A7268D3AD3,0.6089,1.9169,1.1671,19.1636,2019-10-22T10:31:11.571,3.959949e+01,5.2858
21.1190,0.7102,62.3733,121.2800,147.1800,0.9086,5.1855,0.6486,8.4615,5.4881,7.5114,044FAB6D-A2D6-4EF4-AD0D-C8B6725CB8FF,0.5143,2.3597,1.2136,6.5633,2019-10-22T10:31:11.571,7.300877e+01,4.1730
67.0819,0.4432,63.5286,119.4400,140.0886,0.6286,9.2418,0.1178,30.7100,3.6190,18.0830,A1CC5A51-1DC3-439E-BCCB-FFE876C5AEEB,0.5319,2.2051,1.1729,15.9009,2019-10-22T10:31:11.669,4.133064e+02,7.5114
8.6489,0.3967,61.1512,108.3837,127.9070,0.3450,3.3185,0.2777,9.7918,2.7190,9.7370,B6E69EE3-DBFA-4D11-9946-7AA88679E919,0.5642,2.0917,1.1801,22.0136,2019-10-22T10:31:11.669,1.913407e+01,3.0602
207.5912,0.6305,43.8690,102.5465,124.1613,0.7152,16.2577,0.0779,61.8974,4.8215,26.4290,7793951E-DF31-419F-B13F-CF79E383A522,0.4278,2.8303,1.2108,14.7136,2019-10-22T10:31:11.870,2.249972e+03,18.0830
26.0035,0.6426,65.8266,124.2775,147.6936,0.5332,5.7540,0.1140,24.9322,2.8435,14.1882,40100C76-65AB-4B28-9FB4-29C4938EC2D8,0.5297,2.2437,1.1884,7.2241,2019-10-22T10:31:11.972,9.974978e+01,10.8498
13.2722,0.6774,63.7297,131.0901,159.1712,0.8909,4.1108,0.3785,9.5282,3.6065,6.9550,E0F9B9E3-B579-4ACF-9894-734627082DD8,0.4862,2.4976,1.2142,4.0049,2019-10-22T10:31:11.972,3.637291e+01,3.6166
38.6796,0.3821,68.1174,113.8478,130.2130,0.6312,7.0177,0.4077,13.2153,5.3880,13.0754,FDA28A3D-52CE-4550-8920-EBC8499A4EB1,0.5983,1.9116,1.1437,12.6367,2019-10-22T10:31:12.071,1.809614e+02,4.1730
7.2633,0.2763,59.7564,92.2949,116.6026,0.3226,3.0410,0.1854,11.4122,2.1159,8.6242,35EFDBE3-0767-44BD-953C-0F530EB382CB,0.6475,1.9513,1.2634,19.1412,2019-10-22T10:31:12.071,1.472542e+01,2.2256
15.8155,0.3626,68.2339,131.9758,149.3952,0.3895,4.4874,0.0975,19.8442,1.9345,12.5190,C5CDF729-46D3-4DB7-8D57-3110A694D23B,0.5170,2.1895,1.1320,5.9381,2019-10-22T10:31:12.169,4.731393e+01,4.1730
36.4069,0.6518,46.1000,92.8364,108.6273,0.8288,6.8084,0.3310,14.3440,4.7482,11.4062,175A3F53-60F8-474F-A867-DCA6E12CCFE8,0.4966,2.3563,1.1701,25.5556,2019-10-22T10:31:12.282,1.652490e+02,5.2858
17.0156,0.5678,56.9692,124.2923,151.5846,0.7838,4.6546,0.2485,12.7264,3.1624,8.0678,B4693AB2-D2C4-47A0-B068-3AEAD6E9F29C,0.4583,2.6608,1.2196,5.1221,2019-10-22T10:31:12.473,5.280025e+01,3.0602
13.8517,0.5180,60.2193,124.9474,153.4298,0.7932,4.1996,1.0000,5.9097,5.9097,6.9550,B0BA4002-66CF-4B76-BE15-592B3704886B,0.4820,2.5479,1.2280,6.5591,2019-10-22T10:31:12.572,3.878108e+01,2.5038
11.0037,0.4751,72.4040,140.0505,159.6061,0.4100,3.7430,0.1318,15.2503,2.0097,8.6242,CB97844B-84CB-4D0A-8672-6FC322FC942F,0.5170,2.2044,1.1396,4.5096,2019-10-22T10:31:12.572,2.745801e+01,3.6166
30.8110,0.5103,55.4103,113.2410,138.4718,0.6199,6.2634,0.1391,22.2276,3.0920,11.9626,B70D92B8-11F6-4111-83FE-B1014AC648C9,0.4893,2.4990,1.2228,10.1623,2019-10-22T10:31:12.669,1.286539e+02,5.8422
