Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
47.4683,0.6325,35.5970,95.8470,125.1306,0.8431,7.7742,0.6285,11.8066,7.4205,11.4062,F8DB7C57-A637-417C-817C-5BEA19C7C27C,0.3714,3.5152,1.3055,8.1522,2019-10-22T13:51:17.780,2.460195e+02,6.3986
21.5373,0.7696,65.5197,125.0724,147.9145,0.9422,5.2366,1.0000,6.8118,6.8118,7.5114,6E53C441-7992-4E56-935B-56C6C6B0E52E,0.5239,2.2576,1.1826,4.7982,2019-10-22T13:51:17.882,7.518814e+01,4.7294
128.8933,0.9653,45.2941,101.5832,124.2689,0.9880,12.8106,1.0000,13.1010,13.1010,14.1882,1B870EBC-DAA4-4E02-9EC0-7B6E64F30861,0.4459,2.7436,1.2233,14.2050,2019-10-22T13:51:17.882,1.100803e+03,13.0754
118.8271,0.7520,44.8867,93.7788,109.1259,0.8312,12.3002,0.4665,19.2078,8.9613,16.4138,4E0EF21C-C5A8-475E-A893-A44A5124F86F,0.4786,2.4311,1.1637,24.7059,2019-10-22T13:51:17.882,9.743993e+02,12.5190
29.9282,0.8393,56.3351,121.4660,149.9162,0.9650,6.1730,1.0000,7.5172,7.5172,8.0678,1517F69D-4F94-4D27-8066-1778CEDA8833,0.4638,2.6612,1.2342,5.4241,2019-10-22T13:51:17.882,1.231642e+02,5.8422
32.1421,0.5129,49.6418,102.3831,122.0647,0.7858,6.3972,0.5239,10.8986,5.7095,10.2934,51A6606A-1873-4EF2-A168-9E1D2B2A85B2,0.4849,2.4589,1.1922,17.2038,2019-10-22T13:51:17.882,1.370801e+02,4.1730
8.1231,0.3112,61.0482,93.0000,104.9880,0.3556,3.2160,0.2396,10.3554,2.4813,8.6242,8A4BCB42-3C24-46A1-9C04-0BA86EEB53AB,0.6564,1.7198,1.1289,17.2381,2019-10-22T13:51:17.882,1.741601e+01,2.5038
7.4336,0.3217,55.4430,130.0253,164.5570,0.3532,3.0765,0.3177,8.7733,2.7876,8.0678,59207153-9FE4-4395-B21D-9945B9ACC09C,0.4264,2.9680,1.2656,9.5319,2019-10-22T13:51:17.979,1.524612e+01,2.5038
49.5814,0.7223,48.7545,101.7437,120.8087,0.9293,7.9454,1.0000,8.9897,8.9897,10.2934,120058E7-4889-4F53-89C2-45B78D752CAF,0.4792,2.4779,1.1874,19.6071,2019-10-22T13:51:17.979,2.626286e+02,6.9550
30.3691,0.7011,66.5078,125.1347,145.3523,0.9233,6.2183,0.5759,10.1858,5.8659,9.7370,8B243B07-031B-4999-A378-19D6C231F15E,0.5315,2.1855,1.1616,6.0115,2019-10-22T13:51:18.079,1.258962e+02,5.2858
37.9958,0.4961,35.4802,96.1498,128.7974,0.7629,6.9554,0.4508,12.4861,5.6282,10.8498,1DB28DA9-DFE1-41AB-AE63-6FDDD39E1507,0.3690,3.6301,1.3395,7.0672,2019-10-22T13:51:18.179,1.761845e+02,4.7294
16.0145,0.6021,56.1040,100.0640,123.3040,0.8780,4.5156,1.0000,5.6513,5.6513,6.3986,51574181-4063-4CEE-863E-74CF7C0AF44E,0.5607,2.1978,1.2323,12.0034,2019-10-22T13:51:18.179,4.820942e+01,3.0602
50.7601,0.5592,48.9362,94.7624,112.5496,0.7811,8.0393,0.3522,15.7451,5.5447,12.5190,3993D435-7B52-4200-8207-44F1AEB4A511,0.5164,2.2999,1.1877,22.4367,2019-10-22T13:51:18.279,2.720490e+02,6.3986
43.9721,0.5554,55.5020,105.6957,118.4071,0.7233,7.4825,0.3045,16.3197,4.9701,11.4062,8B2C9F59-E380-48A1-90AD-5B8A5E8B95A6,0.5251,2.1334,1.1203,17.7964,2019-10-22T13:51:18.279,2.193462e+02,6.9550
10.0842,0.3539,57.1702,96.8298,126.3191,0.5432,3.5832,0.3117,9.6619,3.0119,8.0678,14DBF6F2-E747-49D0-9BA1-46B895E9FCD6,0.5904,2.2095,1.3045,18.3768,2019-10-22T13:51:18.279,2.408940e+01,2.2256
16.6139,0.8784,57.1094,96.5859,112.3359,0.9672,4.5993,1.0000,5.7328,5.7328,5.8422,F61F89A4-978B-42A6-89ED-6960A470423A,0.5913,1.9670,1.1631,16.3060,2019-10-22T13:51:18.381,5.094133e+01,4.1730
28.8299,0.4042,61.1075,132.9247,159.3011,0.6787,6.0587,0.3412,12.9902,4.4327,11.4062,41BB6D7D-CFFC-41DF-B9F2-D5C53E93CFC5,0.4597,2.6069,1.1984,4.4604,2019-10-22T13:51:18.381,1.164471e+02,3.6166
49.1109,0.7443,56.8545,123.6618,148.8291,0.6361,7.9076,0.1432,24.3790,3.4921,12.5190,C19E3B7A-B2BC-4527-A168-FA9548B73336,0.4598,2.6177,1.2035,3.3456,2019-10-22T13:51:18.381,2.588990e+02,9.1806
15.4190,0.8276,53.1475,122.3852,150.4508,0.9556,4.4308,1.0000,5.8142,5.8142,5.8422,932F3F17-38E9-49FE-BCE6-49A3E0101129,0.4343,2.8308,1.2293,11.2011,2019-10-22T13:51:18.381,4.554579e+01,4.1730
6.0978,0.0861,66.5070,129.1972,155.4789,0.1505,2.7864,0.0771,16.8797,1.3022,14.1882,B7DDD619-9858-459D-BF7E-3DBAB251FC1C,0.5148,2.3378,1.2034,3.0017,2019-10-22T13:51:18.479,1.132726e+01,1.3910
9.9023,0.3370,44.4194,83.6237,108.0538,0.5028,3.5508,0.2859,10.0353,2.8690,8.0678,B177245F-701B-4234-A225-A15B9BEB7FBE,0.5312,2.4326,1.2921,21.7730,2019-10-22T13:51:18.479,2.344056e+01,2.2256
35.9546,0.5136,63.8165,119.6697,141.9908,0.6487,6.7660,0.1664,22.6620,3.7704,14.7446,871F87A2-E656-470E-B883-F675CB9DED6F,0.5333,2.2250,1.1865,10.6151,2019-10-22T13:51:18.580,1.621791e+02,6.3986
3.1732,0.5879,76.0244,137.2439,159.5366,0.1912,2.0100,0.0834,12.3363,1.0289,6.3986,127D5C93-4472-42BE-BEE3-B77C20B482AD,0.5539,2.0985,1.1624,3.2014,2019-10-22T13:51:18.580,4.252173e+00,3.0602
52.8898,0.7951,51.5567,114.2818,138.1890,0.9644,8.2062,1.0000,9.0234,9.0234,10.2934,632DFF5E-A9DB-47FF-BB8A-A6B8FA7720DF,0.4511,2.6803,1.2092,16.2001,2019-10-22T13:51:18.580,2.893489e+02,7.5114
27.9557,0.3390,63.7143,105.0055,121.3022,0.3396,5.9661,0.1539,19.1316,2.9451,14.1882,BC00F13D-C62C-40B1-994E-8D21137671D2,0.6068,1.9038,1.1552,16.8682,2019-10-22T13:51:18.679,1.111907e+02,5.2858
15.2214,0.3868,60.2314,124.0000,153.5041,0.6332,4.4023,0.4227,9.4141,3.9791,9.1806,E2B54C2F-4278-4B4A-98B8-B6D893AB2FEA,0.4857,2.5486,1.2379,6.7509,2019-10-22T13:51:18.679,4.467319e+01,2.2256
48.1714,0.2787,50.5129,106.9705,132.0148,0.2265,7.8316,0.1133,27.2167,3.0825,21.9778,28F72D00-9C16-487D-9903-4F01CF41AA53,0.4722,2.6135,1.2341,22.4823,2019-10-22T13:51:18.778,2.515060e+02,7.5114
55.0296,0.4103,32.5633,79.2433,97.9767,0.5415,8.3705,0.2074,21.1612,4.3889,15.8574,52E3AF8C-6B1B-4DCE-A5EF-53B4302D738A,0.4109,3.0088,1.2364,15.1361,2019-10-22T13:51:18.882,3.070850e+02,6.3986
21.3280,0.8662,41.0993,107.2781,136.9934,0.9317,5.2111,0.4128,10.6415,4.3929,7.5114,A512DBF3-3FF5-4CBB-B19C-D40BED3A728F,0.3831,3.3332,1.2770,4.0765,2019-10-22T13:51:18.882,7.409492e+01,5.2858
50.0525,0.8253,26.2975,64.5161,87.2724,0.9351,7.9830,0.8275,10.2164,8.4544,9.7370,08285B16-9189-4718-AF5D-CD0951FDD267,0.4076,3.3187,1.3527,13.7483,2019-10-22T13:51:18.978,2.663803e+02,8.0678
23.2231,0.8640,37.2062,101.3812,128.9125,0.9638,5.4377,0.9324,7.2886,6.7960,7.5114,A1164A2E-9A29-41EB-AD30-F5AF40688063,0.3670,3.4648,1.2716,5.0170,2019-10-22T13:51:18.978,8.418656e+01,5.2858
23.2231,0.7318,29.9750,82.2500,111.4188,0.8682,5.4377,0.4322,10.7055,4.6269,8.6242,AA7B2065-C727-4151-96EE-B59DC8EE5891,0.3644,3.7171,1.3546,16.4878,2019-10-22T13:51:18.978,8.418656e+01,5.2858
200.0889,0.1522,39.6532,65.7965,81.0185,0.1828,15.9612,0.0729,60.6155,4.4178,52.5798,12F67BB1-774A-4ABF-8C31-B1E7F7A8F007,0.6027,2.0432,1.2313,29.3879,2019-10-22T13:51:19.178,2.129112e+03,8.6242
4.4889,0.8536,77.7586,132.9655,153.5345,0.2470,2.3907,0.0733,15.6519,1.1472,8.0678,0A5CBF3E-E6D1-4D8E-9C9C-11BFD772947E,0.5848,1.9745,1.1547,3.0360,2019-10-22T13:51:19.178,7.154465e+00,4.1730
23.8603,0.8885,40.1043,109.2577,139.2270,0.9766,5.5118,1.0000,6.7641,6.7641,6.9550,1FE23F2C-8537-4112-89E1-B13EB2088233,0.3671,3.4716,1.2743,5.8885,2019-10-22T13:51:19.382,8.767560e+01,5.2858
31.0323,0.5644,42.7296,95.6888,117.6684,0.6917,6.2858,0.2507,15.5574,3.9003,9.7370,945A077D-F3CA-45CE-9475-2F5E83D40CF4,0.4465,2.7538,1.2297,12.2884,2019-10-22T13:51:19.382,1.300424e+02,5.8422
38.6796,0.7695,64.8435,129.3000,151.9174,0.9387,7.0177,0.5840,11.0420,6.4484,9.7370,4ED1C79A-D39B-482E-A2BF-949CADDEA442,0.5015,2.3428,1.1749,6.6056,2019-10-22T13:51:19.382,1.809614e+02,6.3986
53.1271,0.3927,51.3288,111.3493,141.3630,0.2883,8.2246,0.0843,32.7490,2.7603,21.4214,4A3491AF-C0C8-4126-A38E-52FA3454AF32,0.4610,2.7541,1.2695,11.7278,2019-10-22T13:51:19.382,2.912981e+02,9.1806
3.6376,0.3890,66.7447,129.2340,153.7447,0.1987,2.1521,0.0916,12.6042,1.1544,7.5114,8D962CF4-58A9-4C9F-945E-3ABD7FD254CC,0.5165,2.3035,1.1897,2.9575,2019-10-22T13:51:19.382,5.218936e+00,3.0602
92.8608,0.8762,41.6828,97.3260,120.7885,0.9857,10.8736,1.0000,11.1873,11.1873,12.5190,DAE95AAA-7DD9-4B27-9397-C477C82E1C60,0.4283,2.8978,1.2411,19.6431,2019-10-22T13:51:19.382,6.731514e+02,10.2934
17.8241,0.5463,51.8731,108.2537,135.1119,0.7623,4.7639,0.6731,7.8504,5.2843,7.5114,EA385E0E-EB9B-4818-A4A6-B63541B638CC,0.4792,2.6047,1.2481,17.1611,2019-10-22T13:51:19.478,5.660770e+01,4.1730
31.0323,0.9326,40.5561,101.0102,128.6786,0.8239,6.2858,0.2084,18.4044,3.8352,9.7370,03E530A4-C89A-45E2-B5E9-2B9E9B7B7ECB,0.4015,3.1729,1.2739,8.0253,2019-10-22T13:51:19.579,1.300424e+02,8.0678
18.2308,0.6449,38.8750,80.2868,99.1029,0.8650,4.8179,1.0000,6.3706,6.3706,6.9550,0076038D-C27A-40C6-8933-C55473FD3DED,0.4842,2.5493,1.2344,17.5464,2019-10-22T13:51:19.579,5.855589e+01,4.1730
60.7817,0.3640,46.9938,86.9074,112.2901,0.4212,8.7971,0.1085,30.4063,3.2988,21.9778,82596A26-44B7-41AD-9F88-B9B7521D606A,0.5407,2.3895,1.2921,27.2109,2019-10-22T13:51:19.579,3.564705e+02,6.9550
14.0459,0.4734,60.4609,140.1304,168.9391,0.7010,4.2289,0.3674,9.8441,3.6166,7.5114,DAC87008-9117-418A-A9DA-C947B0992706,0.4315,2.7942,1.2056,3.2995,2019-10-22T13:51:19.678,3.959949e+01,3.0602
31.0323,0.6771,59.8929,105.1122,118.7755,0.6672,6.2858,0.1637,19.2506,3.1520,9.7370,66BB053A-997D-4B3B-AD0E-8F05FCC93C34,0.5698,1.9831,1.1300,22.1529,2019-10-22T13:51:19.778,1.300424e+02,7.5114
46.2993,0.5844,33.3156,79.1179,108.5817,0.8011,7.6779,0.4187,13.9449,5.8387,11.9626,0F58B527-CE4E-44A8-90BB-F5FC6D7EE7FF,0.4211,3.2592,1.3724,18.4687,2019-10-22T13:51:19.778,2.369873e+02,6.3986
15.6170,0.7971,42.0813,86.5366,98.0976,0.8648,4.4592,0.6019,7.9539,4.7874,6.9550,DBAE812C-0804-4DC6-B25A-89E9DB960530,0.4863,2.3311,1.1336,14.9906,2019-10-22T13:51:19.882,4.642605e+01,4.1730
104.7549,0.6615,34.1098,69.5968,89.9721,0.8819,11.5489,0.6684,15.2336,10.1814,16.9702,513D392A-D1D0-4BE0-9281-7ABCDAFC15A8,0.4901,2.6377,1.2928,30.2810,2019-10-22T13:51:19.882,8.065385e+02,9.1806
33.0338,0.5190,54.0049,112.8293,133.3756,0.8060,6.4854,1.0000,7.8291,7.8291,9.7370,3B57B750-0CAD-451A-9392-DCD69DA04BEA,0.4786,2.4697,1.1821,8.2271,2019-10-22T13:51:19.979,1.428239e+02,4.1730
16.8145,0.9520,67.8295,123.7132,148.0543,0.9665,4.6270,1.0000,6.0924,6.0924,6.3986,D5375CDF-A0A0-40E7-8F48-258DAEEB45BC,0.5483,2.1827,1.1968,12.7130,2019-10-22T13:51:20.079,5.186704e+01,4.7294
40.2810,0.6407,38.8270,88.7553,111.8312,0.9003,7.1615,1.0000,8.3041,8.3041,9.7370,851983DD-EE88-4E2A-B0B8-A74A166FF4D0,0.4375,2.8802,1.2600,11.2342,2019-10-22T13:51:20.180,1.923157e+02,5.2858
99.6777,0.5083,45.2162,87.7131,109.1601,0.6926,11.2656,0.2104,26.6011,5.5978,20.3086,AAFD76AD-FF21-490E-83AA-B849F43BC878,0.5155,2.4142,1.2445,29.1419,2019-10-22T13:51:20.180,7.486184e+02,10.2934
42.8143,0.5921,57.8952,117.8508,137.5726,0.7867,7.3833,0.2402,17.8776,4.2945,13.6318,B1DDCC92-493B-4922-A294-173908FC1923,0.4913,2.3762,1.1673,14.4889,2019-10-22T13:51:20.180,2.107398e+02,5.8422
69.7670,0.8249,18.0194,51.2825,77.4626,0.8335,9.4250,0.2290,22.0933,5.0585,13.6318,2EDE1B6F-D0A2-4EC9-8074-7ADE5435249E,0.3514,4.2988,1.5105,21.1950,2019-10-22T13:51:20.279,4.383682e+02,9.1806
18.4347,0.3313,51.1533,114.3431,143.3212,0.5468,4.8448,0.2138,14.0861,3.0110,11.9626,10EEFCF6-BC82-462F-9634-3E7530452305,0.4474,2.8018,1.2534,12.3530,2019-10-22T13:51:20.279,5.954104e+01,2.5038
22.3776,0.9036,61.6538,104.5897,117.2692,0.9731,5.3378,1.0000,6.2892,6.2892,6.3986,98C3C3D5-5F1D-489A-9F4F-D2480D1241B5,0.5895,1.9021,1.1212,16.3271,2019-10-22T13:51:20.279,7.963145e+01,5.2858
41.6603,0.8083,45.9342,89.9671,108.6173,0.9746,7.2831,1.0000,7.9106,7.9106,8.6242,54B3E43E-0510-4B51-A273-003F979C1595,0.5106,2.3646,1.2073,17.0245,2019-10-22T13:51:20.378,2.022777e+02,6.3986
73.6919,0.5074,46.4430,109.5517,135.9416,0.7729,9.6865,0.4781,15.6239,7.4701,13.6318,61A39488-6496-4687-A698-5C4431A17E63,0.4239,2.9271,1.2409,12.9479,2019-10-22T13:51:20.378,4.758756e+02,6.9550
67.8131,0.9026,68.3768,124.0227,139.0793,0.4752,9.2921,0.0736,38.5354,2.8359,14.7446,828AEC92-B2CB-46CE-87DD-EA19FA61B8AC,0.5513,2.0340,1.1214,8.8601,2019-10-22T13:51:20.378,4.200823e+02,11.9626
12.8885,0.8173,67.2018,116.6239,133.0917,0.7942,4.0509,0.2091,12.7041,2.6562,6.3986,C2EA79D7-B66E-4043-9DCB-B59274B9600D,0.5762,1.9805,1.1412,15.5070,2019-10-22T13:51:20.378,3.480694e+01,4.1730
32.3647,0.5893,31.1733,86.5396,112.4554,0.8451,6.4193,0.8254,8.7045,7.1843,9.7370,0EE2A555-615B-4D13-BF3A-4AB01A2FF3EC,0.3602,3.6074,1.2995,14.9949,2019-10-22T13:51:20.478,1.385066e+02,4.7294
18.0272,0.5572,36.6667,95.4889,123.0444,0.8322,4.7909,1.0000,6.4521,6.4521,7.5114,7B31E99C-5A78-47EB-B82B-0F92D6E364F6,0.3840,3.3558,1.2886,9.7441,2019-10-22T13:51:20.478,5.757811e+01,3.6166
38.6796,0.9364,64.0261,118.5043,136.0348,0.9078,7.0177,0.1891,20.7121,3.9161,10.2934,F57934B8-EA8A-4AF5-BE36-81FD1D847D59,0.5403,2.1247,1.1479,9.5417,2019-10-22T13:51:20.478,1.809614e+02,8.6242
26.2194,0.4751,37.0000,92.0460,123.4540,0.5284,5.7778,0.1449,19.2832,2.7935,10.8498,C3C7FDB4-9C3F-47B3-967F-BF038D06F70A,0.4020,3.3366,1.3412,19.5677,2019-10-22T13:51:20.578,1.009944e+02,5.8422
47.4683,0.4588,67.3358,119.6642,138.5410,0.4639,7.7742,0.0708,34.2260,2.4241,16.9702,0E94C52B-ADF6-4927-A9E1-DAF8A743710B,0.5627,2.0575,1.1577,10.7602,2019-10-22T13:51:20.578,2.460195e+02,8.0678
14.2406,0.4309,77.5517,126.5172,141.5948,0.7035,4.2581,0.5631,7.9861,4.4967,7.5114,E893DAD0-5E43-4519-8BF5-9AC25104D1C0,0.6130,1.8258,1.1192,5.8166,2019-10-22T13:51:20.578,4.042572e+01,2.5038
99.9310,0.6356,56.3423,118.2386,142.1307,0.6228,11.2799,0.0592,50.2194,2.9713,18.0830,33689353-7FCE-48B6-8627-C0BF44A7151E,0.4765,2.5226,1.2021,14.6362,2019-10-22T13:51:20.678,7.514740e+02,10.8498
72.7086,0.6557,54.9008,112.0027,133.3834,0.7575,9.6216,0.1614,27.0716,4.3684,15.3010,1523A229-E7C3-44A8-8009-58E68F8AA1D0,0.4902,2.4295,1.1909,15.9705,2019-10-22T13:51:20.778,4.663828e+02,9.7370
25.3576,0.6553,52.8941,106.4706,125.2471,0.7306,5.6821,0.2213,15.4209,3.4128,9.1806,C4118B95-C613-4F26-B6E4-3DAC84101443,0.4968,2.3679,1.1764,15.4957,2019-10-22T13:51:20.778,9.605636e+01,5.2858
6.0978,0.5207,69.9437,140.1127,158.6479,0.3209,2.7864,0.0892,15.6967,1.4003,8.6242,7218AA7E-6ED8-4D01-9CCB-F13ADE4A9549,0.4992,2.2682,1.1323,3.8936,2019-10-22T13:51:20.778,1.132726e+01,3.6166
99.1712,0.5156,49.4322,106.0042,127.6660,0.5970,11.2369,0.1985,27.3293,5.4260,19.1958,BBE24203-08F0-49A0-833E-6B590D75736B,0.4663,2.5827,1.2043,18.9223,2019-10-22T13:51:20.778,7.429201e+02,10.2934
43.2769,0.8513,56.4400,124.2400,153.9600,0.5506,7.4231,0.1605,21.9578,3.5247,12.5190,B7CA3BE3-09F6-4E1D-9339-821681350C60,0.4543,2.7279,1.2392,12.3116,2019-10-22T13:51:20.881,2.141651e+02,9.7370
51.4688,0.6325,35.6281,78.6281,101.9895,0.8984,8.0952,1.0000,8.8267,8.8267,10.8498,7E3F4E4F-D224-4A2F-908E-6FCEAB1DB72E,0.4531,2.8626,1.2971,18.3358,2019-10-22T13:51:20.881,2.777668e+02,5.8422
21.7469,0.8517,67.5163,128.4379,147.5229,0.9781,5.2620,1.0000,6.3229,6.3229,6.3986,54B1537E-CF9B-41B0-AD09-B6ADADB87980,0.5257,2.1850,1.1486,9.9466,2019-10-22T13:51:20.881,7.628843e+01,5.2858
9.1817,0.3080,43.9551,94.7528,113.4494,0.3275,3.4191,0.2715,10.0737,2.7351,9.1806,3C24F032-1D4B-4018-A6E2-401502AA72F3,0.4639,2.5810,1.1973,7.6396,2019-10-22T13:51:20.980,2.092900e+01,2.5038
19.8726,0.6442,56.8472,97.8681,116.7569,0.7553,5.0302,0.2578,13.1507,3.3899,8.6242,1973A585-5D04-408A-99C9-F07E3607E703,0.5809,2.0539,1.1930,22.2928,2019-10-22T13:51:20.980,6.664147e+01,4.7294
12.1276,0.6544,40.2095,100.6476,127.7238,0.8612,3.9295,0.4170,8.8291,3.6817,6.3986,4A15ED4F-0694-4949-95DD-00B53FC9FB51,0.3995,3.1765,1.2690,3.3777,2019-10-22T13:51:21.081,3.177060e+01,3.0602
16.6139,0.8246,38.7109,88.8906,115.7266,0.9640,4.5993,1.0000,5.9435,5.9435,5.8422,19D7401C-8803-49DE-9A8C-8579EC0AF6E8,0.4355,2.9895,1.3019,7.2456,2019-10-22T13:51:21.081,5.094133e+01,3.6166
32.1421,0.4623,61.9154,142.9303,174.0199,0.5701,6.3972,0.2205,16.7987,3.7042,12.5190,707F96BA-9492-4185-8002-0845075E52F0,0.4332,2.8106,1.2175,4.5976,2019-10-22T13:51:21.178,1.370801e+02,5.2858
15.0243,0.5052,72.9167,129.4500,150.3833,0.4737,4.3737,0.1471,17.5313,2.5782,10.8498,AC58BF77-F3CB-4E5F-B5D4-0D79870CC3ED,0.5633,2.0624,1.1617,4.9672,2019-10-22T13:51:21.178,4.380826e+01,4.1730
132.5230,0.3483,54.1888,100.8128,117.9524,0.5040,12.9897,0.1425,36.3798,5.1824,25.8726,FBF20134-6A8E-4D00-AE51-8D3FD3F5CEA4,0.5375,2.1767,1.1700,24.2663,2019-10-22T13:51:21.178,1.147627e+03,9.7370
52.4156,0.7710,62.3080,113.2664,132.6228,0.7425,8.1693,0.1346,25.7840,3.4699,11.4062,3437E667-969D-4E84-BB6C-432CCB6CE61C,0.5501,2.1285,1.1709,10.6345,2019-10-22T13:51:21.178,2.854665e+02,8.0678
33.0338,0.8338,58.3317,110.0000,128.3415,0.7710,6.4854,0.1501,20.5643,3.0861,10.2934,0232B26F-7EFB-425C-825F-8D59B931E470,0.5303,2.2002,1.1667,14.5542,2019-10-22T13:51:21.278,1.428239e+02,7.5114
105.7730,0.3704,30.8832,73.2535,93.0673,0.4868,11.6049,0.0930,40.9912,3.8139,24.7598,1DD7AB47-C234-47BB-AA7A-FBF6CEF98616,0.4216,3.0135,1.2705,18.2067,2019-10-22T13:51:21.380,8.183254e+02,9.1806
73.4460,0.3401,57.3032,123.2473,148.6330,0.4919,9.6703,0.2191,23.0520,5.0496,18.6394,5DA6CB4E-498B-427C-A4B4-91A643010273,0.4649,2.5938,1.2060,10.0700,2019-10-22T13:51:21.380,4.734952e+02,6.3986
8.8258,0.8434,45.2184,97.8736,117.1494,0.5223,3.3522,0.2270,10.8925,2.4727,8.0678,A163508E-BBB0-4E17-9940-67CA000141FA,0.4620,2.5907,1.1969,10.6780,2019-10-22T13:51:21.380,1.972388e+01,4.7294
8.2976,0.2777,60.0357,136.3095,165.0357,0.4830,3.2504,0.2345,10.5302,2.4696,9.1806,CD0126E9-C144-4929-BB50-4E4773935AB1,0.4404,2.7490,1.2107,7.0349,2019-10-22T13:51:21.380,1.798011e+01,1.6692
25.3576,0.8653,47.2824,105.4588,127.3824,0.9844,5.6821,1.0000,6.6826,6.6826,6.9550,0AB0C4C3-DD1F-4D39-9A76-78AC6078E24E,0.4483,2.6941,1.2079,21.3457,2019-10-22T13:51:21.380,9.605636e+01,5.2858
31.2538,0.4431,59.5838,125.2741,154.8223,0.4956,6.3082,0.1584,19.6201,3.1084,13.0754,034BA787-4D5B-4CC6-A318-29F2BF910D91,0.4756,2.5984,1.2359,9.2566,2019-10-22T13:51:21.478,1.314372e+02,5.2858
14.6315,0.5538,45.5932,90.6271,120.1102,0.5869,4.3162,0.4376,9.1363,3.9984,9.7370,0369FBE9-CC70-4173-8317-986C03A9E6AC,0.5031,2.6344,1.3253,19.6802,2019-10-22T13:51:21.478,4.210151e+01,3.6166
17.4191,0.6342,51.6970,115.0758,140.0682,0.9000,4.7094,1.0000,5.9295,5.9295,6.9550,B4E4E90A-0727-4BBD-9D1F-56617CFA0234,0.4492,2.7094,1.2172,7.6544,2019-10-22T13:51:21.578,5.468910e+01,3.0602
53.1271,0.4923,51.3733,104.0034,127.3288,0.5413,8.2246,0.2485,19.0741,4.7393,15.3010,E9231F99-B5FC-4806-8275-D11B069E17DC,0.4940,2.4785,1.2243,17.4290,2019-10-22T13:51:21.578,2.912981e+02,8.0678
19.8726,0.5769,46.7431,77.9514,93.6042,0.8054,5.0302,0.6118,8.5362,5.2224,8.0678,6A62A9F3-E8F2-464A-9382-7E1ABFFD640C,0.5996,2.0025,1.2008,26.8466,2019-10-22T13:51:21.689,6.664147e+01,4.1730
