Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
23.2231,0.8040,25.4187,81.2313,107.8312,0.9731,5.4377,1.0000,6.4044,6.4044,6.9550,E2AE54B6-F562-43DE-8E6C-3829FC7B4F2C,0.3129,4.2422,1.3275,10.5717,2019-10-22T10:56:55.269,8.418656e+01,4.7294
6.7581,0.2235,57.9467,98.0533,105.1867,0.3021,2.9334,0.1370,13.0207,1.7832,10.8498,0F5DC2D2-2A29-4A89-B994-1E79A6BA8044,0.5910,1.8152,1.0727,6.4419,2019-10-22T10:56:55.367,1.321596e+01,1.6692
19.6660,0.4303,48.0839,95.6573,120.1259,0.4980,5.0040,0.1579,16.7466,2.6435,11.4062,2B3A4272-70FD-4C8B-AA43-7A36350D6866,0.5027,2.4983,1.2558,8.7996,2019-10-22T10:56:55.367,6.560536e+01,4.1730
28.1739,0.7890,62.4863,123.9617,149.0601,0.4413,5.9893,0.0626,30.0853,1.8831,11.9626,E988DE07-0843-4D3C-AC8C-2A98E7DA7F3C,0.5041,2.3855,1.2025,6.4482,2019-10-22T10:56:55.367,1.124950e+02,8.0678
47.9369,0.8416,50.0222,105.7778,125.5296,0.9830,7.8125,1.0000,8.3855,8.3855,9.1806,BAC89A94-8BD8-43BF-B79D-88A8A4CEEB11,0.4729,2.5095,1.1867,22.0313,2019-10-22T10:56:55.467,2.496716e+02,6.9550
41.4300,0.6402,65.3512,136.8967,156.5041,0.6798,7.2629,0.1391,23.2037,3.2287,12.5190,4D44AEA4-3345-4FED-ADA8-BB50C8B95CE6,0.4774,2.3948,1.1432,12.2812,2019-10-22T10:56:55.569,2.006028e+02,8.6242
129.4113,0.3560,27.4271,90.6817,113.3082,0.5426,12.8363,0.2239,29.0923,6.5125,23.6470,BA5AACFF-5A6E-4B43-A23F-287A20C9160D,0.3025,4.1312,1.2495,25.5162,2019-10-22T10:56:55.569,1.107445e+03,8.6242
7.9495,0.3417,66.4390,131.5366,153.1829,0.1913,3.1814,0.0661,19.6012,1.2951,11.9626,3CBB6964-1A59-463B-9272-5CB8A0E8C1C6,0.5051,2.3056,1.1646,2.6097,2019-10-22T10:56:55.770,1.686054e+01,3.6166
21.7469,0.9247,69.5817,115.0850,124.6601,0.9771,5.2620,1.0000,6.6488,6.6488,6.3986,0933929D-AD28-4915-BEDF-07F6BC9E0E0B,0.6046,1.7916,1.0832,10.0123,2019-10-22T10:56:55.870,7.628843e+01,5.2858
200.6242,0.6913,50.5133,107.0496,125.4279,0.7357,15.9826,0.1625,44.0394,7.1562,27.5418,DD81550D-78AC-4834-A274-CBFD962FC959,0.4719,2.4831,1.1717,24.2683,2019-10-22T10:56:55.870,2.137661e+03,18.6394
85.3414,0.2703,54.1675,100.3538,118.3585,0.3677,10.4240,0.1530,29.2914,4.4813,22.5342,2BC4FA69-7A78-4C0D-BB52-ED24494A4325,0.5398,2.1850,1.1794,16.1748,2019-10-22T10:56:55.870,5.930668e+02,6.9550
161.3020,0.5298,59.3115,123.1043,146.3296,0.5621,14.3309,0.1544,37.9643,5.8631,26.9854,1C19DBE7-B74F-4372-84C7-8CA41EFD07D0,0.4818,2.4671,1.1887,13.8634,2019-10-22T10:56:55.967,1.541074e+03,14.1882
14.2406,0.2653,60.8707,112.6983,125.6466,0.4057,4.2581,0.1819,14.0526,2.5555,10.8498,760F6B07-5842-46EF-A523-838CB11B4A4D,0.5401,2.0642,1.1149,5.4063,2019-10-22T10:56:55.967,4.042572e+01,2.2256
36.8599,0.7512,57.4820,120.9730,146.4955,0.9504,6.8507,1.0000,8.1888,8.1888,9.1806,B50E4499-455A-4C75-91CE-82574B6F8CE7,0.4752,2.5485,1.2110,9.0835,2019-10-22T10:56:55.967,1.683432e+02,5.8422
34.3776,0.7669,60.7441,130.8341,158.9005,0.9593,6.6160,1.0000,7.6802,7.6802,8.6242,168D287C-4BB7-4239-B314-5221CFEF362F,0.4643,2.6159,1.2145,11.3110,2019-10-22T10:56:56.067,1.516272e+02,5.2858
18.2308,0.7095,69.8456,137.8382,159.1691,0.3491,4.8179,0.0620,26.0649,1.6153,10.8498,58FF783A-D965-40E4-BC1D-1D3982645DA3,0.5067,2.2789,1.1548,4.7959,2019-10-22T10:56:56.167,5.855589e+01,6.3986
43.0455,0.7919,31.0361,79.1486,98.0281,0.9314,7.4032,0.7107,10.4149,7.4015,9.7370,2E9FAD6A-853C-4F5E-8CEE-A74B153D1700,0.3921,3.1585,1.2385,29.2214,2019-10-22T10:56:56.167,2.124496e+02,6.3986
26.4355,0.8865,70.8286,136.2743,161.2971,0.9742,5.8016,1.0000,7.0085,7.0085,6.9550,06B60837-F677-4AA8-9911-593B59647014,0.5198,2.2773,1.1836,4.3824,2019-10-22T10:56:56.270,1.022456e+02,5.8422
23.8603,0.8532,57.1902,128.6933,157.5890,0.9733,5.5118,1.0000,6.6826,6.6826,7.5114,D6C91D56-22A4-4D17-AF4A-450F094BF60B,0.4444,2.7555,1.2245,8.5707,2019-10-22T10:56:56.270,8.767560e+01,5.2858
19.8726,0.6731,58.1319,125.6389,156.6250,0.8974,5.0302,0.4830,9.6074,4.6402,7.5114,09F6321B-FA4B-494E-871B-9379CB65F1FC,0.4627,2.6943,1.2466,5.5862,2019-10-22T10:56:56.270,6.664147e+01,4.1730
16.2138,0.6892,33.8651,83.2778,104.2857,0.8844,4.5436,1.0000,5.9295,5.9295,6.3986,F88FFDA9-A672-417D-AD20-CF559CA2FBA2,0.4067,3.0794,1.2523,13.7778,2019-10-22T10:56:56.367,4.911250e+01,4.1730
57.8976,0.6886,61.3686,101.3686,114.0288,0.9068,8.5859,1.0000,9.5321,9.5321,11.4062,C1906207-D18F-45AD-BBBA-42B0477C5E85,0.6054,1.8581,1.1249,16.9133,2019-10-22T10:56:56.367,3.314018e+02,7.5114
11.1895,0.4580,32.5100,88.1900,121.0300,0.6182,3.7745,0.3211,9.8188,3.1529,7.5114,B2B9A554-9240-43A9-8E44-77573B12E19C,0.3686,3.7229,1.3724,17.2816,2019-10-22T10:56:56.367,2.815642e+01,2.5038
44.4364,0.9023,51.0706,115.2000,142.2000,0.9808,7.5218,1.0000,8.7790,8.7790,9.7370,89D85DF2-B0E4-46FB-AE4D-07A430B674D9,0.4433,2.7844,1.2344,6.6629,2019-10-22T10:56:56.567,2.228289e+02,6.9550
31.4755,0.5621,57.1414,124.0909,155.0808,0.4805,6.3306,0.1432,20.6874,2.9630,11.9626,0DEC606B-73FA-4DCB-8A0D-865A58240A20,0.4605,2.7140,1.2497,10.2240,2019-10-22T10:56:56.567,1.328384e+02,7.5114
21.7469,0.5080,33.5817,87.1176,110.6209,0.5436,5.2620,0.1345,18.7657,2.5241,9.7370,573D1FF3-4EFA-43D7-95B6-A127E1D4BA6F,0.3855,3.2941,1.2698,12.1742,2019-10-22T10:56:56.667,7.628843e+01,4.7294
615.0116,0.8318,23.4750,77.1408,99.6959,0.9035,27.9832,0.2868,50.7324,14.5477,38.1134,8C88A412-C956-49CB-B48B-E0921D90BC90,0.3043,4.2469,1.2924,18.0034,2019-10-22T10:56:56.667,1.147331e+04,28.0982
24.9284,0.4775,67.3571,102.3155,109.6905,0.7680,5.6338,1.0000,7.1575,7.1575,9.7370,CEEC97A5-0D15-43D6-BB2B-D02AE4BACED3,0.6583,1.6285,1.0721,18.5083,2019-10-22T10:56:56.768,9.362784e+01,3.6166
10.0842,0.6068,38.4681,91.3723,110.5426,0.3912,3.5832,0.1276,15.1027,1.9269,9.1806,C6B880D0-A03F-4741-8EBA-186D282454A5,0.4210,2.8736,1.2098,9.2183,2019-10-22T10:56:57.067,2.408940e+01,4.7294
47.7026,0.6448,30.8178,88.7435,117.9182,0.6729,7.7934,0.1674,22.3055,3.7335,14.7446,07819836-E5AB-4061-B0CA-963C5AC612FF,0.3473,3.8263,1.3288,16.6695,2019-10-22T10:56:57.367,2.478428e+02,8.0678
11.7506,0.6470,67.4854,133.8252,156.4951,0.5242,3.8680,0.1409,15.0451,2.1194,7.5114,22C5C560-21AC-4CB3-8DB0-85FDC7B8656C,0.5043,2.3189,1.1694,8.4801,2019-10-22T10:56:57.367,3.030061e+01,4.7294
63.9234,0.6171,48.8279,96.9169,114.7893,0.8815,9.0216,1.0000,9.8103,9.8103,12.5190,323F4655-ADDE-420E-9B45-6CEB796D3B83,0.5038,2.3509,1.1844,23.3626,2019-10-22T10:56:57.467,3.844622e+02,6.9550
170.8096,0.6730,41.1457,98.2371,119.8887,0.7719,14.7473,0.1492,40.3572,6.0218,26.4290,69486265-A783-4B72-B75A-BE9835AD96AA,0.4188,2.9138,1.2204,14.6414,2019-10-22T10:56:57.467,1.679315e+03,15.3010
27.3026,0.1155,57.7765,129.1508,165.5810,0.2097,5.8960,0.0926,24.4653,2.2650,20.8650,6635A09E-2D28-4939-A1C9-F59D8EB74982,0.4474,2.8659,1.2821,6.4966,2019-10-22T10:56:57.467,1.073174e+02,1.9474
9.1817,0.6469,41.5618,78.0449,102.3820,0.5221,3.4191,0.2103,11.4471,2.4070,8.0678,DB5EFF7A-4EDD-4477-84A8-C739C5888BB9,0.5325,2.4634,1.3118,13.9614,2019-10-22T10:56:57.567,2.092900e+01,3.6166
21.5373,0.7033,60.1184,125.9934,147.2105,0.8864,5.2366,1.0000,6.8118,6.8118,7.5114,09CD4506-F76A-4103-A79D-3EFBFC4F715A,0.4772,2.4487,1.1684,9.5176,2019-10-22T10:56:57.567,7.518814e+01,4.1730
46.7665,0.9235,50.9660,117.1321,141.3623,0.9842,7.7165,1.0000,8.5823,8.5823,8.6242,EDD4546C-1F05-424C-9A04-64BD514A5286,0.4351,2.7737,1.2069,17.9064,2019-10-22T10:56:57.567,2.405833e+02,7.5114
70.2564,0.4492,71.4077,113.1515,124.6612,0.7112,9.4580,0.2553,20.9807,5.3563,15.8574,78DD04AF-80CD-4827-AEA5-D1366FB178EB,0.6311,1.7458,1.1017,14.4972,2019-10-22T10:56:57.567,4.429886e+02,7.5114
17.8241,0.5060,59.1045,116.5000,136.9403,0.5615,4.7639,0.1084,19.5627,2.1206,9.7370,5E8DBDCB-783B-4316-8CCA-38D9DB14F3E7,0.5073,2.3169,1.1755,14.1604,2019-10-22T10:56:57.567,5.660770e+01,4.1730
26.8685,0.9002,49.8588,109.0565,134.4463,0.9210,5.8489,0.6582,9.1245,6.0054,8.0678,41C4EB7C-E2C0-4A2D-BE13-F354A81486B3,0.4572,2.6965,1.2328,21.8535,2019-10-22T10:56:57.667,1.047682e+02,5.8422
17.8241,0.7424,38.7537,91.7313,114.9776,0.9474,4.7639,1.0000,5.6990,5.6990,6.3986,DE6A4EA5-D68E-4F5F-BC11-F91B2D776CA1,0.4225,2.9669,1.2534,18.9731,2019-10-22T10:56:57.667,5.660770e+01,3.6166
17.2171,0.6215,67.0611,122.0229,150.9771,0.2679,4.6820,0.0717,23.7769,1.7057,13.6318,702C7BAA-E983-4F88-9FEF-F8C47FB38426,0.5496,2.2513,1.2373,12.6904,2019-10-22T10:56:57.769,5.374094e+01,8.0678
25.5726,0.7980,58.6316,126.9006,154.9006,0.9671,5.7061,1.0000,6.8118,6.8118,7.5114,56B74555-D584-4FB7-8571-229BDCD8C524,0.4620,2.6419,1.2206,7.2837,2019-10-22T10:56:57.769,9.728077e+01,5.2858
25.3576,0.9438,59.2059,126.7706,150.2647,0.9913,5.6821,1.0000,6.7641,6.7641,6.9550,48C8E808-A6AA-4DF8-9CAA-E5FEDEB28609,0.4670,2.5380,1.1853,10.2587,2019-10-22T10:56:58.167,9.605636e+01,5.2858
76.6498,0.7598,47.3008,104.9126,127.1748,0.9522,9.8789,1.0000,10.5297,10.5297,12.5190,74689C37-8260-4299-868F-7F4528CF435B,0.4509,2.6886,1.2122,17.1571,2019-10-22T10:56:58.167,5.048130e+02,8.6242
16.0145,0.7947,53.5840,120.3520,150.0400,0.9503,4.5156,1.0000,5.8957,5.8957,6.3986,4443ADFB-08A4-4ED6-9685-F15CD9628B61,0.4452,2.8001,1.2467,13.1662,2019-10-22T10:56:58.269,4.820942e+01,4.1730
26.4355,0.5514,50.0743,107.7829,134.0857,0.8079,5.8016,1.0000,7.2727,7.2727,8.6242,F9AB0AC0-6031-49B1-9A2C-13D853366030,0.4646,2.6777,1.2440,19.1170,2019-10-22T10:56:58.269,1.022456e+02,4.1730
64.8935,0.9038,49.8622,101.7331,118.9912,0.9889,9.0898,1.0000,9.6951,9.6951,10.2934,FAD08BD3-24B5-4FEC-94EF-275FE5FD6244,0.4901,2.3864,1.1696,18.2380,2019-10-22T10:56:58.269,3.932472e+02,8.6242
12.5069,0.9097,76.7664,137.5607,153.3738,0.9786,3.9905,1.0000,6.4521,6.4521,6.3986,CA3838E9-44ED-49B0-8B0A-1876D9E6DF27,0.5581,1.9979,1.1150,4.0141,2019-10-22T10:56:58.367,3.327277e+01,4.7294
27.7377,0.6359,53.9613,115.6409,141.3646,0.8850,5.9428,0.7067,8.9047,6.2927,9.1806,E2B9864B-4F82-44FD-A00E-45C657823A17,0.4666,2.6197,1.2224,9.3475,2019-10-22T10:56:58.467,1.098930e+02,4.7294
40.9699,0.3278,50.3917,111.1083,136.5792,0.5473,7.2225,0.2976,15.8006,4.7023,14.7446,A23F083A-EEB3-4F64-ADE7-B8FA43F3004D,0.4535,2.7104,1.2292,9.8655,2019-10-22T10:56:58.579,1.972704e+02,3.6166
42.5832,0.7854,57.2955,116.7652,139.8381,0.9662,7.3633,1.0000,8.1073,8.1073,9.1806,3A06A4F4-E8EC-48E1-B3E3-1C02F65A5AD7,0.4907,2.4406,1.1976,14.6786,2019-10-22T10:56:58.579,2.090358e+02,6.3986
13.4649,0.4123,51.9643,99.3661,112.0000,0.6340,4.1405,0.3579,9.8423,3.5229,8.0678,62EEC5F9-2DEE-4916-9D16-B64483FB3C2B,0.5230,2.1553,1.1271,13.9984,2019-10-22T10:56:58.667,3.716776e+01,2.5038
31.4755,0.9216,23.3485,90.9192,121.9040,0.9937,6.3306,1.0000,7.1575,7.1575,6.9550,6B25034E-0E01-46A2-9D0A-39EF4EF88876,0.2568,5.2211,1.3408,21.0739,2019-10-22T10:56:58.667,1.328384e+02,5.8422
30.5900,0.3641,41.4124,102.0979,131.2371,0.5001,6.2409,0.2139,16.7555,3.5844,11.9626,5B7E3049-E677-423E-B69E-F12AD3B87B55,0.4056,3.1690,1.2854,16.1829,2019-10-22T10:56:58.667,1.272719e+02,4.7294
40.0517,0.4798,47.7076,97.1525,115.2288,0.6200,7.1411,0.2417,17.3853,4.2025,11.9626,D1BEF537-787A-48E0-AEC9-9746E76DA16B,0.4911,2.4153,1.1861,12.5824,2019-10-22T10:56:58.768,1.906759e+02,5.2858
168.6934,0.6702,48.1687,106.7979,131.9826,0.8733,14.6556,0.2873,28.9561,8.3179,20.8650,3AA2C5F5-F6C9-4681-B0B7-0B5AC1093616,0.4510,2.7400,1.2358,18.6910,2019-10-22T10:56:58.768,1.648203e+03,13.6318
33.9288,0.7579,33.5646,96.0048,123.6172,0.9541,6.5726,1.0000,7.7954,7.7954,8.6242,2E17C9FF-998A-410D-8CE1-0BAF687200A3,0.3496,3.6830,1.2876,9.2477,2019-10-22T10:56:58.868,1.486679e+02,5.8422
42.3522,0.6111,62.3374,125.7683,147.9634,0.8771,7.3433,0.5120,12.1957,6.2446,10.8498,77946A2E-E657-46B9-A181-B6CDC342D356,0.4957,2.3736,1.1765,6.2252,2019-10-22T10:56:59.168,2.073376e+02,5.2858
219.1475,0.7168,38.7660,93.2308,112.3130,0.6944,16.7041,0.1465,44.4783,6.5148,25.8726,9453F6FB-46CA-4EE7-843D-8B121D400D00,0.4158,2.8972,1.2047,18.3965,2019-10-22T10:56:59.168,2.440443e+03,17.5266
180.3558,0.4605,24.0619,77.6776,100.4817,0.6468,15.1537,0.3266,27.3807,8.9435,23.6470,05ADAC53-1574-400D-AC84-C5D9E13A6572,0.3098,4.1760,1.2936,17.8640,2019-10-22T10:56:59.268,1.822044e+03,12.5190
39.1363,0.6065,36.4052,91.4224,114.4828,0.7547,7.0590,0.2074,18.6109,3.8592,11.9626,D3D720D4-C71D-4D1F-BBD0-190D44B7FFA4,0.3982,3.1447,1.2522,17.7941,2019-10-22T10:56:59.366,1.841758e+02,6.3986
20.4942,0.4484,52.9524,105.8571,133.4762,0.4068,5.1082,0.1205,19.4374,2.3413,13.0754,0B5BE884-3DEC-4EB1-A889-8924FD335F01,0.5002,2.5207,1.2609,19.3920,2019-10-22T10:56:59.366,6.979295e+01,5.2858
19.2541,0.7755,50.3617,85.6170,101.6383,0.9429,4.9513,1.0000,5.9772,5.9772,6.3986,8D8F5BD0-CA8B-4FF4-AFEC-B15935A1D12C,0.5882,2.0182,1.1871,24.2334,2019-10-22T10:56:59.466,6.355482e+01,4.1730
43.0455,0.9001,48.1446,106.2249,131.9799,0.9897,7.4032,1.0000,8.0736,8.0736,8.6242,A95FAC3B-1A90-49C3-9D5F-1193E7610037,0.4532,2.7413,1.2425,14.3487,2019-10-22T10:56:59.466,2.124496e+02,6.9550
153.6731,0.8369,40.0174,109.2362,135.4928,0.8566,13.9879,0.1455,39.6842,5.7728,19.7522,5CF43C68-C37D-4F67-8D86-EDEA8923344E,0.3663,3.3858,1.2404,9.7002,2019-10-22T10:56:59.566,1.433048e+03,15.3010
16.2138,0.4723,62.8730,102.6429,117.7302,0.5024,4.5436,0.1599,15.6165,2.4978,8.6242,F03EDE27-0F7F-4E59-A9D2-8EBF463861F0,0.6125,1.8725,1.1470,22.6182,2019-10-22T10:56:59.566,4.911250e+01,4.1730
47.2342,0.9369,47.7528,106.2322,131.0524,0.9975,7.7550,1.0000,8.2226,8.2226,8.6242,81A81F4E-12A4-49D4-8B76-6F81476BDA56,0.4495,2.7444,1.2336,16.5876,2019-10-22T10:56:59.866,2.442019e+02,7.5114
159.4580,0.7584,39.9888,89.7022,110.1952,0.8831,14.2488,0.2251,31.5534,7.1034,19.7522,66EE349C-E0F2-4895-A8FF-185E3F0F499F,0.4458,2.7557,1.2285,23.0378,2019-10-22T10:56:59.966,1.514723e+03,15.8574
22.7997,0.5803,41.8924,91.4937,110.9241,0.8386,5.3879,0.7904,7.8668,6.2178,8.6242,8C5043EF-A0B9-4E24-AD29-1E91AB913075,0.4579,2.6478,1.2124,6.3951,2019-10-22T10:57:00.066,8.189509e+01,4.1730
41.4300,0.4820,60.6405,106.8719,123.2769,0.6419,7.2629,0.2156,18.6423,4.0187,14.7446,87F49863-1424-424D-B3B5-8F5FF27EEBAF,0.5674,2.0329,1.1535,23.6769,2019-10-22T10:57:00.066,2.006028e+02,6.3986
34.6023,0.7100,57.8491,111.7925,133.7877,0.9377,6.6375,1.0000,7.9584,7.9584,9.1806,676FD3FD-0BEE-4D9B-95CE-AAFDD732283C,0.5175,2.3127,1.1968,14.0736,2019-10-22T10:57:00.066,1.531162e+02,5.8422
18.0272,0.9241,51.1926,126.3630,157.5630,0.9769,4.7909,1.0000,6.4521,6.4521,5.8422,46F3050F-7933-4DE7-96E5-23620C713CA4,0.4051,3.0778,1.2469,4.8113,2019-10-22T10:57:00.066,5.757811e+01,4.7294
25.1429,0.8913,61.0473,124.1834,148.3077,0.9836,5.6580,1.0000,6.7641,6.7641,6.9550,B269DE50-B0A7-42E1-A1E1-F72A069781B5,0.4916,2.4294,1.1943,6.7335,2019-10-22T10:57:00.066,9.483871e+01,5.2858
38.6796,0.8836,61.6043,115.4130,139.1739,0.4774,7.0177,0.0756,30.6939,2.3198,10.8498,79361F41-010D-4B72-8DEB-8309CD7C28CF,0.5338,2.2592,1.2059,9.7523,2019-10-22T10:57:00.066,1.809614e+02,9.7370
18.6390,0.9239,57.5870,106.3333,121.5217,0.9772,4.8715,1.0000,5.9772,5.9772,6.3986,8B4D91AD-794C-439B-BE37-C626FEB9FE61,0.5416,2.1102,1.1428,15.8220,2019-10-22T10:57:00.168,6.053353e+01,4.7294
