Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circularity (Hu),Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width
54.0774,0.3564,62.9764,128.7736,151.2804,0.5934,8.2978,0.2430,19.4209,4.7184,17.5266,6CE7D6ED-0B24-461A-A464-9BB7AB050822,0.4890,2.4022,1.1748,7.0257,2019-10-22T14:09:32.336,2.991488e+02,5.2858
15.4190,0.4981,71.0902,131.6475,151.4344,0.3355,4.4308,0.0665,23.8301,1.5849,11.9626,E3FB3E35-957B-494C-980B-6C9C06A765C0,0.5400,2.1302,1.1503,5.1248,2019-10-22T14:09:32.435,4.554579e+01,5.2858
41.4300,0.6410,50.8802,107.8306,130.8223,0.7522,7.2629,0.2900,16.0719,4.6615,11.4062,4AE26584-A901-4775-80DA-1F653F1CE0D1,0.4719,2.5712,1.2132,18.8579,2019-10-22T14:09:32.435,2.006028e+02,6.3986
31.4755,0.6323,35.7071,99.6768,123.6768,0.5797,6.3306,0.0988,26.4404,2.6110,11.9626,37FE9165-FB87-4DDC-BA67-9F6623899C5D,0.3582,3.4636,1.2408,6.3249,2019-10-22T14:09:32.538,1.328384e+02,7.5114
24.7142,0.4180,57.9760,113.1257,140.7006,0.5478,5.6096,0.2300,14.9917,3.4486,10.8498,ABE3C6FD-2CE4-46F6-9319-59C362342FC2,0.5125,2.4269,1.2438,12.3332,2019-10-22T14:09:32.538,9.242375e+01,4.1730
52.4156,0.4736,40.2664,94.1765,116.7439,0.7131,8.1693,0.3332,16.3862,5.4600,14.1882,BE1C73E3-6B20-473E-830D-41D43CE7E234,0.4276,2.8993,1.2396,20.4750,2019-10-22T14:09:32.636,2.854665e+02,6.3986
19.2541,0.8457,46.9078,100.4965,129.0284,0.7031,4.9513,0.2224,14.0091,3.1159,8.0678,F330342C-6E49-46DD-B432-C08DAEB7514D,0.4668,2.7507,1.2839,16.5934,2019-10-22T14:09:32.738,6.355482e+01,5.2858
124.2389,0.4262,54.1075,116.6274,138.3501,0.4644,12.5772,0.1419,35.4827,5.0342,24.7598,C9AD7201-5185-4D20-B459-A7F065ED419E,0.4639,2.5570,1.1863,17.5116,2019-10-22T14:09:32.738,1.041718e+03,10.8498
19.4599,0.7242,26.1901,71.3521,96.6056,0.9225,4.9777,1.0000,6.1739,6.1739,6.9550,DB93CEE4-F108-4BF4-9AE0-5F985DF14D63,0.3671,3.6886,1.3539,11.9632,2019-10-22T14:09:32.935,6.457647e+01,4.1730
16.0145,0.8007,41.1120,110.7440,141.4640,0.9329,4.5156,0.6452,7.7445,4.9968,6.3986,3FAF8AAE-EABC-4E3B-9D6C-BF6D2961ABEB,0.3712,3.4409,1.2774,3.5941,2019-10-22T14:09:33.035,4.820942e+01,4.7294
200.0889,0.6078,42.1249,97.0370,117.4543,0.7949,15.9612,0.1883,38.2301,7.1990,23.0906,DED6DE5E-28A0-4FBD-ADC3-0364FD0903F0,0.4341,2.7882,1.2104,19.4870,2019-10-22T14:09:33.035,2.129112e+03,14.7446
10.8185,0.5064,66.2041,117.9082,130.6837,0.7570,3.7114,0.5061,8.0906,4.0943,6.9550,4E0F7344-9156-42FD-A517-6283A3B6F5BF,0.5615,1.9740,1.1084,16.0851,2019-10-22T14:09:33.136,2.676779e+01,3.0602
31.0323,0.8608,38.2551,99.3724,123.6480,0.9633,6.2858,1.0000,7.4020,7.4020,8.0678,234C6DA3-F086-4E3C-AB5C-329C979A7522,0.3850,3.2322,1.2443,15.8884,2019-10-22T14:09:33.235,1.300424e+02,6.3986
450.1191,0.9093,37.2458,96.7176,119.0265,0.7680,23.9397,0.1345,63.8893,8.5961,33.6622,D7624966-ABAB-4CEF-8BB3-CB66D1687F07,0.3851,3.1957,1.2307,15.7013,2019-10-22T14:09:33.335,7.183811e+03,26.4290
39.1363,0.7424,69.3966,129.5086,152.8578,0.3476,7.0590,0.0437,40.5499,1.7712,13.6318,4E48C1B0-3528-4537-ACE1-155A88D60E8B,0.5358,2.2027,1.1803,8.4213,2019-10-22T14:09:33.335,1.841758e+02,10.2934
65.3791,0.1876,61.5860,123.3673,144.4636,0.3340,9.1238,0.1630,25.5272,4.1597,23.0906,5B7FCBD6-DF00-4748-BC45-BB0AEE1BE152,0.4992,2.3457,1.1710,8.1295,2019-10-22T14:09:33.335,3.976699e+02,3.6166
36.6333,0.8791,56.4118,118.7511,143.7964,0.9728,6.8296,1.0000,7.7139,7.7139,8.0678,0EBA85D0-8DFA-4C53-9FC3-D4F8E77EDB8F,0.4750,2.5490,1.2109,9.1775,2019-10-22T14:09:33.435,1.667931e+02,6.3986
44.4364,0.5498,53.2039,106.3686,128.7255,0.8158,7.5218,1.0000,8.6975,8.6975,10.8498,339F5F13-E170-459D-AACD-D4289FAC3EE2,0.5002,2.4195,1.2102,14.2497,2019-10-22T14:09:33.435,2.228289e+02,5.8422
16.2138,0.6220,38.5952,97.4762,124.0000,0.8689,4.5436,0.6706,7.6268,5.1145,7.5114,1C1A9F38-E0A8-44BD-AB87-8E3899B33368,0.3959,3.2128,1.2721,11.8637,2019-10-22T14:09:33.435,4.911250e+01,3.0602
6.0978,0.4362,42.9155,113.9718,149.2817,0.3988,2.7864,0.2116,10.1910,2.1568,8.0678,90B46549-729A-4EC2-8A90-249547F5C541,0.3765,3.4785,1.3098,5.9350,2019-10-22T14:09:33.435,1.132726e+01,2.5038
4.7211,0.3684,60.7705,126.1803,168.0492,0.2839,2.4518,0.2349,8.9658,2.1063,7.5114,68ABE36E-2AE6-4945-8332-F964BFF57EAA,0.4816,2.7653,1.3318,10.4055,2019-10-22T14:09:33.540,7.716670e+00,2.5038
217.5325,0.8240,34.4495,84.4570,106.0591,0.8873,16.6424,0.2147,36.6164,7.8629,23.0906,6B5733C9-A29D-492D-91EB-FDB6044A667D,0.4079,3.0787,1.2558,23.8981,2019-10-22T14:09:33.635,2.413516e+03,15.8574
10.2668,0.2268,43.4211,110.5158,140.1158,0.2974,3.6155,0.1163,15.8991,1.8498,11.4062,13A5E372-0F1C-4AFD-9A7A-A95F89AC5780,0.3929,3.2269,1.2678,8.0188,2019-10-22T14:09:33.635,2.474657e+01,1.9474
677.0801,0.4196,40.2593,93.1044,112.8498,0.4765,29.3613,0.1159,83.5755,9.6828,53.6926,A903605A-0B91-43AD-BBBA-569A23793AB4,0.4324,2.8031,1.2121,24.1870,2019-10-22T14:09:33.835,1.325330e+04,28.6546
4.4115,0.0575,55.6667,109.2105,147.0175,0.0890,2.3700,0.0422,20.4551,0.8627,17.5266,BF9F1367-2DD5-481F-8517-CE714EA45C2D,0.5097,2.6410,1.3462,4.2761,2019-10-22T14:09:33.935,6.970236e+00,0.8346
17.6214,0.8810,66.5113,132.9699,157.0226,0.9737,4.7367,1.0000,6.0924,6.0924,5.8422,B2AB92C1-96FA-4AD3-B7D4-B15F60A0DCE6,0.5002,2.3608,1.1809,5.6948,2019-10-22T14:09:33.935,5.564469e+01,4.7294
15.2214,0.5106,46.3388,88.9917,112.1488,0.7175,4.4023,0.3448,10.4232,3.5938,8.6242,C4D6C4AC-CF27-491E-9E3B-47D3C35932FF,0.5207,2.4202,1.2602,21.8460,2019-10-22T14:09:34.037,4.467319e+01,3.6166
26.4355,0.6041,32.9257,93.2000,120.4514,0.8678,5.8016,0.5558,9.8729,5.4874,9.1806,38A6BB8D-9DFF-4264-ABCB-1DFDB5FA0BA5,0.3533,3.6583,1.2924,9.9151,2019-10-22T14:09:34.037,1.022456e+02,4.7294
21.7469,0.7224,61.9085,125.0523,146.0980,0.9264,5.2620,1.0000,6.6488,6.6488,7.5114,7D8F665B-DAA3-4CBA-8913-151407C89C7A,0.4951,2.3599,1.1683,9.0681,2019-10-22T14:09:34.037,7.628843e+01,4.7294
189.6713,0.7287,32.0956,84.9322,107.3148,0.8818,15.5402,0.2449,33.2008,8.1310,21.9778,3B734F65-0C24-469E-93CC-5514F32C5873,0.3779,3.3436,1.2635,12.7251,2019-10-22T14:09:34.134,1.965017e+03,15.3010
28.3923,0.6164,58.9076,127.6739,153.1033,0.8899,6.0125,1.0000,7.0900,7.0900,8.6242,E4D329A3-1D55-4F66-ACA9-56787534AD29,0.4614,2.5990,1.1992,7.0591,2019-10-22T14:09:34.236,1.138058e+02,4.1730
45.1338,0.9302,45.1434,99.1279,122.8760,0.5600,7.5806,0.0932,29.2673,2.7290,11.9626,D4719C77-57A3-4961-906B-99A262A77F70,0.4554,2.7219,1.2396,11.4914,2019-10-22T14:09:34.236,2.280958e+02,9.1806
81.1083,0.4838,48.8452,108.0074,136.5848,0.3326,10.1622,0.0649,44.0468,2.8606,28.0982,362769A5-47CB-4042-94BB-18B50B00C897,0.4522,2.7963,1.2646,10.3026,2019-10-22T14:09:34.236,5.494921e+02,11.9626
20.0794,0.7210,39.4414,90.5034,117.5103,0.9392,5.0563,1.0000,6.1739,6.1739,6.9550,31690BD3-5FA5-4348-A46F-C6702917985A,0.4358,2.9794,1.2984,17.7415,2019-10-22T14:09:34.236,6.768478e+01,4.1730
69.0336,0.5267,56.5391,122.7933,148.5950,0.7418,9.3753,0.2794,19.9183,5.5642,14.7446,5A8AF425-3E19-43A2-99A1-CB9D499F8F37,0.4604,2.6282,1.2101,18.6639,2019-10-22T14:09:34.336,4.314741e+02,8.0678
9.9023,0.3351,63.4946,107.6882,122.5376,0.5429,3.5508,0.3308,9.3292,3.0861,8.0678,DE449C29-73B2-4B13-B16E-25DF2580A060,0.5896,1.9299,1.1379,21.9778,2019-10-22T14:09:34.434,2.344056e+01,1.9474
3.7150,0.3853,75.4792,145.0000,163.4792,0.2809,2.1749,0.1052,11.8843,1.2504,6.9550,39149503-6613-4299-B4F6-35D9BAEDBE3B,0.5205,2.1659,1.1274,2.4829,2019-10-22T14:09:34.434,5.386381e+00,2.2256
3.8698,0.2507,55.6400,134.7800,169.6600,0.2306,2.2197,0.1740,9.4307,1.6413,8.0678,42002620-8A91-4FF4-A405-49DE6F3C746E,0.4128,3.0492,1.2588,7.2499,2019-10-22T14:09:34.434,5.726512e+00,1.9474
61.5052,0.5931,41.7584,94.9572,111.5963,0.8580,8.8493,0.6564,12.4189,8.1515,13.6318,2EED7BC5-C408-4770-8CCF-F32ACB98C89E,0.4398,2.6724,1.1752,19.3463,2019-10-22T14:09:34.538,3.628537e+02,6.9550
129.9295,0.7584,51.8898,122.7913,150.6260,0.6004,12.8620,0.1131,40.4960,4.5792,20.8650,8B622D9A-682C-4FD3-B4AB-E436D61AAA88,0.4226,2.9028,1.2267,12.9962,2019-10-22T14:09:34.538,1.114104e+03,14.7446
26.8685,0.7232,60.0452,126.8023,153.0678,0.9283,5.8489,1.0000,7.2052,7.2052,8.0678,A1BF8612-CEA6-4C8F-AF25-C96B06E616E5,0.4735,2.5492,1.2071,5.8009,2019-10-22T14:09:34.538,1.047682e+02,4.7294
17.6214,0.0721,73.5639,137.2932,165.2632,0.0996,4.7367,0.0333,35.1409,1.1717,30.8802,77173574-68FD-4B4F-AB14-C94B76074287,0.5358,2.2465,1.2037,3.8848,2019-10-22T14:09:34.834,5.564469e+01,1.3910
40.5105,0.7841,67.9664,124.9832,145.2857,0.9587,7.1819,0.8126,9.5224,7.7375,9.1806,5F12249F-DFCF-4D1E-A2DD-F025DAFB4FCC,0.5438,2.1376,1.1624,5.3763,2019-10-22T14:09:34.934,1.939614e+02,6.3986
9.9023,0.3766,67.5161,138.1613,160.0860,0.6113,3.5508,0.3080,9.6678,2.9780,7.5114,4F8CF63C-B58A-4906-8432-631419555263,0.4887,2.3711,1.1587,11.5652,2019-10-22T14:09:34.934,2.344056e+01,2.2256
22.1670,0.7226,49.2581,123.2129,151.8194,0.9235,5.3126,1.0000,6.5813,6.5813,6.9550,5F5CFB45-AB3E-42D8-8E4C-C3DCF5582686,0.3998,3.0821,1.2322,4.9964,2019-10-22T14:09:34.934,7.851010e+01,4.1730
648.8634,0.8139,40.9096,92.4740,114.2039,0.8789,28.7430,0.1480,74.8635,11.0825,40.8954,845FCF9B-FB25-427F-B281-D861AB6A93AE,0.4424,2.7916,1.2350,21.5070,2019-10-22T14:09:35.037,1.243351e+04,32.5494
16.6139,0.7077,26.7422,90.4297,123.2500,0.9312,4.5993,1.0000,5.7805,5.7805,6.3986,7FAEECF9-5BE9-4C95-AFCD-74AFCBBDA496,0.2957,4.6088,1.3629,5.3479,2019-10-22T14:09:35.136,5.094133e+01,3.6166
24.9284,0.7722,58.2321,90.5893,108.9345,0.5834,5.6338,0.1073,22.5967,2.4250,10.2934,01597ED0-F606-417C-9563-006DB7A81B85,0.6428,1.8707,1.2025,19.2063,2019-10-22T14:09:35.136,9.362784e+01,6.9550
532.5657,0.4555,26.0658,76.0150,96.6275,0.6498,26.0400,0.1411,68.8628,9.7150,41.4518,E7E07A88-669F-4C39-9A65-6E8D74308180,0.3429,3.7071,1.2712,19.5963,2019-10-22T14:09:35.238,9.245356e+03,22.5342
17.8241,0.4739,52.2164,109.2537,135.2388,0.7300,4.7639,0.5791,8.4639,4.9013,8.0678,B5870648-C524-4640-8982-00D1C90A4569,0.4779,2.5900,1.2378,14.9991,2019-10-22T14:09:35.238,5.660770e+01,3.0602
106.2824,0.7325,46.0079,105.1361,126.8264,0.8600,11.6328,0.3971,19.8807,7.8950,15.8574,B59CF7DB-2126-4C60-AE0A-492276C19BD4,0.4376,2.7566,1.2063,13.1531,2019-10-22T14:09:35.634,8.242439e+02,11.4062
18.8436,0.4864,61.6403,116.3957,137.2014,0.6038,4.8982,0.1728,15.7810,2.7268,9.1806,56E03908-F6A5-4A2D-9045-C6780770F864,0.5296,2.2258,1.1788,14.4274,2019-10-22T14:09:35.736,6.153333e+01,4.1730
50.9962,0.8379,62.4806,115.1201,134.2721,0.9780,8.0579,1.0000,8.8605,8.8605,9.7370,42D070D8-6FC4-437E-877B-3157ED3EA1D4,0.5427,2.1490,1.1664,12.3202,2019-10-22T14:09:35.736,2.739494e+02,7.5114
57.6580,0.8479,30.7556,76.3441,92.8424,0.9418,8.5681,0.3555,16.4566,5.8505,10.8498,5E8DB5FF-A839-407E-A58D-93995C3C56E5,0.4029,3.0187,1.2161,18.6857,2019-10-22T14:09:35.835,3.293465e+02,8.6242
9.5406,0.6142,54.4066,103.6374,114.3956,0.4513,3.4853,0.1260,14.9548,1.8838,7.5114,01719C9F-5D11-46EB-8DF6-398383B812EF,0.5250,2.1026,1.1038,12.6162,2019-10-22T14:09:35.835,2.216797e+01,4.7294
150.2625,0.3991,57.8227,114.9616,134.6603,0.4930,13.8319,0.0646,56.9460,3.6804,26.4290,68335B2F-CCC1-4C4F-A184-B54E93AC457A,0.5030,2.3288,1.1714,16.4153,2019-10-22T14:09:35.835,1.385606e+03,12.5190
106.7920,0.7905,41.8978,91.4735,107.9116,0.8288,11.6607,0.2620,24.5263,6.4248,15.8574,C280DF5B-47BC-48A2-A43C-833E2E8FBBF2,0.4580,2.5756,1.1797,23.4163,2019-10-22T14:09:35.835,8.301792e+02,11.9626
64.4083,0.6664,62.3245,121.1121,141.4690,0.8736,9.0558,0.6245,12.9640,8.0954,12.5190,C06474A0-3596-4915-BA81-E5D619781A19,0.5146,2.2699,1.1681,8.7177,2019-10-22T14:09:36.037,3.888446e+02,8.0678
6.7581,0.5094,68.1067,126.6000,151.7200,0.4760,2.9334,0.1617,11.9841,1.9374,7.5114,05BA19C2-2511-4000-85EB-8165F386DE95,0.5380,2.2277,1.1984,16.6345,2019-10-22T14:09:36.037,1.321596e+01,3.0602
58.8572,0.4918,64.7405,129.4494,151.1139,0.7518,8.6568,0.3983,15.6712,6.2425,13.6318,99B8501E-0A1C-4808-9D8F-1A2059A50456,0.5001,2.3341,1.1674,11.4917,2019-10-22T14:09:36.135,3.396751e+02,6.3986
60.7817,0.4531,49.8704,111.0772,136.4660,0.7073,8.7971,0.4166,15.5171,6.4641,14.1882,4E7AB831-AFBF-41CA-81EA-A736F7DED243,0.4490,2.7364,1.2286,7.5868,2019-10-22T14:09:36.235,3.564705e+02,5.8422
21.3280,0.5479,50.4106,117.1987,144.1656,0.7243,5.2111,0.2900,12.6955,3.6821,8.6242,2D9DB501-D2EA-4EC4-BD7A-D86538D35789,0.4301,2.8598,1.2301,10.4112,2019-10-22T14:09:36.334,7.409492e+01,5.2858
34.6023,0.6710,53.8113,112.0142,134.5472,0.9222,6.6375,1.0000,7.7139,7.7139,9.1806,1C39BDC5-0BE4-4ECB-A5E5-2BEED1665CC1,0.4804,2.5004,1.2012,15.4805,2019-10-22T14:09:36.334,1.531162e+02,5.2858
28.3923,0.4529,65.7391,109.4728,119.3152,0.7417,6.0125,0.5242,10.4243,5.4644,10.2934,5C8B39C9-B16A-4025-BDF3-A770627BC6FD,0.6005,1.8150,1.0899,13.2427,2019-10-22T14:09:36.634,1.138058e+02,3.0602
39.1363,0.8737,55.2672,100.1250,122.6164,0.7555,7.0590,0.2140,18.3189,3.9207,10.2934,FE14C9E6-4BD3-4536-9D05-747322BDE706,0.5520,2.2186,1.2246,23.3138,2019-10-22T14:09:36.634,1.841758e+02,7.5114
39.3649,0.4105,39.4635,97.3605,116.4721,0.5460,7.0796,0.1981,19.0837,3.7798,13.6318,E22C874A-854D-44C6-BF46-4524A65DFBD2,0.4053,2.9514,1.1963,8.5404,2019-10-22T14:09:36.634,1.857920e+02,5.2858
21.9568,0.7407,47.5000,101.4805,122.9870,0.9380,5.2874,1.0000,6.4184,6.4184,6.9550,F3FE2B74-F008-4C74-9ADC-5C64644C604D,0.4681,2.5892,1.2119,10.6329,2019-10-22T14:09:36.634,7.739575e+01,4.1730
28.1739,0.5257,71.0383,133.9727,154.4590,0.7976,5.9893,0.3783,12.2368,4.6298,10.8498,D2F4F129-12F0-417F-9D93-3FBDEDB0EE8C,0.5302,2.1743,1.1529,5.4960,2019-10-22T14:09:36.634,1.124950e+02,4.1730
50.7601,0.5166,35.8652,96.3936,121.5993,0.7243,8.0393,0.3369,16.0967,5.4236,13.0754,1D6E7ED1-E44B-4941-A7B8-40E13D4BE509,0.3721,3.3904,1.2615,13.5091,2019-10-22T14:09:36.804,2.720490e+02,6.3986
82.1024,0.5885,39.9246,89.9075,106.2603,0.7426,10.2243,0.1741,28.0379,4.8803,16.4138,43F9DFB6-C339-49C2-88EF-85235554B088,0.4441,2.6615,1.1819,14.8711,2019-10-22T14:09:36.804,5.596256e+02,9.7370
15.0243,0.4328,62.0417,129.0750,146.7833,0.5605,4.3737,0.1589,15.2915,2.4294,9.1806,E2862490-0DF1-4067-9C13-A4CC2B293CE1,0.4807,2.3659,1.1372,11.1578,2019-10-22T14:09:36.804,4.380826e+01,3.0602
99.6777,0.8639,39.1123,89.8046,112.2017,0.9789,11.2656,1.0000,11.5807,11.5807,13.6318,F8951A23-6EDE-466A-A3AE-FE5A5D781182,0.4355,2.8687,1.2494,18.0139,2019-10-22T14:09:36.804,7.486184e+02,10.2934
35.9546,0.4680,59.0826,108.9128,129.0550,0.7468,6.7660,1.0000,8.2028,8.2028,10.2934,BA7DAE19-AB45-444E-B860-7500C3541483,0.5425,2.1843,1.1849,11.0417,2019-10-22T14:09:36.836,1.621791e+02,4.1730
13.2722,0.5702,42.5766,97.1982,116.0180,0.4564,4.1108,0.1157,17.2331,1.9940,8.0678,744010CF-F886-44C1-8B95-F09972D541F1,0.4380,2.7249,1.1936,3.9444,2019-10-22T14:09:36.836,3.637291e+01,4.7294
18.0272,0.7715,41.0074,99.4296,123.4963,0.9124,4.7909,0.3613,10.7550,3.8860,6.9550,DDF8B207-51B0-4BAE-B9A4-F9988930FFE7,0.4124,3.0116,1.2420,8.9551,2019-10-22T14:09:36.836,5.757811e+01,4.1730
43.2769,0.6256,69.2160,132.3760,154.0000,0.8897,7.4231,1.0000,8.7452,8.7452,10.8498,A2DC579D-7AB9-4CC5-98BE-3282D9417562,0.5229,2.2249,1.1634,7.3592,2019-10-22T14:09:36.836,2.141651e+02,5.8422
780.0584,0.6729,16.0753,53.7895,70.7136,0.8024,31.5151,0.2653,58.5297,15.5294,45.3466,0F5693A0-E5E2-4030-B451-F7799FD9067E,0.2989,4.3989,1.3146,22.2141,2019-10-22T14:09:36.934,1.638908e+04,29.7674
49.5814,0.4986,35.1372,95.2599,121.7762,0.7330,7.9454,0.4503,13.7999,6.2141,12.5190,E3394CE3-C168-48A9-A3B2-EBFBF9520A8F,0.3689,3.4657,1.2784,13.8569,2019-10-22T14:09:37.036,2.626286e+02,5.8422
34.6023,0.6188,36.5660,78.4811,94.1462,0.5239,6.6375,0.1448,21.2865,3.0832,14.7446,2D3FF038-35F5-443A-BD59-1441EA569C0E,0.4659,2.5747,1.1996,7.8953,2019-10-22T14:09:37.036,1.531162e+02,8.0678
14.8277,0.3833,60.9832,128.1429,146.4958,0.5306,4.3450,0.1834,14.1715,2.5996,9.1806,AAE8B445-ADC9-4135-9C97-0BB8301B5C87,0.4759,2.4022,1.1432,10.3743,2019-10-22T14:09:37.036,4.295102e+01,2.5038
65.8652,0.7593,40.2290,81.3652,98.1942,0.9144,9.1576,0.4011,16.3185,6.5451,13.6318,05579A24-2F65-470D-98A3-1A54CD5DB1FA,0.4944,2.4409,1.2068,12.4488,2019-10-22T14:09:37.036,4.021125e+02,8.6242
9.7211,0.4183,61.7717,103.1848,126.6522,0.4585,3.5181,0.1654,13.1224,2.1705,8.0678,A85BCABE-3234-48B5-B248-270DAF95ECE3,0.5987,2.0503,1.2274,21.7733,2019-10-22T14:09:37.134,2.280008e+01,2.5038
4.3341,0.5510,51.8571,107.2500,134.4643,0.1917,2.3491,0.0890,13.9550,1.2423,8.6242,EFA3C68D-1602-430A-A997-3A6271A84ACA,0.4835,2.5930,1.2537,3.8763,2019-10-22T14:09:37.334,6.787615e+00,4.1730
14.2406,0.6354,64.0431,132.1897,157.2586,0.8363,4.2581,0.4784,8.6638,4.1450,6.9550,EBB7AD8F-4043-4C65-8A55-D4BF251D5961,0.4845,2.4555,1.1896,5.3039,2019-10-22T14:09:37.334,4.042572e+01,4.1730
102.7213,0.9303,52.8742,96.8114,111.3813,0.6219,11.4363,0.0800,43.6709,3.4949,19.1958,CE1BB653-60D2-429F-BEF8-6459A4A94B92,0.5462,2.1065,1.1505,22.1463,2019-10-22T14:09:37.334,7.831669e+02,15.3010
14.0459,0.5689,62.4174,131.0696,156.0609,0.8325,4.2289,1.0000,5.8480,5.8480,6.3986,86E42605-A254-4A7A-9666-99E8D4F7E560,0.4762,2.5003,1.1907,6.5196,2019-10-22T14:09:37.434,3.959949e+01,2.5038
103.2293,0.8475,54.9677,98.8404,114.8869,0.6742,11.4645,0.1089,38.8131,4.2274,19.1958,20C96B8C-8F46-4EB3-8300-5229A7E99F55,0.5561,2.0901,1.1623,21.9652,2019-10-22T14:09:37.434,7.889845e+02,16.4138
16.4136,0.5703,63.0236,129.5591,157.1102,0.8315,4.5715,0.5928,8.1441,4.8276,6.9550,3DF393EE-C2AF-4DD0-B030-97904C150B80,0.4864,2.4929,1.2127,6.2947,2019-10-22T14:09:37.539,5.002315e+01,3.6166
104.2461,0.8254,56.3166,98.5952,114.6212,0.6769,11.5209,0.1054,39.6727,4.1826,19.7522,116431D8-0A9A-499E-B93B-B07B9A5A7A24,0.5712,2.0353,1.1625,22.4933,2019-10-22T14:09:37.539,8.006703e+02,15.8574
106.5372,0.7467,54.6929,94.9843,109.7126,0.6750,11.6468,0.1081,39.4645,4.2674,20.3086,686ED30B-EC45-48B6-B22C-BF36C3216E85,0.5758,2.0060,1.1551,22.7325,2019-10-22T14:09:37.634,8.272095e+02,15.3010
18.0272,0.5278,59.8963,124.8889,150.2889,0.8097,4.7909,0.5454,8.7539,4.7743,8.6242,4E56EBFA-DC68-4E7E-83B5-8BAFA4A0452E,0.4796,2.5092,1.2034,7.5436,2019-10-22T14:09:37.634,5.757811e+01,3.0602
37.3137,0.5837,61.6339,126.0893,146.2455,0.4912,6.8927,0.0987,26.5023,2.6166,11.9626,E0724413-95AA-45E0-9E49-9147EF8673C2,0.4888,2.3728,1.1599,8.6622,2019-10-22T14:09:37.734,1.714617e+02,7.5114
76.6498,0.6490,35.3805,89.6144,110.8329,0.9033,9.8789,0.7515,12.6589,9.5133,13.0754,9AC7DED5-D5E2-4ABB-BA5B-572BF48C5627,0.3948,3.1326,1.2368,10.9632,2019-10-22T14:09:37.934,5.048130e+02,7.5114
4.3341,0.5483,48.6071,103.5000,127.7143,0.2801,2.3491,0.1071,12.7218,1.3627,8.0678,2DD937E8-227B-478A-BD88-C4FA5DD40ED9,0.4696,2.6275,1.2340,4.5776,2019-10-22T14:09:37.934,6.787615e+00,2.5038
30.8110,0.4585,61.2718,120.5487,139.7641,0.5354,6.2634,0.1360,22.4327,3.0499,13.6318,8BEEE846-5B86-4139-BBF6-2D572F83DF3C,0.5083,2.2811,1.1594,13.9697,2019-10-22T14:09:37.934,1.286539e+02,5.8422
252.6872,0.5227,27.9189,80.7915,103.2962,0.7564,17.9369,0.3031,32.9046,9.9729,27.5418,17D160B9-260A-44D1-8D85-0D379FB3D34A,0.3456,3.6999,1.2786,11.9246,2019-10-22T14:09:38.036,3.021611e+03,14.7446
79.1236,0.5785,61.0602,120.2080,139.6466,0.8187,10.0371,0.4453,16.6554,7.4164,16.4138,05827B7B-F3B7-41BB-9DE9-52AE2E30572E,0.5080,2.2870,1.1617,16.0455,2019-10-22T14:09:38.036,5.294477e+02,7.5114
18.8436,0.9128,66.7698,122.2950,139.7266,0.9595,4.8982,0.9088,6.8811,6.2536,5.8422,5D330A18-905B-41E6-932A-F84923AAECE0,0.5460,2.0927,1.1425,8.8222,2019-10-22T14:09:38.036,6.153333e+01,4.7294
101.9596,0.6570,29.6367,83.9898,106.3837,0.8455,11.3938,0.4198,19.0084,7.9804,16.4138,C40AD68B-D3F8-4A92-9D23-817291B81840,0.3529,3.5896,1.2666,11.9265,2019-10-22T14:09:38.134,7.744723e+02,10.2934
35.0523,0.2824,44.5607,90.2196,116.4206,0.4923,6.6806,0.2907,15.0974,4.3882,14.1882,6D9E8383-CBA4-4EBA-AA81-449CBDFF480B,0.4939,2.6126,1.2904,23.3307,2019-10-22T14:09:38.236,1.561126e+02,3.0602
123.7226,0.6637,37.5809,86.8052,108.1183,0.8876,12.5510,0.6335,16.7632,10.6191,16.9702,CDB5047A-8C09-4806-BF26-21EDE7370A55,0.4329,2.8769,1.2455,16.6749,2019-10-22T14:09:38.236,1.035232e+03,10.8498
36.8599,0.5941,63.0180,122.3559,139.4505,0.5899,6.8507,0.1487,21.4989,3.1968,13.6318,B93DA985-669B-4967-851A-1B6724AF9879,0.5150,2.2129,1.1397,12.8932,2019-10-22T14:09:38.347,1.683432e+02,6.9550
50.9962,0.4065,36.5336,79.8375,97.4170,0.5704,8.0579,0.1547,23.7959,3.6818,15.8574,2515634A-A735-4139-89C5-9BA68A963B88,0.4576,2.6665,1.2202,12.4094,2019-10-22T14:09:38.634,2.739494e+02,6.3986
18.0272,0.3809,65.8519,112.1185,131.8148,0.6270,4.7909,0.3450,11.0069,3.7970,10.2934,EF4B890D-45D4-486D-8DEE-012607F44EAC,0.5873,2.0017,1.1757,15.0416,2019-10-22T14:09:38.634,5.757811e+01,2.5038
26.2194,0.7187,71.0115,130.9138,149.0805,0.6731,5.7778,0.1331,20.1185,2.6775,10.8498,A3C62AA8-9DCA-4B44-BEFE-73FF2AF78B9D,0.5424,2.0994,1.1388,9.4452,2019-10-22T14:09:38.734,1.009944e+02,5.8422
